strategy,tool,suite,capped,profit,returncode,duration_sec,trade_count,filled_quantity,avg_fill_quantity,json_log,stdout
probe_hand_portal_fresh_micro_anchor.py,kevin,portal,False,121964.0,0,9.59,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\hand_integrated_mechanism_probes\probe_hand_portal_fresh_micro_anchor_kevin_portal_stdout.txt
probe_hand_portal_fresh_micro_anchor.py,kevin,portal,True,121964.0,0,9.38,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\hand_integrated_mechanism_probes\probe_hand_portal_fresh_micro_anchor_50kcap_kevin_portal_stdout.txt
probe_hand_portal_fresh_micro_anchor.py,xeeshan,portal,False,121974.0,0,9.27,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\hand_integrated_mechanism_probes\probe_hand_portal_fresh_micro_anchor_xeeshan_portal_stdout.txt
probe_hand_portal_fresh_micro_anchor.py,xeeshan,portal,True,121974.0,0,9.4,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\hand_integrated_mechanism_probes\probe_hand_portal_fresh_micro_anchor_50kcap_xeeshan_portal_stdout.txt
probe_hand_portal_fresh_micro_anchor_passive.py,kevin,portal,False,121964.0,0,9.07,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\hand_integrated_mechanism_probes\probe_hand_portal_fresh_micro_anchor_passive_kevin_portal_stdout.txt
probe_hand_portal_fresh_micro_anchor_passive.py,kevin,portal,True,121964.0,0,8.98,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\hand_integrated_mechanism_probes\probe_hand_portal_fresh_micro_anchor_passive_50kcap_kevin_portal_stdout.txt
probe_hand_portal_fresh_micro_anchor_passive.py,xeeshan,portal,False,121974.0,0,9.55,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\hand_integrated_mechanism_probes\probe_hand_portal_fresh_micro_anchor_passive_xeeshan_portal_stdout.txt
probe_hand_portal_fresh_micro_anchor_passive.py,xeeshan,portal,True,121974.0,0,9.45,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\hand_integrated_mechanism_probes\probe_hand_portal_fresh_micro_anchor_passive_50kcap_xeeshan_portal_stdout.txt
probe_hand_portal_fresh_robot.py,kevin,portal,False,122897.0,0,9.94,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\hand_integrated_mechanism_probes\probe_hand_portal_fresh_robot_kevin_portal_stdout.txt
probe_hand_portal_fresh_robot.py,kevin,portal,True,122897.0,0,9.92,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\hand_integrated_mechanism_probes\probe_hand_portal_fresh_robot_50kcap_kevin_portal_stdout.txt
probe_hand_portal_fresh_robot.py,xeeshan,portal,False,122907.0,0,9.61,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\hand_integrated_mechanism_probes\probe_hand_portal_fresh_robot_xeeshan_portal_stdout.txt
probe_hand_portal_fresh_robot.py,xeeshan,portal,True,122907.0,0,9.33,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\hand_integrated_mechanism_probes\probe_hand_portal_fresh_robot_50kcap_xeeshan_portal_stdout.txt
probe_hand_portal_fresh_robot_micro_anchor.py,kevin,portal,False,123425.0,0,9.79,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\hand_integrated_mechanism_probes\probe_hand_portal_fresh_robot_micro_anchor_kevin_portal_stdout.txt
probe_hand_portal_fresh_robot_micro_anchor.py,kevin,portal,True,123425.0,0,9.67,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\hand_integrated_mechanism_probes\probe_hand_portal_fresh_robot_micro_anchor_50kcap_kevin_portal_stdout.txt
probe_hand_portal_fresh_robot_micro_anchor.py,xeeshan,portal,False,123435.0,0,9.47,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\hand_integrated_mechanism_probes\probe_hand_portal_fresh_robot_micro_anchor_xeeshan_portal_stdout.txt
probe_hand_portal_fresh_robot_micro_anchor.py,xeeshan,portal,True,123435.0,0,9.74,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\hand_integrated_mechanism_probes\probe_hand_portal_fresh_robot_micro_anchor_50kcap_xeeshan_portal_stdout.txt
probe_hand_portal_fresh_robot_micro_anchor_passive.py,kevin,portal,False,123425.0,0,9.61,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\hand_integrated_mechanism_probes\probe_hand_portal_fresh_robot_micro_anchor_passive_kevin_portal_stdout.txt
probe_hand_portal_fresh_robot_micro_anchor_passive.py,kevin,portal,True,123425.0,0,9.71,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\hand_integrated_mechanism_probes\probe_hand_portal_fresh_robot_micro_anchor_passive_50kcap_kevin_portal_stdout.txt
probe_hand_portal_fresh_robot_micro_anchor_passive.py,xeeshan,portal,False,123435.0,0,9.69,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\hand_integrated_mechanism_probes\probe_hand_portal_fresh_robot_micro_anchor_passive_xeeshan_portal_stdout.txt
probe_hand_portal_fresh_robot_micro_anchor_passive.py,xeeshan,portal,True,123435.0,0,9.76,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\hand_integrated_mechanism_probes\probe_hand_portal_fresh_robot_micro_anchor_passive_50kcap_xeeshan_portal_stdout.txt
probe_hand_portal_robot_micro_anchor.py,kevin,portal,False,122148.0,0,9.75,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\hand_integrated_mechanism_probes\probe_hand_portal_robot_micro_anchor_kevin_portal_stdout.txt
