scope,product,category,signal_family,model_type,horizon,passive_proxy_pnl,taker_proxy_pnl,signal_corr,positive_days,day_count,positive_blocks,block_count,bidirectional
full,PEBBLES_XL,PEBBLES,reversal,statistical/time-series,2,-23764.75,-93538.4,-0.0050344656268741,0,3,14,30,1
full,PEBBLES_XL,PEBBLES,vol_norm_momentum,statistical/time-series,2,-12741.25,-29783.09999999999,0.0053721503354618,0,3,14,30,1
full,PEBBLES_XL,PEBBLES,vol_norm_reversal,statistical/time-series,2,-32131.25,-95633.1,-0.0053721503354618,0,3,15,30,1
full,PEBBLES_XL,PEBBLES,rolling_mean_reversion,statistical/time-series,2,-57424.0,-64900.0,-0.0061511830828924,0,3,12,30,1
full,PEBBLES_XL,PEBBLES,breakout_high,breakout,2,-43348.0,-59595.3,0.0053787739562885,0,3,12,30,1
full,PEBBLES_XL,PEBBLES,breakout_low_reversal,breakout,2,-52200.0,-58890.75,-0.0060297888160298,0,3,10,30,1
full,PEBBLES_XL,PEBBLES,momentum,statistical/time-series,5,44606.5,-12644.249999999984,0.0120017920066632,1,3,17,30,1
full,PEBBLES_XL,PEBBLES,reversal,statistical/time-series,5,-89853.5,-115844.25,-0.0120017920066632,1,3,13,30,1
full,PEBBLES_XL,PEBBLES,vol_norm_momentum,statistical/time-series,5,-17952.0,-96220.35,0.0068982717012879,1,3,15,30,1
full,PEBBLES_XL,PEBBLES,vol_norm_reversal,statistical/time-series,5,-26942.0,-29500.349999999984,-0.0068982717012879,1,3,13,30,1
full,PEBBLES_XL,PEBBLES,rolling_mean_reversion,statistical/time-series,5,-121205.5,-119860.64999999998,-0.0131861032163823,0,3,7,30,1
full,PEBBLES_XL,PEBBLES,breakout_high,breakout,5,-82466.75,-165993.7,0.0096544290150181,1,3,12,30,1
full,PEBBLES_XL,PEBBLES,breakout_low_reversal,breakout,5,-279850.0,-236165.85,-0.018338479682643,0,3,9,30,1
full,PEBBLES_XL,PEBBLES,momentum,statistical/time-series,10,-74259.5,-88252.25,0.0012993202456027,1,3,13,30,1
full,PEBBLES_XL,PEBBLES,reversal,statistical/time-series,10,29320.5,-37842.250000000015,-0.0012993202456027,2,3,15,30,1
full,PEBBLES_XL,PEBBLES,vol_norm_momentum,statistical/time-series,10,-140009.75,-167560.1,-0.0041573307270037,0,3,15,30,1
full,PEBBLES_XL,PEBBLES,vol_norm_reversal,statistical/time-series,10,95240.25,42269.9,0.0041573307270037,3,3,15,30,1
full,PEBBLES_XL,PEBBLES,rolling_mean_reversion,statistical/time-series,10,-38863.75,-43557.59999999998,-0.0069636440184623,1,3,14,30,1
full,PEBBLES_XL,PEBBLES,breakout_high,breakout,10,-223400.25,-277076.25000000006,0.0038585415298369,1,3,13,30,1
full,PEBBLES_XL,PEBBLES,breakout_low_reversal,breakout,10,-231306.25,-163951.40000000002,-0.009058409650052,0,3,12,30,0
full,PEBBLES_XL,PEBBLES,momentum,statistical/time-series,25,-690940.25,-544378.2499999999,-0.0513786719713408,1,3,8,30,1
full,PEBBLES_XL,PEBBLES,reversal,statistical/time-series,25,646029.75,419501.75000000006,0.0513786719713408,3,3,21,30,1
full,PEBBLES_XL,PEBBLES,vol_norm_momentum,statistical/time-series,25,-736671.75,-577882.1,-0.0510750047441493,0,3,7,30,1
full,PEBBLES_XL,PEBBLES,vol_norm_reversal,statistical/time-series,25,692008.25,452927.9,0.0510750047441493,3,3,22,30,1
full,PEBBLES_XL,PEBBLES,rolling_mean_reversion,statistical/time-series,25,555122.0,446551.4,0.0373554144368484,3,3,21,30,1
full,PEBBLES_XL,PEBBLES,breakout_high,breakout,25,-713213.5,-444694.95000000007,-0.0291093727837849,0,3,6,30,0
full,PEBBLES_XL,PEBBLES,breakout_low_reversal,breakout,25,193647.5,156518.90000000008,0.041176329970397,2,3,20,30,0
full,PEBBLES_XL,PEBBLES,momentum,statistical/time-series,50,-1260296.5,-809722.2999999999,-0.059084927740688,1,3,7,30,1
full,PEBBLES_XL,PEBBLES,reversal,statistical/time-series,50,1215683.5,685137.7000000001,0.059084927740688,2,3,23,30,1
full,PEBBLES_XL,PEBBLES,vol_norm_momentum,statistical/time-series,50,-990534.5,-674104.8499999999,-0.0545864555900797,1,3,8,30,1
full,PEBBLES_XL,PEBBLES,vol_norm_reversal,statistical/time-series,50,946195.5,549875.15,0.0545864555900797,2,3,22,30,1
full,PEBBLES_XL,PEBBLES,rolling_mean_reversion,statistical/time-series,50,1020376.75,792224.45,0.0592036013554685,2,3,21,30,1
full,PEBBLES_XL,PEBBLES,breakout_high,breakout,50,-942832.0,-652306.7,-0.0368620481084727,0,3,8,30,0
full,PEBBLES_XL,PEBBLES,breakout_low_reversal,breakout,50,788460.0,683074.1500000001,0.0704545628368712,2,3,22,30,0
full,PEBBLES_XL,PEBBLES,momentum,statistical/time-series,100,-3109014.0,-1921862.15,-0.1359951737717642,1,3,9,30,1
full,PEBBLES_XL,PEBBLES,reversal,statistical/time-series,100,3065056.0,1798627.85,0.1359951737717642,2,3,21,30,1
full,PEBBLES_XL,PEBBLES,vol_norm_momentum,statistical/time-series,100,-3041938.25,-1962809.0,-0.1341536181951919,1,3,9,30,1
full,PEBBLES_XL,PEBBLES,vol_norm_reversal,statistical/time-series,100,2998161.75,1839791.0,0.1341536181951919,2,3,21,30,1
full,PEBBLES_XL,PEBBLES,rolling_mean_reversion,statistical/time-series,100,2688058.75,1898379.65,0.1169530181705818,2,3,22,30,1
full,PEBBLES_XL,PEBBLES,breakout_high,breakout,100,-5132803.25,-4149390.55,-0.1539162217732299,0,3,4,30,0
full,PEBBLES_XL,PEBBLES,breakout_low_reversal,breakout,100,247980.25,-138835.74999999988,0.0770364631086608,2,3,16,30,0
full,PEBBLES_XL,PEBBLES,momentum,statistical/time-series,200,-1781947.25,-562118.7000000003,-0.0949660232866916,1,3,13,30,1
full,PEBBLES_XL,PEBBLES,reversal,statistical/time-series,200,1739132.75,442011.2999999996,0.0949660232866916,2,3,17,30,1
full,PEBBLES_XL,PEBBLES,vol_norm_momentum,statistical/time-series,200,-1556232.25,-288505.7499999999,-0.0942601726457043,1,3,14,30,1
full,PEBBLES_XL,PEBBLES,vol_norm_reversal,statistical/time-series,200,1513527.75,168774.25000000035,0.0942601726457043,2,3,16,30,1
full,PEBBLES_XL,PEBBLES,rolling_mean_reversion,statistical/time-series,200,3675182.75,2330882.85,0.1241837112259726,2,3,21,30,1
full,PEBBLES_XL,PEBBLES,breakout_high,breakout,200,-8284770.75,-6574316.949999999,-0.1661637922184451,0,3,7,29,0
full,PEBBLES_XL,PEBBLES,breakout_low_reversal,breakout,200,-1715073.0,-1706084.35,0.0767443130279343,1,3,16,30,0
full,PEBBLES_XL,PEBBLES,momentum,statistical/time-series,500,-5138471.5,-4371822.350000001,-0.1060462879406069,1,3,10,27,1
full,PEBBLES_XL,PEBBLES,reversal,statistical/time-series,500,5097528.5,4257147.649999999,0.1060462879406069,2,3,16,27,1
full,PEBBLES_XL,PEBBLES,vol_norm_momentum,statistical/time-series,500,-4605653.25,-3701694.700000001,-0.1040514394212399,1,3,11,27,1
full,PEBBLES_XL,PEBBLES,vol_norm_reversal,statistical/time-series,500,4564686.75,3586795.299999999,0.1040514394212399,2,3,16,27,1
full,PEBBLES_XL,PEBBLES,rolling_mean_reversion,statistical/time-series,500,4959954.5,4033652.7,0.115137223694973,2,3,18,29,1
full,PEBBLES_XL,PEBBLES,breakout_high,breakout,500,-9045425.0,-8288273.5,-0.0810064594734911,0,3,6,26,0
full,PEBBLES_XL,PEBBLES,breakout_low_reversal,breakout,500,-3483551.25,-541329.2500000002,0.0950636617481561,2,3,9,22,0
full,PEBBLES_XL,PEBBLES,category_mean_reversion,category/basket,1,-18176.25,-77274.34999999998,0.0092478859952988,1,2,5,10,0
full,PEBBLES_XL,PEBBLES,category_median_reversion,category/basket,1,-12593.25,-78070.14999999998,0.0092277109564458,1,2,7,12,0
full,PEBBLES_XL,PEBBLES,semantic_curve_residual,semantic/name-curve,1,-8533.75,-42984.94999999999,0.0105600433950421,1,3,6,11,0
full,PEBBLES_XL,PEBBLES,basket_residual,category/basket,1,-18176.25,-77274.34999999998,0.0092478859952988,1,2,5,10,0
full,PEBBLES_XL,PEBBLES,pca_factor_residual,factor/research-only,1,-18176.25,-77274.34999999998,0.0092478859952988,1,2,5,10,0
full,PEBBLES_XL,PEBBLES,order_book_imbalance,microstructure,1,37575.25,31832.05,0.0244516960639701,3,3,27,30,1
full,PEBBLES_XL,PEBBLES,microprice_edge,microstructure,1,37575.25,31832.05,0.0239925401343987,3,3,27,30,1
full,PEBBLES_XL,PEBBLES,spread_depth_imbalance,microstructure,1,37575.25,31832.05,0.0247849653714754,3,3,27,30,1
full,PEBBLES_XL,PEBBLES,lead_lag_from:PEBBLES_XS,lead-lag,1,-1969.0,-52986.350000000006,0.0031970765915675,1,3,15,30,1
full,PEBBLES_XL,PEBBLES,lead_lag_from:PEBBLES_S,lead-lag,1,-34322.25,-72114.75,-0.0067465394663239,0,3,10,30,1
full,PEBBLES_XL,PEBBLES,lead_lag_from:PEBBLES_M,lead-lag,1,-32915.5,-81474.69999999998,-0.00495389212284,1,3,10,30,1
full,PEBBLES_XL,PEBBLES,lead_lag_from:PEBBLES_L,lead-lag,1,-56001.0,-66625.5,-0.0117673144931733,1,3,10,30,1
full,ROBOT_VACUUMING,ROBOT,momentum,statistical/time-series,1,-21651.0,-32674.95,-0.0081022765361246,0,3,8,30,1
full,ROBOT_VACUUMING,ROBOT,reversal,statistical/time-series,1,3179.0,-19234.95,0.0081022765361246,3,3,16,30,1
full,ROBOT_VACUUMING,ROBOT,vol_norm_momentum,statistical/time-series,1,-19622.0,-37150.8,-0.0084687242013554,0,3,10,30,1
full,ROBOT_VACUUMING,ROBOT,vol_norm_reversal,statistical/time-series,1,1408.0,-13870.800000000005,0.0084687242013554,1,3,16,30,1
full,ROBOT_VACUUMING,ROBOT,rolling_mean_reversion,statistical/time-series,1,0.0,0.0,0.0,0,0,0,0,0
full,ROBOT_VACUUMING,ROBOT,breakout_high,breakout,1,-21497.5,-32526.250000000004,-0.0079878593436211,0,3,8,30,1
full,ROBOT_VACUUMING,ROBOT,breakout_low_reversal,breakout,1,3022.5,-19396.250000000004,0.0079878593436211,3,3,16,30,1
full,ROBOT_VACUUMING,ROBOT,momentum,statistical/time-series,2,4223.75,-12425.60000000001,0.0058358598776017,1,3,13,30,1
full,ROBOT_VACUUMING,ROBOT,reversal,statistical/time-series,2,-22906.25,-43795.600000000006,-0.0058358598776017,1,3,12,30,1
full,ROBOT_VACUUMING,ROBOT,vol_norm_momentum,statistical/time-series,2,-2727.0,-16004.350000000002,0.0018253015972628,1,3,16,30,1
full,ROBOT_VACUUMING,ROBOT,vol_norm_reversal,statistical/time-series,2,-15467.0,-34914.350000000006,-0.0018253015972628,1,3,12,30,1
full,ROBOT_VACUUMING,ROBOT,rolling_mean_reversion,statistical/time-series,2,-4681.0,-19579.950000000008,0.0017479042091814,1,3,12,30,1
full,ROBOT_VACUUMING,ROBOT,breakout_high,breakout,2,-2671.5,-19862.700000000008,0.0027467059422848,1,3,14,30,1
full,ROBOT_VACUUMING,ROBOT,breakout_low_reversal,breakout,2,-9019.75,-32431.450000000008,-0.0030092026536039,1,3,15,30,1
full,ROBOT_VACUUMING,ROBOT,momentum,statistical/time-series,5,-2371.25,-10061.70000000001,-0.0010581877388524,1,3,12,30,1
full,ROBOT_VACUUMING,ROBOT,reversal,statistical/time-series,5,-16321.25,-42341.70000000001,0.0010581877388524,0,3,14,30,1
full,ROBOT_VACUUMING,ROBOT,vol_norm_momentum,statistical/time-series,5,-10254.75,-17192.90000000001,-0.0045920671378529,1,3,15,30,1
full,ROBOT_VACUUMING,ROBOT,vol_norm_reversal,statistical/time-series,5,-7944.75,-33832.90000000001,0.0045920671378529,2,3,13,30,1
full,ROBOT_VACUUMING,ROBOT,rolling_mean_reversion,statistical/time-series,5,-28083.25,-41621.65000000001,-0.0046699290292265,1,3,13,30,1
full,ROBOT_VACUUMING,ROBOT,breakout_high,breakout,5,15764.25,7767.349999999995,0.0071204095732586,2,3,15,30,1
full,ROBOT_VACUUMING,ROBOT,breakout_low_reversal,breakout,5,18423.25,5061.699999999992,0.0051865601846035,1,3,17,30,1
full,ROBOT_VACUUMING,ROBOT,momentum,statistical/time-series,10,-48862.25,-48133.2,-0.015562626360539,0,3,12,30,1
full,ROBOT_VACUUMING,ROBOT,reversal,statistical/time-series,10,30187.75,-3913.199999999999,0.015562626360539,2,3,18,30,1
full,ROBOT_VACUUMING,ROBOT,vol_norm_momentum,statistical/time-series,10,-34056.75,-44268.55,-0.0168117798239721,1,3,14,30,1
full,ROBOT_VACUUMING,ROBOT,vol_norm_reversal,statistical/time-series,10,15843.25,-6868.550000000007,0.0168117798239721,2,3,14,30,1
full,ROBOT_VACUUMING,ROBOT,rolling_mean_reversion,statistical/time-series,10,23604.5,-11536.500000000002,0.0165393822857649,2,3,17,30,1
full,ROBOT_VACUUMING,ROBOT,breakout_high,breakout,10,68002.5,23187.2,-0.0046624956581506,3,3,19,30,0
full,ROBOT_VACUUMING,ROBOT,breakout_low_reversal,breakout,10,99992.5,73203.05,0.0261798363904481,3,3,22,30,1
full,ROBOT_VACUUMING,ROBOT,momentum,statistical/time-series,25,-18266.5,-27729.249999999975,-0.0090660165446562,2,3,16,30,1
full,ROBOT_VACUUMING,ROBOT,reversal,statistical/time-series,25,-46.5,-23899.24999999997,0.0090660165446562,1,3,13,30,1
full,ROBOT_VACUUMING,ROBOT,vol_norm_momentum,statistical/time-series,25,-22261.5,-37120.59999999999,-0.0091158418869432,1,3,16,30,1
full,ROBOT_VACUUMING,ROBOT,vol_norm_reversal,statistical/time-series,25,4208.5,-13430.599999999991,0.0091158418869432,1,3,12,30,1
full,ROBOT_VACUUMING,ROBOT,rolling_mean_reversion,statistical/time-series,25,14868.25,13326.050000000025,0.0096898869359912,1,3,15,30,1
full,ROBOT_VACUUMING,ROBOT,breakout_high,breakout,25,99545.25,49357.95000000001,0.0036555190860038,3,3,18,30,0
full,ROBOT_VACUUMING,ROBOT,breakout_low_reversal,breakout,25,219662.75,83032.1,0.0164430533108693,3,3,18,30,0
full,ROBOT_VACUUMING,ROBOT,momentum,statistical/time-series,50,77931.0,18273.74999999997,0.0101654383028194,2,3,14,30,1
full,ROBOT_VACUUMING,ROBOT,reversal,statistical/time-series,50,-96279.0,-69986.25,-0.0101654383028194,1,3,16,30,1
full,ROBOT_VACUUMING,ROBOT,vol_norm_momentum,statistical/time-series,50,119375.0,23069.54999999999,0.0089258722745464,2,3,14,30,1
full,ROBOT_VACUUMING,ROBOT,vol_norm_reversal,statistical/time-series,50,-137385.0,-73530.44999999998,-0.0089258722745464,1,3,16,30,1
full,ROBOT_VACUUMING,ROBOT,rolling_mean_reversion,statistical/time-series,50,-126168.25,-106008.85,-0.0033058269423627,1,3,14,30,1
full,ROBOT_VACUUMING,ROBOT,breakout_high,breakout,50,313221.0,166995.3,0.0084168250382442,2,3,18,30,0
full,ROBOT_VACUUMING,ROBOT,breakout_low_reversal,breakout,50,114706.5,-24978.049999999945,-0.0087531343341527,2,3,16,30,0
full,ROBOT_VACUUMING,ROBOT,momentum,statistical/time-series,100,-974.75,-12249.400000000038,-0.0036060709199049,2,3,15,30,1
full,ROBOT_VACUUMING,ROBOT,reversal,statistical/time-series,100,-17124.75,-38419.40000000005,0.0036060709199049,1,3,15,30,1
full,ROBOT_VACUUMING,ROBOT,vol_norm_momentum,statistical/time-series,100,-55037.75,-72467.15000000008,-0.0078481212518712,2,3,14,30,1
full,ROBOT_VACUUMING,ROBOT,vol_norm_reversal,statistical/time-series,100,37122.25,22312.84999999992,0.0078481212518712,1,3,15,30,1
full,ROBOT_VACUUMING,ROBOT,rolling_mean_reversion,statistical/time-series,100,-73608.0,-1846.1500000000524,-0.005058117090072,1,3,16,30,1
full,ROBOT_VACUUMING,ROBOT,breakout_high,breakout,100,383848.0,222882.44999999984,0.0098577445850607,3,3,12,29,0
full,ROBOT_VACUUMING,ROBOT,breakout_low_reversal,breakout,100,265704.25,234421.15,-0.0019179211378463,2,3,18,30,0
full,ROBOT_VACUUMING,ROBOT,momentum,statistical/time-series,200,84814.5,353921.3,-0.0440612733722629,1,3,16,30,1
full,ROBOT_VACUUMING,ROBOT,reversal,statistical/time-series,200,-102715.5,-404098.70000000007,0.0440612733722629,2,3,14,30,1
full,ROBOT_VACUUMING,ROBOT,vol_norm_momentum,statistical/time-series,200,115385.75,402253.45,-0.0424883829210757,1,3,14,30,1
full,ROBOT_VACUUMING,ROBOT,vol_norm_reversal,statistical/time-series,200,-132974.25,-451626.5500000001,0.0424883829210757,2,3,16,30,1
full,ROBOT_VACUUMING,ROBOT,rolling_mean_reversion,statistical/time-series,200,-198947.75,-262486.5,0.0303405425830305,2,3,17,30,1
full,ROBOT_VACUUMING,ROBOT,breakout_high,breakout,200,552303.5,866902.8,-0.023053348356606,3,3,16,30,0
full,ROBOT_VACUUMING,ROBOT,breakout_low_reversal,breakout,200,1175380.75,696640.1000000001,0.0484484628612564,2,3,20,30,0
full,ROBOT_VACUUMING,ROBOT,momentum,statistical/time-series,500,-824899.5,-255344.34999999983,-0.0307750395513325,1,3,10,24,1
full,ROBOT_VACUUMING,ROBOT,reversal,statistical/time-series,500,808360.5,208835.6500000001,0.0307750395513325,2,3,14,24,1
full,ROBOT_VACUUMING,ROBOT,vol_norm_momentum,statistical/time-series,500,-1103795.0,-405427.8499999997,-0.0411546126358308,1,3,8,24,1
full,ROBOT_VACUUMING,ROBOT,vol_norm_reversal,statistical/time-series,500,1087435.0,359402.1500000004,0.0411546126358308,2,3,16,24,1
full,ROBOT_VACUUMING,ROBOT,rolling_mean_reversion,statistical/time-series,500,-121839.75,-443590.0499999996,0.0434701745197688,1,3,18,30,1
full,ROBOT_VACUUMING,ROBOT,breakout_high,breakout,500,1347287.5,1265215.5000000005,-0.0265795105362433,1,3,8,22,0
full,ROBOT_VACUUMING,ROBOT,breakout_low_reversal,breakout,500,2846727.25,1935926.1000000008,0.0631013120259459,3,3,20,26,0
full,ROBOT_VACUUMING,ROBOT,category_mean_reversion,category/basket,1,3870.75,-15238.250000000004,0.0069011904585858,2,2,10,16,0
full,ROBOT_VACUUMING,ROBOT,category_median_reversion,category/basket,1,-2648.75,-19211.550000000003,0.0073644857331802,1,2,8,15,0
full,ROBOT_VACUUMING,ROBOT,semantic_curve_residual,semantic/name-curve,1,3870.75,-15238.250000000004,0.0069011904585858,2,2,10,16,0
full,ROBOT_VACUUMING,ROBOT,basket_residual,category/basket,1,3870.75,-15238.250000000004,0.0069011904585858,2,2,10,16,0
full,ROBOT_VACUUMING,ROBOT,pca_factor_residual,factor/research-only,1,3870.75,-15238.250000000004,0.0069011904585858,2,2,10,16,0
full,ROBOT_VACUUMING,ROBOT,order_book_imbalance,microstructure,1,17000.25,-13622.750000000004,0.0265059663655281,3,3,18,30,1
full,ROBOT_VACUUMING,ROBOT,microprice_edge,microstructure,1,5950.75,-20437.4,0.0224717723494068,2,3,15,30,1
full,ROBOT_VACUUMING,ROBOT,spread_depth_imbalance,microstructure,1,11558.0,-12709.500000000002,0.0261944117192557,2,3,16,30,1
full,ROBOT_VACUUMING,ROBOT,lead_lag_from:ROBOT_MOPPING,lead-lag,1,-9007.0,-25798.250000000007,0.0026904914761158,1,3,11,30,1
full,ROBOT_VACUUMING,ROBOT,lead_lag_from:ROBOT_DISHES,lead-lag,1,-9941.0,-31455.85000000001,-0.0092242272836297,1,3,9,30,1
full,ROBOT_VACUUMING,ROBOT,lead_lag_from:ROBOT_LAUNDRY,lead-lag,1,-17814.0,-32086.550000000003,-0.007727547716122,0,3,9,30,1
full,ROBOT_VACUUMING,ROBOT,lead_lag_from:ROBOT_IRONING,lead-lag,1,-25698.25,-115916.65000000002,0.0049108880487362,1,3,12,30,1
full,ROBOT_MOPPING,ROBOT,momentum,statistical/time-series,1,-23519.75,-42552.45,-0.0109967807148899,0,3,11,30,1
full,ROBOT_MOPPING,ROBOT,reversal,statistical/time-series,1,1020.25,-23532.45,0.0109967807148899,1,3,14,30,1
full,ROBOT_MOPPING,ROBOT,vol_norm_momentum,statistical/time-series,1,-17274.75,-39218.8,-0.0101876543421503,0,3,11,30,1
full,ROBOT_MOPPING,ROBOT,vol_norm_reversal,statistical/time-series,1,-4264.75,-21168.8,0.0101876543421503,1,3,13,30,1
full,ROBOT_MOPPING,ROBOT,rolling_mean_reversion,statistical/time-series,1,0.0,0.0,0.0,0,0,0,0,0
full,ROBOT_MOPPING,ROBOT,breakout_high,breakout,1,-23519.75,-42552.45,-0.0110253553727986,0,3,11,30,1
full,ROBOT_MOPPING,ROBOT,breakout_low_reversal,breakout,1,1020.25,-23532.45,0.0110253553727986,1,3,14,30,1
full,ROBOT_MOPPING,ROBOT,momentum,statistical/time-series,2,-49162.5,-57554.9,-0.0224752001813702,0,3,7,30,1
full,ROBOT_MOPPING,ROBOT,reversal,statistical/time-series,2,26617.5,-7834.899999999997,0.0224752001813702,3,3,22,30,1
full,ROBOT_MOPPING,ROBOT,vol_norm_momentum,statistical/time-series,2,-59307.75,-63104.9,-0.0246211305727215,0,3,3,30,1
full,ROBOT_MOPPING,ROBOT,vol_norm_reversal,statistical/time-series,2,37812.25,2755.100000000005,0.0246211305727215,3,3,23,30,1
full,ROBOT_MOPPING,ROBOT,rolling_mean_reversion,statistical/time-series,2,13547.25,-10297.449999999995,0.0178478941250749,2,3,15,30,1
full,ROBOT_MOPPING,ROBOT,breakout_high,breakout,2,-48032.75,-57256.15,-0.0222319732265761,0,3,7,30,1
full,ROBOT_MOPPING,ROBOT,breakout_low_reversal,breakout,2,12950.5,-11068.649999999994,0.0207039540019291,2,3,19,30,1
full,ROBOT_MOPPING,ROBOT,momentum,statistical/time-series,5,-61137.75,-74869.50000000001,-0.0166035764630874,1,3,12,30,1
full,ROBOT_MOPPING,ROBOT,reversal,statistical/time-series,5,39152.25,12310.499999999993,0.0166035764630874,2,3,16,30,1
full,ROBOT_MOPPING,ROBOT,vol_norm_momentum,statistical/time-series,5,-85405.5,-88904.3,-0.0193794570981641,0,3,9,30,1
full,ROBOT_MOPPING,ROBOT,vol_norm_reversal,statistical/time-series,5,63904.5,28705.7,0.0193794570981641,3,3,17,30,1
full,ROBOT_MOPPING,ROBOT,rolling_mean_reversion,statistical/time-series,5,30138.0,4038.699999999996,0.0187938878580766,2,3,17,30,1
full,ROBOT_MOPPING,ROBOT,breakout_high,breakout,5,-49198.5,-57816.2,-0.0173636168023262,1,3,13,30,1
full,ROBOT_MOPPING,ROBOT,breakout_low_reversal,breakout,5,26809.75,-9878.7,0.0151544516950269,2,3,18,30,1
full,ROBOT_MOPPING,ROBOT,momentum,statistical/time-series,10,-60798.25,-69330.25,-0.0099339859934275,1,3,11,30,1
full,ROBOT_MOPPING,ROBOT,reversal,statistical/time-series,10,38981.75,8209.749999999989,0.0099339859934275,2,3,19,30,1
full,ROBOT_MOPPING,ROBOT,vol_norm_momentum,statistical/time-series,10,-73930.75,-88313.80000000002,-0.011812106023124,1,3,14,30,1
full,ROBOT_MOPPING,ROBOT,vol_norm_reversal,statistical/time-series,10,52409.25,28136.2,0.011812106023124,2,3,16,30,1
full,ROBOT_MOPPING,ROBOT,rolling_mean_reversion,statistical/time-series,10,51945.5,17256.15,0.0166541559889007,2,3,19,30,1
full,ROBOT_MOPPING,ROBOT,breakout_high,breakout,10,-54086.75,-40693.45000000001,-0.0071710101942309,1,3,14,30,1
full,ROBOT_MOPPING,ROBOT,breakout_low_reversal,breakout,10,42432.25,12079.149999999989,0.0170731773398492,1,3,17,30,0
full,ROBOT_MOPPING,ROBOT,momentum,statistical/time-series,25,-129887.25,-110532.80000000002,-0.0111038911790523,1,3,12,30,1
full,ROBOT_MOPPING,ROBOT,reversal,statistical/time-series,25,108142.75,48297.19999999999,0.0111038911790523,2,3,18,30,1
full,ROBOT_MOPPING,ROBOT,vol_norm_momentum,statistical/time-series,25,-103390.5,-109966.25,-0.0130585862456617,1,3,10,30,1
full,ROBOT_MOPPING,ROBOT,vol_norm_reversal,statistical/time-series,25,81919.5,49853.75,0.0130585862456617,2,3,19,30,1
full,ROBOT_MOPPING,ROBOT,rolling_mean_reversion,statistical/time-series,25,74461.5,42487.09999999996,0.0049586837820971,1,3,19,30,1
full,ROBOT_MOPPING,ROBOT,breakout_high,breakout,25,-38710.5,-41509.95000000001,-0.0072657161143974,2,3,15,30,0
full,ROBOT_MOPPING,ROBOT,breakout_low_reversal,breakout,25,-43923.0,64397.80000000001,0.0058713949896782,2,3,12,30,0
full,ROBOT_MOPPING,ROBOT,momentum,statistical/time-series,50,-245006.25,-245031.6,-0.0159368773421119,1,3,13,30,1
full,ROBOT_MOPPING,ROBOT,reversal,statistical/time-series,50,223193.75,184568.4,0.0159368773421119,2,3,17,30,1
full,ROBOT_MOPPING,ROBOT,vol_norm_momentum,statistical/time-series,50,-198125.5,-107082.80000000002,-0.0135301231580271,1,3,12,30,1
full,ROBOT_MOPPING,ROBOT,vol_norm_reversal,statistical/time-series,50,176824.5,47367.199999999975,0.0135301231580271,2,3,16,30,1
full,ROBOT_MOPPING,ROBOT,rolling_mean_reversion,statistical/time-series,50,126843.0,84638.75,0.0118109432630316,2,3,17,30,1
full,ROBOT_MOPPING,ROBOT,breakout_high,breakout,50,-356335.25,-346397.8,-0.03482945716743,0,3,11,30,0
full,ROBOT_MOPPING,ROBOT,breakout_low_reversal,breakout,50,-221861.75,-100041.59999999992,-0.0077219444200239,1,3,14,30,0
full,ROBOT_MOPPING,ROBOT,momentum,statistical/time-series,100,231469.5,23016.84999999996,0.0067330749720036,2,3,17,30,1
full,ROBOT_MOPPING,ROBOT,reversal,statistical/time-series,100,-252690.5,-83083.15000000002,-0.0067330749720036,2,3,13,30,1
full,ROBOT_MOPPING,ROBOT,vol_norm_momentum,statistical/time-series,100,55245.75,-101833.04999999992,-0.0014687609436682,1,3,17,30,1
full,ROBOT_MOPPING,ROBOT,vol_norm_reversal,statistical/time-series,100,-76254.25,42946.95000000011,0.0014687609436682,2,3,13,30,1
full,ROBOT_MOPPING,ROBOT,rolling_mean_reversion,statistical/time-series,100,199292.5,122287.60000000003,0.0097872863832283,3,3,15,30,1
full,ROBOT_MOPPING,ROBOT,breakout_high,breakout,100,-137369.0,-52589.99999999997,0.0039100079766912,2,3,11,28,0
full,ROBOT_MOPPING,ROBOT,breakout_low_reversal,breakout,100,-527019.25,-118488.05,-0.0023628459367319,2,3,16,30,0
full,ROBOT_MOPPING,ROBOT,momentum,statistical/time-series,200,1338520.0,1248943.1999999995,0.1100654507798634,2,3,14,30,1
full,ROBOT_MOPPING,ROBOT,reversal,statistical/time-series,200,-1359510.0,-1307776.8000000005,-0.1100654507798634,1,3,16,30,1
full,ROBOT_MOPPING,ROBOT,vol_norm_momentum,statistical/time-series,200,1132361.5,993779.7999999998,0.1019990479754544,2,3,13,30,1
full,ROBOT_MOPPING,ROBOT,vol_norm_reversal,statistical/time-series,200,-1153038.5,-1051790.2000000002,-0.1019990479754544,1,3,17,30,1
full,ROBOT_MOPPING,ROBOT,rolling_mean_reversion,statistical/time-series,200,-1414845.0,-954477.05,-0.091770377041835,1,3,15,30,1
full,ROBOT_MOPPING,ROBOT,breakout_high,breakout,200,1001636.25,925106.8999999998,0.118909592332389,2,3,10,26,0
full,ROBOT_MOPPING,ROBOT,breakout_low_reversal,breakout,200,-1119358.75,-795670.2000000002,-0.0631092918957897,2,3,16,28,0
full,ROBOT_MOPPING,ROBOT,momentum,statistical/time-series,500,3413404.0,3130636.8,0.07742471808814,2,3,13,27,1
