strategy,tool,suite,capped,category,pnl
probe_c35_stack_broad_gated.py,kevin,portal,False,GALAXY_SOUNDS,16218.0
probe_c35_stack_broad_gated.py,kevin,portal,False,SLEEP_POD,10202.0
probe_c35_stack_broad_gated.py,kevin,portal,False,TRANSLATOR,5437.0
probe_c35_stack_broad_gated.py,kevin,portal,False,SNACKPACK,1169.0
probe_c35_stack_broad_gated.py,kevin,portal,False,PANEL,14811.5
probe_c35_stack_broad_gated.py,kevin,portal,False,MICROCHIP,9682.0
probe_c35_stack_broad_gated.py,kevin,portal,False,UV_VISOR,8316.5
probe_c35_stack_broad_gated.py,kevin,portal,False,ROBOT,911.5
probe_c35_stack_broad_gated.py,kevin,portal,False,OXYGEN_SHAKE,9230.5
probe_c35_stack_broad_gated.py,kevin,portal,False,PEBBLES,21229.0
probe_c35_stack_broad_gated.py,kevin,portal,True,GALAXY_SOUNDS,16218.0
probe_c35_stack_broad_gated.py,kevin,portal,True,SLEEP_POD,10202.0
probe_c35_stack_broad_gated.py,kevin,portal,True,TRANSLATOR,5437.0
probe_c35_stack_broad_gated.py,kevin,portal,True,SNACKPACK,1169.0
probe_c35_stack_broad_gated.py,kevin,portal,True,PANEL,14811.5
probe_c35_stack_broad_gated.py,kevin,portal,True,MICROCHIP,9682.0
probe_c35_stack_broad_gated.py,kevin,portal,True,UV_VISOR,8316.5
probe_c35_stack_broad_gated.py,kevin,portal,True,ROBOT,911.5
probe_c35_stack_broad_gated.py,kevin,portal,True,OXYGEN_SHAKE,9230.5
probe_c35_stack_broad_gated.py,kevin,portal,True,PEBBLES,21229.0
probe_c35_stack_broad_gated.py,xeeshan,portal,False,GALAXY_SOUNDS,16218.0
probe_c35_stack_broad_gated.py,xeeshan,portal,False,MICROCHIP,9682.0
probe_c35_stack_broad_gated.py,xeeshan,portal,False,OXYGEN_SHAKE,9230.5
probe_c35_stack_broad_gated.py,xeeshan,portal,False,PANEL,14811.5
probe_c35_stack_broad_gated.py,xeeshan,portal,False,PEBBLES,21229.0
probe_c35_stack_broad_gated.py,xeeshan,portal,False,ROBOT,911.5
probe_c35_stack_broad_gated.py,xeeshan,portal,False,SLEEP_POD,10202.0
probe_c35_stack_broad_gated.py,xeeshan,portal,False,SNACKPACK,1169.0
probe_c35_stack_broad_gated.py,xeeshan,portal,False,TRANSLATOR,5437.0
probe_c35_stack_broad_gated.py,xeeshan,portal,False,UV_VISOR,8316.5
probe_c35_stack_broad_gated.py,xeeshan,portal,True,GALAXY_SOUNDS,16218.0
probe_c35_stack_broad_gated.py,xeeshan,portal,True,MICROCHIP,9682.0
probe_c35_stack_broad_gated.py,xeeshan,portal,True,OXYGEN_SHAKE,9230.5
probe_c35_stack_broad_gated.py,xeeshan,portal,True,PANEL,14811.5
probe_c35_stack_broad_gated.py,xeeshan,portal,True,PEBBLES,21229.0
probe_c35_stack_broad_gated.py,xeeshan,portal,True,ROBOT,911.5
probe_c35_stack_broad_gated.py,xeeshan,portal,True,SLEEP_POD,10202.0
probe_c35_stack_broad_gated.py,xeeshan,portal,True,SNACKPACK,1169.0
probe_c35_stack_broad_gated.py,xeeshan,portal,True,TRANSLATOR,5437.0
probe_c35_stack_broad_gated.py,xeeshan,portal,True,UV_VISOR,8316.5
probe_c35_stack_robust.py,kevin,portal,False,GALAXY_SOUNDS,14332.5
probe_c35_stack_robust.py,kevin,portal,False,SLEEP_POD,10326.0
probe_c35_stack_robust.py,kevin,portal,False,TRANSLATOR,5437.0
probe_c35_stack_robust.py,kevin,portal,False,SNACKPACK,0.0
probe_c35_stack_robust.py,kevin,portal,False,PANEL,14944.5
probe_c35_stack_robust.py,kevin,portal,False,MICROCHIP,9682.0
probe_c35_stack_robust.py,kevin,portal,False,UV_VISOR,7876.0
probe_c35_stack_robust.py,kevin,portal,False,ROBOT,-447.0
