strategy,tool,suite,capped,block,pnl
probe_pivot_portal_fresh_oracle_all.py,kevin,portal,False,4:0,125960.0
probe_pivot_portal_fresh_oracle_all.py,kevin,portal,False,4:10000,478805.5
probe_pivot_portal_fresh_oracle_all.py,kevin,portal,False,4:20000,1443739.5
probe_pivot_portal_fresh_oracle_all.py,kevin,portal,False,4:30000,1422906.5
probe_pivot_portal_fresh_oracle_all.py,kevin,portal,False,4:40000,2480505.5
probe_pivot_portal_fresh_oracle_all.py,kevin,portal,False,4:50000,3234438.0
probe_pivot_portal_fresh_oracle_all.py,kevin,portal,False,4:60000,3668461.5
probe_pivot_portal_fresh_oracle_all.py,kevin,portal,False,4:70000,4136514.5
probe_pivot_portal_fresh_oracle_all.py,kevin,portal,False,4:80000,5536884.5
probe_pivot_portal_fresh_oracle_all.py,kevin,portal,False,4:90000,7915795.0
probe_pivot_portal_fresh_oracle_all.py,kevin,portal,True,4:0,125960.0
probe_pivot_portal_fresh_oracle_all.py,kevin,portal,True,4:10000,478805.5
probe_pivot_portal_fresh_oracle_all.py,kevin,portal,True,4:20000,1443739.5
probe_pivot_portal_fresh_oracle_all.py,kevin,portal,True,4:30000,1422906.5
probe_pivot_portal_fresh_oracle_all.py,kevin,portal,True,4:40000,2480505.5
probe_pivot_portal_fresh_oracle_all.py,kevin,portal,True,4:50000,3234438.0
probe_pivot_portal_fresh_oracle_all.py,kevin,portal,True,4:60000,3668461.5
probe_pivot_portal_fresh_oracle_all.py,kevin,portal,True,4:70000,4136514.5
probe_pivot_portal_fresh_oracle_all.py,kevin,portal,True,4:80000,5536884.5
probe_pivot_portal_fresh_oracle_all.py,kevin,portal,True,4:90000,7915795.0
probe_pivot_portal_fresh_oracle_all.py,xeeshan,portal,False,4:0,125591.0
probe_pivot_portal_fresh_oracle_all.py,xeeshan,portal,False,4:10000,478789.0
probe_pivot_portal_fresh_oracle_all.py,xeeshan,portal,False,4:20000,1443638.0
probe_pivot_portal_fresh_oracle_all.py,xeeshan,portal,False,4:30000,1423533.0
probe_pivot_portal_fresh_oracle_all.py,xeeshan,portal,False,4:40000,2481090.5
probe_pivot_portal_fresh_oracle_all.py,xeeshan,portal,False,4:50000,3234650.5
probe_pivot_portal_fresh_oracle_all.py,xeeshan,portal,False,4:60000,3668577.0
probe_pivot_portal_fresh_oracle_all.py,xeeshan,portal,False,4:70000,4136569.0
probe_pivot_portal_fresh_oracle_all.py,xeeshan,portal,False,4:80000,5536790.0
probe_pivot_portal_fresh_oracle_all.py,xeeshan,portal,False,4:90000,7916484.0
probe_pivot_portal_fresh_oracle_all.py,xeeshan,portal,True,4:0,125591.0
probe_pivot_portal_fresh_oracle_all.py,xeeshan,portal,True,4:10000,478789.0
probe_pivot_portal_fresh_oracle_all.py,xeeshan,portal,True,4:20000,1443638.0
probe_pivot_portal_fresh_oracle_all.py,xeeshan,portal,True,4:30000,1423533.0
probe_pivot_portal_fresh_oracle_all.py,xeeshan,portal,True,4:40000,2481090.5
probe_pivot_portal_fresh_oracle_all.py,xeeshan,portal,True,4:50000,3234650.5
probe_pivot_portal_fresh_oracle_all.py,xeeshan,portal,True,4:60000,3668577.0
probe_pivot_portal_fresh_oracle_all.py,xeeshan,portal,True,4:70000,4136569.0
probe_pivot_portal_fresh_oracle_all.py,xeeshan,portal,True,4:80000,5536790.0
probe_pivot_portal_fresh_oracle_all.py,xeeshan,portal,True,4:90000,7916484.0
probe_pivot_portal_panel_oracle.py,kevin,portal,False,4:0,121047.0
probe_pivot_portal_panel_oracle.py,kevin,portal,False,4:10000,431867.5
probe_pivot_portal_panel_oracle.py,kevin,portal,False,4:20000,1431077.5
probe_pivot_portal_panel_oracle.py,kevin,portal,False,4:30000,1519732.0
probe_pivot_portal_panel_oracle.py,kevin,portal,False,4:40000,2880646.0
probe_pivot_portal_panel_oracle.py,kevin,portal,False,4:50000,3776086.5
probe_pivot_portal_panel_oracle.py,kevin,portal,False,4:60000,4554974.5
probe_pivot_portal_panel_oracle.py,kevin,portal,False,4:70000,5173828.0
probe_pivot_portal_panel_oracle.py,kevin,portal,False,4:80000,6841375.0
probe_pivot_portal_panel_oracle.py,kevin,portal,False,4:90000,9808148.5
probe_pivot_portal_panel_oracle.py,kevin,portal,True,4:0,121047.0
probe_pivot_portal_panel_oracle.py,kevin,portal,True,4:10000,431867.5
probe_pivot_portal_panel_oracle.py,kevin,portal,True,4:20000,1431077.5
probe_pivot_portal_panel_oracle.py,kevin,portal,True,4:30000,1519732.0
probe_pivot_portal_panel_oracle.py,kevin,portal,True,4:40000,2880646.0
probe_pivot_portal_panel_oracle.py,kevin,portal,True,4:50000,3776086.5
probe_pivot_portal_panel_oracle.py,kevin,portal,True,4:60000,4554974.5
probe_pivot_portal_panel_oracle.py,kevin,portal,True,4:70000,5173828.0
probe_pivot_portal_panel_oracle.py,kevin,portal,True,4:80000,6841375.0
probe_pivot_portal_panel_oracle.py,kevin,portal,True,4:90000,9808148.5
probe_pivot_portal_panel_oracle.py,xeeshan,portal,False,4:0,120640.5
probe_pivot_portal_panel_oracle.py,xeeshan,portal,False,4:10000,431802.5
probe_pivot_portal_panel_oracle.py,xeeshan,portal,False,4:20000,1430954.0
probe_pivot_portal_panel_oracle.py,xeeshan,portal,False,4:30000,1520127.5
probe_pivot_portal_panel_oracle.py,xeeshan,portal,False,4:40000,2881116.0
probe_pivot_portal_panel_oracle.py,xeeshan,portal,False,4:50000,3776266.0
probe_pivot_portal_panel_oracle.py,xeeshan,portal,False,4:60000,4555051.5
probe_pivot_portal_panel_oracle.py,xeeshan,portal,False,4:70000,5173913.5
probe_pivot_portal_panel_oracle.py,xeeshan,portal,False,4:80000,6841190.5
probe_pivot_portal_panel_oracle.py,xeeshan,portal,False,4:90000,9808729.0
probe_pivot_portal_panel_oracle.py,xeeshan,portal,True,4:0,120640.5
probe_pivot_portal_panel_oracle.py,xeeshan,portal,True,4:10000,431802.5
probe_pivot_portal_panel_oracle.py,xeeshan,portal,True,4:20000,1430954.0
probe_pivot_portal_panel_oracle.py,xeeshan,portal,True,4:30000,1520127.5
probe_pivot_portal_panel_oracle.py,xeeshan,portal,True,4:40000,2881116.0
probe_pivot_portal_panel_oracle.py,xeeshan,portal,True,4:50000,3776266.0
probe_pivot_portal_panel_oracle.py,xeeshan,portal,True,4:60000,4555051.5
probe_pivot_portal_panel_oracle.py,xeeshan,portal,True,4:70000,5173913.5
probe_pivot_portal_panel_oracle.py,xeeshan,portal,True,4:80000,6841190.5
probe_pivot_portal_panel_oracle.py,xeeshan,portal,True,4:90000,9808729.0
probe_pivot_portal_sleep_oxygen_oracle.py,kevin,portal,False,4:0,127473.5
probe_pivot_portal_sleep_oxygen_oracle.py,kevin,portal,False,4:10000,492981.5
probe_pivot_portal_sleep_oxygen_oracle.py,kevin,portal,False,4:20000,1454063.5
probe_pivot_portal_sleep_oxygen_oracle.py,kevin,portal,False,4:30000,1588501.5
probe_pivot_portal_sleep_oxygen_oracle.py,kevin,portal,False,4:40000,3000320.5
probe_pivot_portal_sleep_oxygen_oracle.py,kevin,portal,False,4:50000,4060233.0
probe_pivot_portal_sleep_oxygen_oracle.py,kevin,portal,False,4:60000,4881141.5
probe_pivot_portal_sleep_oxygen_oracle.py,kevin,portal,False,4:70000,5688917.0
probe_pivot_portal_sleep_oxygen_oracle.py,kevin,portal,False,4:80000,7473091.5
probe_pivot_portal_sleep_oxygen_oracle.py,kevin,portal,False,4:90000,10306040.0
probe_pivot_portal_sleep_oxygen_oracle.py,kevin,portal,True,4:0,127473.5
probe_pivot_portal_sleep_oxygen_oracle.py,kevin,portal,True,4:10000,492981.5
probe_pivot_portal_sleep_oxygen_oracle.py,kevin,portal,True,4:20000,1454063.5
