Strategy,Full Kevin,Full Xeeshan,Window Kevin,Window Kevin Run,Window Xeeshan,Window Xeeshan Run,Official
round4_exp_30_c7_hydro_profit_gate.py,skipped,skipped,"78,458",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_peak_harvest_window_20260427_223209\round4_exp_30_c7_hydro_profit_gate_kevin_window,"78,458",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_peak_harvest_window_20260427_223209\round4_exp_30_c7_hydro_profit_gate_xeeshan_window,pending
round4_exp_32_peak_exit_4000_4500.py,skipped,skipped,"76,346",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_peak_harvest_window_20260427_223209\round4_exp_32_peak_exit_4000_4500_kevin_window,"76,346",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_peak_harvest_window_20260427_223209\round4_exp_32_peak_exit_4000_4500_xeeshan_window,pending
round4_exp_33_peak_exit_vfe.py,skipped,skipped,"79,932",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_peak_harvest_window_20260427_223209\round4_exp_33_peak_exit_vfe_kevin_window,"79,932",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_peak_harvest_window_20260427_223209\round4_exp_33_peak_exit_vfe_xeeshan_window,pending
round4_exp_34_peak_exit_5000.py,skipped,skipped,"79,490",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_peak_harvest_window_20260427_223209\round4_exp_34_peak_exit_5000_kevin_window,"79,490",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_peak_harvest_window_20260427_223209\round4_exp_34_peak_exit_5000_xeeshan_window,pending
round4_exp_35_peak_harvest_combo.py,skipped,skipped,"78,852",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_peak_harvest_window_20260427_223209\round4_exp_35_peak_harvest_combo_kevin_window,"78,852",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_peak_harvest_window_20260427_223209\round4_exp_35_peak_harvest_combo_xeeshan_window,pending
