strategy,tool,suite,capped,profit,returncode,duration_sec,trade_count,filled_quantity,avg_fill_quantity,json_log,stdout
probe_c42_micro_skipxs_panelhybrid.py,kevin,portal,False,121644.0,0,7.59,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate_42_fill_capacity_portal_9\probe_c42_micro_skipxs_panelhybrid_kevin_portal_stdout.txt
probe_c42_micro_skipxs_panelhybrid.py,kevin,portal,True,121644.0,0,7.48,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate_42_fill_capacity_portal_9\probe_c42_micro_skipxs_panelhybrid_50kcap_kevin_portal_stdout.txt
probe_c42_micro_skipxs_panelhybrid.py,xeeshan,portal,False,121644.0,0,7.4,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate_42_fill_capacity_portal_9\probe_c42_micro_skipxs_panelhybrid_xeeshan_portal_stdout.txt
probe_c42_micro_skipxs_panelhybrid.py,xeeshan,portal,True,121644.0,0,7.49,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate_42_fill_capacity_portal_9\probe_c42_micro_skipxs_panelhybrid_50kcap_xeeshan_portal_stdout.txt
probe_c42_microuv_skipxs_panelhybrid.py,kevin,portal,False,126184.0,0,9.05,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate_42_fill_capacity_portal_9\probe_c42_microuv_skipxs_panelhybrid_kevin_portal_stdout.txt
probe_c42_microuv_skipxs_panelhybrid.py,kevin,portal,True,126184.0,0,9.17,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate_42_fill_capacity_portal_9\probe_c42_microuv_skipxs_panelhybrid_50kcap_kevin_portal_stdout.txt
probe_c42_microuv_skipxs_panelhybrid.py,xeeshan,portal,False,126184.0,0,8.98,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate_42_fill_capacity_portal_9\probe_c42_microuv_skipxs_panelhybrid_xeeshan_portal_stdout.txt
probe_c42_microuv_skipxs_panelhybrid.py,xeeshan,portal,True,126184.0,0,8.54,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate_42_fill_capacity_portal_9\probe_c42_microuv_skipxs_panelhybrid_50kcap_xeeshan_portal_stdout.txt
probe_c42_microuv_skipxs_panelhybrid_exit.py,kevin,portal,False,125956.0,0,8.73,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate_42_fill_capacity_portal_9\probe_c42_microuv_skipxs_panelhybrid_exit_kevin_portal_stdout.txt
probe_c42_microuv_skipxs_panelhybrid_exit.py,kevin,portal,True,125956.0,0,8.82,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate_42_fill_capacity_portal_9\probe_c42_microuv_skipxs_panelhybrid_exit_50kcap_kevin_portal_stdout.txt
probe_c42_microuv_skipxs_panelhybrid_exit.py,xeeshan,portal,False,125956.0,0,8.76,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate_42_fill_capacity_portal_9\probe_c42_microuv_skipxs_panelhybrid_exit_xeeshan_portal_stdout.txt
probe_c42_microuv_skipxs_panelhybrid_exit.py,xeeshan,portal,True,125956.0,0,8.84,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate_42_fill_capacity_portal_9\probe_c42_microuv_skipxs_panelhybrid_exit_50kcap_xeeshan_portal_stdout.txt
probe_c42_uv_skipxs_panelhybrid.py,kevin,portal,False,122646.0,0,8.66,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate_42_fill_capacity_portal_9\probe_c42_uv_skipxs_panelhybrid_kevin_portal_stdout.txt
probe_c42_uv_skipxs_panelhybrid.py,kevin,portal,True,122646.0,0,8.96,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate_42_fill_capacity_portal_9\probe_c42_uv_skipxs_panelhybrid_50kcap_kevin_portal_stdout.txt
probe_c42_uv_skipxs_panelhybrid.py,xeeshan,portal,False,122646.0,0,7.45,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate_42_fill_capacity_portal_9\probe_c42_uv_skipxs_panelhybrid_xeeshan_portal_stdout.txt
probe_c42_uv_skipxs_panelhybrid.py,xeeshan,portal,True,122646.0,0,7.55,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate_42_fill_capacity_portal_9\probe_c42_uv_skipxs_panelhybrid_50kcap_xeeshan_portal_stdout.txt
