strategy,tool,suite,capped,profit,returncode,duration_sec,trade_count,filled_quantity,avg_fill_quantity,json_log,stdout
probe_c42_c39_panel_galaxy_skipxs_exit_robot.py,kevin,full,False,-163588.0,0,265.67,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate_39_42_fill_capacity_full_4\probe_c42_c39_panel_galaxy_skipxs_exit_robot_kevin_full_stdout.txt
probe_c42_c39_panel_galaxy_skipxs_exit_robot.py,xeeshan,full,False,-163672.0,0,260.7,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate_39_42_fill_capacity_full_4\probe_c42_c39_panel_galaxy_skipxs_exit_robot_xeeshan_full_stdout.txt
