strategy,tool,suite,capped,block,pnl
probe_branch_portal_vanilla_micro_uv_robot_pair.py,kevin,portal,False,4:0,10849.5
probe_branch_portal_vanilla_micro_uv_robot_pair.py,kevin,portal,False,4:10000,226719.0
probe_branch_portal_vanilla_micro_uv_robot_pair.py,kevin,portal,False,4:20000,1231574.0
probe_branch_portal_vanilla_micro_uv_robot_pair.py,kevin,portal,False,4:30000,1411316.0
probe_branch_portal_vanilla_micro_uv_robot_pair.py,kevin,portal,False,4:40000,2607370.5
probe_branch_portal_vanilla_micro_uv_robot_pair.py,kevin,portal,False,4:50000,3658600.0
probe_branch_portal_vanilla_micro_uv_robot_pair.py,kevin,portal,False,4:60000,4726405.5
probe_branch_portal_vanilla_micro_uv_robot_pair.py,kevin,portal,False,4:70000,5688299.0
probe_branch_portal_vanilla_micro_uv_robot_pair.py,kevin,portal,False,4:80000,7631552.5
probe_branch_portal_vanilla_micro_uv_robot_pair.py,kevin,portal,False,4:90000,10719320.5
probe_branch_portal_vanilla_micro_uv_robot_pair.py,kevin,portal,True,4:0,10849.5
probe_branch_portal_vanilla_micro_uv_robot_pair.py,kevin,portal,True,4:10000,226719.0
probe_branch_portal_vanilla_micro_uv_robot_pair.py,kevin,portal,True,4:20000,1231574.0
probe_branch_portal_vanilla_micro_uv_robot_pair.py,kevin,portal,True,4:30000,1411316.0
probe_branch_portal_vanilla_micro_uv_robot_pair.py,kevin,portal,True,4:40000,2607370.5
probe_branch_portal_vanilla_micro_uv_robot_pair.py,kevin,portal,True,4:50000,3658600.0
probe_branch_portal_vanilla_micro_uv_robot_pair.py,kevin,portal,True,4:60000,4726405.5
probe_branch_portal_vanilla_micro_uv_robot_pair.py,kevin,portal,True,4:70000,5688299.0
probe_branch_portal_vanilla_micro_uv_robot_pair.py,kevin,portal,True,4:80000,7631552.5
probe_branch_portal_vanilla_micro_uv_robot_pair.py,kevin,portal,True,4:90000,10719320.5
probe_branch_portal_vanilla_micro_uv_robot_pair.py,xeeshan,portal,False,4:0,10218.5
probe_branch_portal_vanilla_micro_uv_robot_pair.py,xeeshan,portal,False,4:10000,226439.5
probe_branch_portal_vanilla_micro_uv_robot_pair.py,xeeshan,portal,False,4:20000,1231295.0
probe_branch_portal_vanilla_micro_uv_robot_pair.py,xeeshan,portal,False,4:30000,1411560.5
probe_branch_portal_vanilla_micro_uv_robot_pair.py,xeeshan,portal,False,4:40000,2607454.5
probe_branch_portal_vanilla_micro_uv_robot_pair.py,xeeshan,portal,False,4:50000,3658765.0
probe_branch_portal_vanilla_micro_uv_robot_pair.py,xeeshan,portal,False,4:60000,4726374.5
probe_branch_portal_vanilla_micro_uv_robot_pair.py,xeeshan,portal,False,4:70000,5688002.5
probe_branch_portal_vanilla_micro_uv_robot_pair.py,xeeshan,portal,False,4:80000,7631165.0
probe_branch_portal_vanilla_micro_uv_robot_pair.py,xeeshan,portal,False,4:90000,10719698.5
probe_branch_portal_vanilla_micro_uv_robot_pair.py,xeeshan,portal,True,4:0,10218.5
probe_branch_portal_vanilla_micro_uv_robot_pair.py,xeeshan,portal,True,4:10000,226439.5
