Strategy,Full Kevin,Full Xeeshan,Window Kevin,Window Kevin Run,Window Xeeshan,Window Xeeshan Run,Official
round4_exp_250_cooldown80000_hydro_mark_strong.py,skipped,skipped,"83,484",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_hydro_mark_cooldown_window_20260427_234230\round4_exp_250_cooldown80000_hydro_mark_strong_kevin_window,"83,490",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_hydro_mark_cooldown_window_20260427_234230\round4_exp_250_cooldown80000_hydro_mark_strong_xeeshan_window,pending
round4_exp_251_cooldown85000_hydro_mark_strong.py,skipped,skipped,"83,590",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_hydro_mark_cooldown_window_20260427_234230\round4_exp_251_cooldown85000_hydro_mark_strong_kevin_window,"83,596",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_hydro_mark_cooldown_window_20260427_234230\round4_exp_251_cooldown85000_hydro_mark_strong_xeeshan_window,pending
round4_exp_252_cooldown80000_hydro_mark_strong_exit60000.py,skipped,skipped,"83,484",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_hydro_mark_cooldown_window_20260427_234230\round4_exp_252_cooldown80000_hydro_mark_strong_exit60000_kevin_window,"83,490",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_hydro_mark_cooldown_window_20260427_234230\round4_exp_252_cooldown80000_hydro_mark_strong_exit60000_xeeshan_window,pending
round4_exp_253_cooldown85000_hydro_mark_strong_exit60000.py,skipped,skipped,"83,590",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_hydro_mark_cooldown_window_20260427_234230\round4_exp_253_cooldown85000_hydro_mark_strong_exit60000_kevin_window,"83,596",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_hydro_mark_cooldown_window_20260427_234230\round4_exp_253_cooldown85000_hydro_mark_strong_exit60000_xeeshan_window,pending
round4_exp_254_hydro_mark_strong_exit60000.py,skipped,skipped,"81,323",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_hydro_mark_cooldown_window_20260427_234230\round4_exp_254_hydro_mark_strong_exit60000_kevin_window,"81,329",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_hydro_mark_cooldown_window_20260427_234230\round4_exp_254_hydro_mark_strong_exit60000_xeeshan_window,pending
round4_candidate_13_cooldown80000_reentry.py,skipped,skipped,"83,224",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_hydro_mark_cooldown_window_20260427_234230\round4_candidate_13_cooldown80000_reentry_kevin_window,"83,224",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_hydro_mark_cooldown_window_20260427_234230\round4_candidate_13_cooldown80000_reentry_xeeshan_window,pending
round4_candidate_14_cooldown85000_portal.py,skipped,skipped,"83,332",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_hydro_mark_cooldown_window_20260427_234230\round4_candidate_14_cooldown85000_portal_kevin_window,"83,332",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_hydro_mark_cooldown_window_20260427_234230\round4_candidate_14_cooldown85000_portal_xeeshan_window,pending
