Strategy,Full Kevin,Full Xeeshan,Window Kevin,Window Kevin Run,Window Xeeshan,Window Xeeshan Run,Official
round4_exp_36_peak_exit_vfe_5000.py,skipped,skipped,"80,964",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_peak_extensions_window_20260427_223534\round4_exp_36_peak_exit_vfe_5000_kevin_window,"80,964",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_peak_extensions_window_20260427_223534\round4_exp_36_peak_exit_vfe_5000_xeeshan_window,pending
round4_exp_37_peak_exit_vfe_5000_5100.py,skipped,skipped,"80,475",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_peak_extensions_window_20260427_223534\round4_exp_37_peak_exit_vfe_5000_5100_kevin_window,"80,475",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_peak_extensions_window_20260427_223534\round4_exp_37_peak_exit_vfe_5000_5100_xeeshan_window,pending
round4_exp_38_peak_exit_vfe_5000_5300_5400.py,skipped,skipped,"80,483",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_peak_extensions_window_20260427_223534\round4_exp_38_peak_exit_vfe_5000_5300_5400_kevin_window,"80,483",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_peak_extensions_window_20260427_223534\round4_exp_38_peak_exit_vfe_5000_5300_5400_xeeshan_window,pending
round4_exp_39_peak_exit_broad_no4000.py,skipped,skipped,"79,994",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_peak_extensions_window_20260427_223534\round4_exp_39_peak_exit_broad_no4000_kevin_window,"79,994",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_peak_extensions_window_20260427_223534\round4_exp_39_peak_exit_broad_no4000_xeeshan_window,pending
