strategy,tool,suite,capped,block,pnl
round5_candidate_35.py,kevin,portal,False,4:0,-28818.5
round5_candidate_35.py,kevin,portal,False,4:10000,340862.0
round5_candidate_35.py,kevin,portal,False,4:20000,834811.5
round5_candidate_35.py,kevin,portal,False,4:30000,802288.0
round5_candidate_35.py,kevin,portal,False,4:40000,1828563.0
round5_candidate_35.py,kevin,portal,False,4:50000,2907562.5
round5_candidate_35.py,kevin,portal,False,4:60000,3412091.5
round5_candidate_35.py,kevin,portal,False,4:70000,3913351.0
round5_candidate_35.py,kevin,portal,False,4:80000,5637880.0
round5_candidate_35.py,kevin,portal,False,4:90000,8204079.0
round5_candidate_35.py,kevin,portal,True,4:0,-28818.5
round5_candidate_35.py,kevin,portal,True,4:10000,340862.0
round5_candidate_35.py,kevin,portal,True,4:20000,834811.5
round5_candidate_35.py,kevin,portal,True,4:30000,802288.0
round5_candidate_35.py,kevin,portal,True,4:40000,1828563.0
round5_candidate_35.py,kevin,portal,True,4:50000,2907562.5
round5_candidate_35.py,kevin,portal,True,4:60000,3412091.5
round5_candidate_35.py,kevin,portal,True,4:70000,3913351.0
round5_candidate_35.py,kevin,portal,True,4:80000,5637880.0
round5_candidate_35.py,kevin,portal,True,4:90000,8204079.0
round5_candidate_35.py,xeeshan,portal,False,4:0,-29119.0
round5_candidate_35.py,xeeshan,portal,False,4:10000,340959.0
round5_candidate_35.py,xeeshan,portal,False,4:20000,834804.0
round5_candidate_35.py,xeeshan,portal,False,4:30000,802507.5
round5_candidate_35.py,xeeshan,portal,False,4:40000,1828922.0
round5_candidate_35.py,xeeshan,portal,False,4:50000,2907697.0
round5_candidate_35.py,xeeshan,portal,False,4:60000,3412434.0
round5_candidate_35.py,xeeshan,portal,False,4:70000,3913598.0
round5_candidate_35.py,xeeshan,portal,False,4:80000,5637812.5
round5_candidate_35.py,xeeshan,portal,False,4:90000,8204374.5
round5_candidate_35.py,xeeshan,portal,True,4:0,-29119.0
round5_candidate_35.py,xeeshan,portal,True,4:10000,340959.0
round5_candidate_35.py,xeeshan,portal,True,4:20000,834804.0
round5_candidate_35.py,xeeshan,portal,True,4:30000,802507.5
round5_candidate_35.py,xeeshan,portal,True,4:40000,1828922.0
round5_candidate_35.py,xeeshan,portal,True,4:50000,2907697.0
round5_candidate_35.py,xeeshan,portal,True,4:60000,3412434.0
round5_candidate_35.py,xeeshan,portal,True,4:70000,3913598.0
round5_candidate_35.py,xeeshan,portal,True,4:80000,5637812.5
round5_candidate_35.py,xeeshan,portal,True,4:90000,8204374.5
round5_candidate_36.py,kevin,portal,False,4:0,269612.5
round5_candidate_36.py,kevin,portal,False,4:10000,524827.0
round5_candidate_36.py,kevin,portal,False,4:20000,1610189.0
round5_candidate_36.py,kevin,portal,False,4:30000,2195585.5
round5_candidate_36.py,kevin,portal,False,4:40000,3198207.0
round5_candidate_36.py,kevin,portal,False,4:50000,3996892.5
round5_candidate_36.py,kevin,portal,False,4:60000,5229137.0
round5_candidate_36.py,kevin,portal,False,4:70000,6148232.0
round5_candidate_36.py,kevin,portal,False,4:80000,7451276.0
round5_candidate_36.py,kevin,portal,False,4:90000,9468676.5
round5_candidate_36.py,kevin,portal,True,4:0,269612.5
round5_candidate_36.py,kevin,portal,True,4:10000,524827.0
round5_candidate_36.py,kevin,portal,True,4:20000,1610189.0
round5_candidate_36.py,kevin,portal,True,4:30000,2195585.5
round5_candidate_36.py,kevin,portal,True,4:40000,3198207.0
round5_candidate_36.py,kevin,portal,True,4:50000,3996892.5
round5_candidate_36.py,kevin,portal,True,4:60000,5229137.0
round5_candidate_36.py,kevin,portal,True,4:70000,6148232.0
round5_candidate_36.py,kevin,portal,True,4:80000,7451276.0
round5_candidate_36.py,kevin,portal,True,4:90000,9468676.5
round5_candidate_36.py,xeeshan,portal,False,4:0,269237.0
round5_candidate_36.py,xeeshan,portal,False,4:10000,524315.5
round5_candidate_36.py,xeeshan,portal,False,4:20000,1609380.5
round5_candidate_36.py,xeeshan,portal,False,4:30000,2195421.5
round5_candidate_36.py,xeeshan,portal,False,4:40000,3197819.5
round5_candidate_36.py,xeeshan,portal,False,4:50000,3996612.0
round5_candidate_36.py,xeeshan,portal,False,4:60000,5229228.0
round5_candidate_36.py,xeeshan,portal,False,4:70000,6147953.5
round5_candidate_36.py,xeeshan,portal,False,4:80000,7450766.0
round5_candidate_36.py,xeeshan,portal,False,4:90000,9468680.0
round5_candidate_36.py,xeeshan,portal,True,4:0,269237.0
round5_candidate_36.py,xeeshan,portal,True,4:10000,524315.5
round5_candidate_36.py,xeeshan,portal,True,4:20000,1609380.5
round5_candidate_36.py,xeeshan,portal,True,4:30000,2195421.5
round5_candidate_36.py,xeeshan,portal,True,4:40000,3197819.5
round5_candidate_36.py,xeeshan,portal,True,4:50000,3996612.0
round5_candidate_36.py,xeeshan,portal,True,4:60000,5229228.0
round5_candidate_36.py,xeeshan,portal,True,4:70000,6147953.5
round5_candidate_36.py,xeeshan,portal,True,4:80000,7450766.0
round5_candidate_36.py,xeeshan,portal,True,4:90000,9468680.0
