strategy,tool,suite,capped,profit,returncode,duration_sec,trade_count,filled_quantity,avg_fill_quantity,json_log,stdout
probe_missing_portal_micro_anchor_plus_fill.py,kevin,portal,False,119776.0,0,7.8,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\missing_mechanism_executable_probes\probe_missing_portal_micro_anchor_plus_fill_kevin_portal_stdout.txt
probe_missing_portal_micro_anchor_plus_fill.py,kevin,portal,True,119776.0,0,7.85,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\missing_mechanism_executable_probes\probe_missing_portal_micro_anchor_plus_fill_50kcap_kevin_portal_stdout.txt
probe_missing_portal_micro_anchor_plus_fill.py,xeeshan,portal,False,119786.0,0,7.8,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\missing_mechanism_executable_probes\probe_missing_portal_micro_anchor_plus_fill_xeeshan_portal_stdout.txt
probe_missing_portal_micro_anchor_plus_fill.py,xeeshan,portal,True,119786.0,0,7.72,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\missing_mechanism_executable_probes\probe_missing_portal_micro_anchor_plus_fill_50kcap_xeeshan_portal_stdout.txt
probe_missing_portal_micro_square_anchor_sell.py,kevin,portal,False,119776.0,0,8.9,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\missing_mechanism_executable_probes\probe_missing_portal_micro_square_anchor_sell_kevin_portal_stdout.txt
probe_missing_portal_micro_square_anchor_sell.py,kevin,portal,True,119776.0,0,8.87,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\missing_mechanism_executable_probes\probe_missing_portal_micro_square_anchor_sell_50kcap_kevin_portal_stdout.txt
probe_missing_portal_micro_square_anchor_sell.py,xeeshan,portal,False,119786.0,0,9.04,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\missing_mechanism_executable_probes\probe_missing_portal_micro_square_anchor_sell_xeeshan_portal_stdout.txt
probe_missing_portal_micro_square_anchor_sell.py,xeeshan,portal,True,119786.0,0,8.92,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\missing_mechanism_executable_probes\probe_missing_portal_micro_square_anchor_sell_50kcap_xeeshan_portal_stdout.txt
probe_missing_portal_micro_square_anchor_take.py,kevin,portal,False,120828.0,0,8.97,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\missing_mechanism_executable_probes\probe_missing_portal_micro_square_anchor_take_kevin_portal_stdout.txt
probe_missing_portal_micro_square_anchor_take.py,kevin,portal,True,120828.0,0,9.22,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\missing_mechanism_executable_probes\probe_missing_portal_micro_square_anchor_take_50kcap_kevin_portal_stdout.txt
probe_missing_portal_micro_square_anchor_take.py,xeeshan,portal,False,120838.0,0,8.75,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\missing_mechanism_executable_probes\probe_missing_portal_micro_square_anchor_take_xeeshan_portal_stdout.txt
probe_missing_portal_micro_square_anchor_take.py,xeeshan,portal,True,120838.0,0,8.81,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\missing_mechanism_executable_probes\probe_missing_portal_micro_square_anchor_take_50kcap_xeeshan_portal_stdout.txt
probe_missing_portal_micro_square_anchor_two.py,kevin,portal,False,119776.0,0,8.89,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\missing_mechanism_executable_probes\probe_missing_portal_micro_square_anchor_two_kevin_portal_stdout.txt
probe_missing_portal_micro_square_anchor_two.py,kevin,portal,True,119776.0,0,9.42,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\missing_mechanism_executable_probes\probe_missing_portal_micro_square_anchor_two_50kcap_kevin_portal_stdout.txt
probe_missing_portal_micro_square_anchor_two.py,xeeshan,portal,False,119786.0,0,9.25,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\missing_mechanism_executable_probes\probe_missing_portal_micro_square_anchor_two_xeeshan_portal_stdout.txt
probe_missing_portal_micro_square_anchor_two.py,xeeshan,portal,True,119786.0,0,8.82,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\missing_mechanism_executable_probes\probe_missing_portal_micro_square_anchor_two_50kcap_xeeshan_portal_stdout.txt
probe_missing_portal_passive_fill_best.py,kevin,portal,False,120300.0,0,9.22,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\missing_mechanism_executable_probes\probe_missing_portal_passive_fill_best_kevin_portal_stdout.txt
probe_missing_portal_passive_fill_best.py,kevin,portal,True,120300.0,0,8.99,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\missing_mechanism_executable_probes\probe_missing_portal_passive_fill_best_50kcap_kevin_portal_stdout.txt
probe_missing_portal_passive_fill_best.py,xeeshan,portal,False,120310.0,0,9.0,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\missing_mechanism_executable_probes\probe_missing_portal_passive_fill_best_xeeshan_portal_stdout.txt
probe_missing_portal_passive_fill_best.py,xeeshan,portal,True,120310.0,0,9.07,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\missing_mechanism_executable_probes\probe_missing_portal_passive_fill_best_50kcap_xeeshan_portal_stdout.txt
probe_missing_portal_passive_fill_no_peb.py,kevin,portal,False,120300.0,0,9.18,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\missing_mechanism_executable_probes\probe_missing_portal_passive_fill_no_peb_kevin_portal_stdout.txt
probe_missing_portal_passive_fill_no_peb.py,kevin,portal,True,120300.0,0,8.93,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\missing_mechanism_executable_probes\probe_missing_portal_passive_fill_no_peb_50kcap_kevin_portal_stdout.txt
probe_missing_portal_passive_fill_no_peb.py,xeeshan,portal,False,120310.0,0,8.94,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\missing_mechanism_executable_probes\probe_missing_portal_passive_fill_no_peb_xeeshan_portal_stdout.txt
probe_missing_portal_passive_fill_no_peb.py,xeeshan,portal,True,120310.0,0,8.78,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\missing_mechanism_executable_probes\probe_missing_portal_passive_fill_no_peb_50kcap_xeeshan_portal_stdout.txt
probe_missing_portal_passive_fill_strict.py,kevin,portal,False,120300.0,0,8.83,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\missing_mechanism_executable_probes\probe_missing_portal_passive_fill_strict_kevin_portal_stdout.txt
probe_missing_portal_passive_fill_strict.py,kevin,portal,True,120300.0,0,8.51,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\missing_mechanism_executable_probes\probe_missing_portal_passive_fill_strict_50kcap_kevin_portal_stdout.txt
probe_missing_portal_passive_fill_strict.py,xeeshan,portal,False,120310.0,0,7.87,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\missing_mechanism_executable_probes\probe_missing_portal_passive_fill_strict_xeeshan_portal_stdout.txt
probe_missing_portal_passive_fill_strict.py,xeeshan,portal,True,120310.0,0,7.84,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\missing_mechanism_executable_probes\probe_missing_portal_passive_fill_strict_50kcap_xeeshan_portal_stdout.txt
probe_missing_robust_micro_anchor_plus_fill.py,kevin,portal,False,111344.0,0,9.47,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\missing_mechanism_executable_probes\probe_missing_robust_micro_anchor_plus_fill_kevin_portal_stdout.txt
probe_missing_robust_micro_anchor_plus_fill.py,kevin,portal,True,111344.0,0,9.46,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\missing_mechanism_executable_probes\probe_missing_robust_micro_anchor_plus_fill_50kcap_kevin_portal_stdout.txt
probe_missing_robust_micro_anchor_plus_fill.py,xeeshan,portal,False,111344.0,0,9.21,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\missing_mechanism_executable_probes\probe_missing_robust_micro_anchor_plus_fill_xeeshan_portal_stdout.txt
probe_missing_robust_micro_anchor_plus_fill.py,xeeshan,portal,True,111344.0,0,9.3,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\missing_mechanism_executable_probes\probe_missing_robust_micro_anchor_plus_fill_50kcap_xeeshan_portal_stdout.txt
probe_missing_robust_micro_square_anchor_sell.py,kevin,portal,False,111344.0,0,8.72,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\missing_mechanism_executable_probes\probe_missing_robust_micro_square_anchor_sell_kevin_portal_stdout.txt
probe_missing_robust_micro_square_anchor_sell.py,kevin,portal,True,111344.0,0,9.17,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\missing_mechanism_executable_probes\probe_missing_robust_micro_square_anchor_sell_50kcap_kevin_portal_stdout.txt
probe_missing_robust_micro_square_anchor_sell.py,xeeshan,portal,False,111344.0,0,9.2,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\missing_mechanism_executable_probes\probe_missing_robust_micro_square_anchor_sell_xeeshan_portal_stdout.txt
probe_missing_robust_micro_square_anchor_sell.py,xeeshan,portal,True,111344.0,0,9.02,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\missing_mechanism_executable_probes\probe_missing_robust_micro_square_anchor_sell_50kcap_xeeshan_portal_stdout.txt
probe_missing_robust_micro_square_anchor_take.py,kevin,portal,False,112396.0,0,9.06,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\missing_mechanism_executable_probes\probe_missing_robust_micro_square_anchor_take_kevin_portal_stdout.txt
probe_missing_robust_micro_square_anchor_take.py,kevin,portal,True,112396.0,0,8.69,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\missing_mechanism_executable_probes\probe_missing_robust_micro_square_anchor_take_50kcap_kevin_portal_stdout.txt
probe_missing_robust_micro_square_anchor_take.py,xeeshan,portal,False,112396.0,0,8.59,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\missing_mechanism_executable_probes\probe_missing_robust_micro_square_anchor_take_xeeshan_portal_stdout.txt
probe_missing_robust_micro_square_anchor_take.py,xeeshan,portal,True,112396.0,0,8.79,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\missing_mechanism_executable_probes\probe_missing_robust_micro_square_anchor_take_50kcap_xeeshan_portal_stdout.txt
