strategy,tool,suite,capped,profit,returncode,duration_sec,trade_count,filled_quantity,avg_fill_quantity,json_log,stdout
probe_c42_microuv_skipxs_panelhybrid.py,kevin,portal,False,126184.0,0,9.55,1622,5037.0,3.1054254007398274,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate_42_fill_capacity_finalist_logs\probe_c42_microuv_skipxs_panelhybrid_kevin_portal.log,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate_42_fill_capacity_finalist_logs\probe_c42_microuv_skipxs_panelhybrid_kevin_portal_stdout.txt
probe_c42_microuv_skipxs_panelhybrid.py,xeeshan,portal,False,126184.0,0,9.58,1636,5060.0,3.0929095354523226,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate_42_fill_capacity_finalist_logs\probe_c42_microuv_skipxs_panelhybrid_xeeshan_portal.log,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate_42_fill_capacity_finalist_logs\probe_c42_microuv_skipxs_panelhybrid_xeeshan_portal_stdout.txt
probe_c42_pure_skip_pebxs.py,kevin,portal,False,115356.0,0,9.42,1433,3801.0,2.652477320307048,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate_42_fill_capacity_finalist_logs\probe_c42_pure_skip_pebxs_kevin_portal.log,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate_42_fill_capacity_finalist_logs\probe_c42_pure_skip_pebxs_kevin_portal_stdout.txt
probe_c42_pure_skip_pebxs.py,xeeshan,portal,False,115356.0,0,9.53,1455,3832.0,2.633676975945017,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate_42_fill_capacity_finalist_logs\probe_c42_pure_skip_pebxs_xeeshan_portal.log,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate_42_fill_capacity_finalist_logs\probe_c42_pure_skip_pebxs_xeeshan_portal_stdout.txt
probe_c42_transplant_micro_uv_from39_skipxs.py,kevin,portal,False,123434.0,0,9.51,1505,4227.0,2.8086378737541526,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate_42_fill_capacity_finalist_logs\probe_c42_transplant_micro_uv_from39_skipxs_kevin_portal.log,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate_42_fill_capacity_finalist_logs\probe_c42_transplant_micro_uv_from39_skipxs_kevin_portal_stdout.txt
probe_c42_transplant_micro_uv_from39_skipxs.py,xeeshan,portal,False,123434.0,0,9.27,1527,4258.0,2.7884741322855273,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate_42_fill_capacity_finalist_logs\probe_c42_transplant_micro_uv_from39_skipxs_xeeshan_portal.log,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate_42_fill_capacity_finalist_logs\probe_c42_transplant_micro_uv_from39_skipxs_xeeshan_portal_stdout.txt
