product,category,timestamp_block,past1_future10_corr,z50_future10_corr,microprice_future10_corr
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,9,-0.01822128842624559,-0.023485609807197046,0.03657338095026092
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS,0,0.009104417610127048,0.04306891966163249,0.021692675809233394
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS,1,-0.006975226067765377,-0.034620798495807015,0.04255672705332643
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS,2,0.025341086548505153,0.018118954345752725,0.02294535495782079
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS,3,0.02620490850783896,0.08987660183756112,0.028026474141686065
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS,4,0.002698930066306432,-0.040800845585328996,0.05051417353052001
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS,5,-0.025168416654598996,-0.03456743512937449,0.012781035797731877
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS,6,-0.004361481584569443,-0.0007441293323943399,0.03222288677280875
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS,7,0.03747266299379991,0.08286636311643,0.045187954529726924
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS,8,0.002051481961690231,0.02002969467191033,0.034007243665085736
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS,9,0.029040977890166204,0.09426529931594446,-0.011413003393590625
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,0,0.01048572367844736,-0.02410077846248256,0.02861280601473329
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,1,-0.011014395142902022,-0.001031942890340255,0.03548766134655819
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,2,0.032601545941332966,-0.008090719904497456,0.0272894686438829
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,3,0.025916878430623173,-0.06160409755081785,0.030336168756969848
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,4,-0.03021670010016534,0.0010995791380358254,-0.004016809928660605
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,5,-0.0024532645168198154,0.024312968716836924,0.02722189220663101
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,6,0.003117075591899648,-0.012822253260752646,0.008228712586899967
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,7,0.0008564230453586756,-0.03150023290612929,0.013552098228585125
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,8,-0.017126119972127093,-0.06264179546674935,0.009362099042755753
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,9,0.0030812529756040403,0.012280250457136396,0.015494297380919233
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,0,-0.007327081164955396,-0.057801187298476955,-0.013278974097961636
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,1,-0.020074737204535648,0.01389070619357022,0.02003097670472419
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,2,-0.0119409848399027,-0.08075254735407773,0.05092368260635285
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,3,0.008627621196290283,0.03503548506181831,0.033151907381943325
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,4,-0.008879679477832608,0.039669014758440035,0.03133793500984121
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,5,0.0154590864321101,0.07823371225889607,0.01748075636496032
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,6,-0.006479370325523556,-0.047163475972709354,0.022227010044649567
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,7,0.0068083029049414425,-0.01509737555705667,0.03980968627867693
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,8,-0.005456342928333567,-0.014853443555107934,0.008406034215468433
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,9,0.002160818851152996,0.04094909256315966,0.03041689950713772
MICROCHIP_CIRCLE,MICROCHIP,0,0.002913979709216991,0.0010665267892416227,0.02985467854337975
MICROCHIP_CIRCLE,MICROCHIP,1,-0.004002305356804825,-0.07903099238638554,-0.005003327588427657
MICROCHIP_CIRCLE,MICROCHIP,2,-0.01295257939142586,-0.055210184756486015,-0.01173197274005011
MICROCHIP_CIRCLE,MICROCHIP,3,-0.006309282579115394,-0.0026628841878329405,0.016945627533857487
MICROCHIP_CIRCLE,MICROCHIP,4,0.03651795162500495,0.043761052539754666,-0.002514896864418413
MICROCHIP_CIRCLE,MICROCHIP,5,0.003006496026890108,-0.01528277605583849,-0.006966837537178612
MICROCHIP_CIRCLE,MICROCHIP,6,0.0014445897456437146,-0.04685637532120484,-0.021525794201355593
MICROCHIP_CIRCLE,MICROCHIP,7,-0.008601408367283249,0.03825216087289674,0.0309812079981661
MICROCHIP_CIRCLE,MICROCHIP,8,0.03333890230821284,0.02643965137012006,0.023751232238314244
MICROCHIP_CIRCLE,MICROCHIP,9,-0.01709433536482379,-0.1048721790169631,0.011501432862407427
MICROCHIP_OVAL,MICROCHIP,0,-0.057610811387435665,-0.12159093206488454,0.01780905008829178
MICROCHIP_OVAL,MICROCHIP,1,-0.02476864660639261,-0.09295273655348672,0.029640412057876674
MICROCHIP_OVAL,MICROCHIP,2,-0.00455185051464759,0.05129126665344158,-0.003663564696890027
MICROCHIP_OVAL,MICROCHIP,3,0.007775842960791372,0.0016907382785825685,-0.013440321603422782
MICROCHIP_OVAL,MICROCHIP,4,-0.0029894120846032254,0.036682629439313094,0.013211289187414205
MICROCHIP_OVAL,MICROCHIP,5,0.009377881541099687,0.009292379686376683,0.015014432985054714
MICROCHIP_OVAL,MICROCHIP,6,-0.026809514259648316,-0.06816115649422211,-0.01025079139791423
MICROCHIP_OVAL,MICROCHIP,7,-0.004463523840345941,-0.09802976958856428,-0.0008692835651543575
MICROCHIP_OVAL,MICROCHIP,8,0.005564547645197937,0.021560915787069035,0.0021275674857368612
MICROCHIP_OVAL,MICROCHIP,9,0.013764547973306196,-0.037975841343214814,-0.008013822306289919
MICROCHIP_RECTANGLE,MICROCHIP,0,-0.01218616048164713,-0.08804695357011097,0.025001974806323452
MICROCHIP_RECTANGLE,MICROCHIP,1,-2.0083719724856374e-05,0.012542202176432468,0.0006806666253918724
MICROCHIP_RECTANGLE,MICROCHIP,2,-0.005019866847162585,0.024523515777983132,0.0178914009750705
MICROCHIP_RECTANGLE,MICROCHIP,3,-0.015832663417194144,-0.07439057236502071,-0.01723718738529884
MICROCHIP_RECTANGLE,MICROCHIP,4,0.04707251193637412,-0.00268068581295114,-0.0012597722565006342
MICROCHIP_RECTANGLE,MICROCHIP,5,-0.02372324511884071,0.01796627054730726,-0.009993652010989196
MICROCHIP_RECTANGLE,MICROCHIP,6,-0.014100212220825914,-0.047363263161278826,0.0476614251954081
MICROCHIP_RECTANGLE,MICROCHIP,7,0.00526828321468381,-0.02083480324439984,-0.0332128726583507
MICROCHIP_RECTANGLE,MICROCHIP,8,0.03559189641760275,0.008828391498798936,0.012417933675672743
MICROCHIP_RECTANGLE,MICROCHIP,9,0.009622320176146677,0.024073694720184075,-0.01144206571919762
MICROCHIP_SQUARE,MICROCHIP,0,-0.005682311578799537,0.0020015947255249246,-0.01411101746339712
MICROCHIP_SQUARE,MICROCHIP,1,-0.0033641183480501813,-0.06684064541130799,0.02152954837396747
MICROCHIP_SQUARE,MICROCHIP,2,-0.010369229623039431,-0.04145721727303414,0.016725156688971506
MICROCHIP_SQUARE,MICROCHIP,3,0.0014429373668269911,-0.04237735803949662,-0.007942032501485542
MICROCHIP_SQUARE,MICROCHIP,4,-0.017695980885499462,0.08559495289773512,-0.0019692135935512915
MICROCHIP_SQUARE,MICROCHIP,5,-0.029270972401142584,-0.01782366955226538,-0.003629874785541694
MICROCHIP_SQUARE,MICROCHIP,6,-0.0015273288430591996,-0.01105221009707835,0.019843147370548063
MICROCHIP_SQUARE,MICROCHIP,7,-0.0009249035700210072,0.024275726782335857,0.019915974152781447
MICROCHIP_SQUARE,MICROCHIP,8,-0.0098511495068499,-0.052409596345326985,0.005791386902721373
MICROCHIP_SQUARE,MICROCHIP,9,0.03115951868236874,0.08907503145810207,-0.002305602383502201
MICROCHIP_TRIANGLE,MICROCHIP,0,-0.02487220410900776,-0.05221111713834491,0.06103233039201614
MICROCHIP_TRIANGLE,MICROCHIP,1,0.0011857603621204678,0.09042297565474502,-0.007719506674668651
MICROCHIP_TRIANGLE,MICROCHIP,2,-0.01637309519481562,-0.029187766930039383,0.003353390230747913
MICROCHIP_TRIANGLE,MICROCHIP,3,-0.0494219450600205,-0.08507588577516151,-0.01670527851253883
MICROCHIP_TRIANGLE,MICROCHIP,4,0.009783631345737676,0.12235685196198733,0.0193934080840778
MICROCHIP_TRIANGLE,MICROCHIP,5,-0.002868730258125434,-0.03304098099245161,0.0037635255216447593
MICROCHIP_TRIANGLE,MICROCHIP,6,-0.009125637067533929,0.0468345703853622,0.01604265408735019
MICROCHIP_TRIANGLE,MICROCHIP,7,-0.021976776406259307,0.024980190702155975,0.007066289124415176
MICROCHIP_TRIANGLE,MICROCHIP,8,0.014727360910283531,0.04666324226670995,-0.01330786251061832
MICROCHIP_TRIANGLE,MICROCHIP,9,0.013780108164532165,0.013392373828622793,-0.003207738675450435
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,0,-0.00047387732926426737,-0.0033837401707335043,0.03682269119522313
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,1,-0.06091233002730968,-0.02138406316431532,0.03764399227698957
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,2,-0.034515716801054704,-0.03212772911776795,0.048474357419830395
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,3,-0.038246669874067225,0.004601340136254215,0.02702994235799669
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,4,-0.03167743276756849,0.003363790769798161,0.0013011867036244313
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,5,-0.06980783581351888,0.031871096459851936,0.012480844303187999
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,6,-0.010701778484591036,-0.04783492938700508,0.029146512708116305
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,7,-0.08902222307301393,-0.1300296289760512,0.010146025524395887
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,8,0.002441784567258537,0.04887996779486823,0.05125634249416612
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,9,-0.004855307780023299,-0.010667004887427967,0.03477253946446904
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,0,-0.14195551548604823,-0.13049956862376325,0.01958557916100446
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,1,-0.08921925950691657,-0.025772307933403807,0.005146059924707929
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,2,-0.056303538803647975,-0.08335738081755656,0.017654328612716954
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,3,-0.04364434982777477,-0.05547439219754033,0.0401760850561293
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,4,-0.045873109642058464,-0.07373347786449702,-0.004435710951212948
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,5,-0.0025078184041179455,0.06545182947528132,0.027637143220785147
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,6,-0.03302152359644632,-0.10452235044620288,0.01792335673241639
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,7,-0.004938806979665278,-0.042269739233329995,0.006227982070845113
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,8,-0.007539419523251174,0.03458215082327828,0.015316309120246199
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,9,-0.07861830209445651,-0.1556913920659195,0.040610628211590324
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,0,0.025571671860652793,0.10846289503982849,0.001207918854058011
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,1,-0.0176108485281997,-0.04243606048151961,0.027606699737485398
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,2,-0.005024723664704309,-0.03503678982922852,0.04046867660171823
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,3,-0.024120843998626455,-0.07105569336263429,0.013791056853640732
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,4,0.019245108628670144,-0.029122472171027623,0.030959308650091975
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,5,-0.020308530602516143,-0.07190503162120142,0.01402120923714519
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,6,0.009402367042447162,-0.02438396670172064,0.03455272837343833
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,7,0.014315306396480152,-0.024297865171294123,0.007357569766505972
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,8,-0.005957603978267209,-0.03953163048711456,0.0018497948322178316
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,9,0.0075868557567153935,0.014785280810648036,0.05268300627134551
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,0,-0.023989920542367597,0.019333837801488347,0.005224731864158072
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,1,0.016490394791981118,0.07052508179933946,0.01728884531867242
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,2,0.03511682751098801,0.07025388394130454,0.0070385267935181225
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,3,-0.026340727101825716,0.011190387908997443,0.015869981734071087
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,4,-0.011673925377962444,-0.10763409357976852,0.06287849272192576
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,5,0.020282815616729122,-0.016894941355139064,-0.006159177250082847
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,6,-0.002493190639444796,0.021763792829428148,0.055525372886572194
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,7,0.006785926004380342,0.006493821500567551,-0.0014837117735851824
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,8,0.03917220511039503,0.1199506555465165,0.00558767159604997
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,9,0.0003964008339018738,-0.03231373644843779,0.06486249549333617
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,0,-0.019714524067880258,0.030100225489661292,-0.0017509274671971573
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,1,-0.024048229172531785,-0.04321994044997357,-0.03153166859864864
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,2,-0.013207154147789982,-0.08004671689711973,0.052558568951519335
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,3,-0.05205663887006666,-0.10944562186788913,-0.002793561168259107
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,4,-0.027163322714419385,-0.019081885569964742,0.023582301538055666
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,5,-0.010822951442282715,-0.043534770975982115,0.012554015215118978
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,6,-0.005927618406758729,-0.045777722441409714,0.013367646429090621
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,7,-0.009666230173568954,0.005606270942263886,-0.003817069458502608
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,8,-0.008416033614582966,-0.011938653974811588,0.012886577683723588
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,9,-0.019272411784940206,-0.04156609742963558,0.018953769350167578
PANEL_1X2,PANEL,0,-0.0127399509668714,-0.11611168530622729,0.013263164829376946
PANEL_1X2,PANEL,1,0.005752992238775757,-0.014069451872939986,0.03277735125961969
PANEL_1X2,PANEL,2,-0.006007042106870764,-0.017574674065432297,0.008526027689320986
PANEL_1X2,PANEL,3,0.04619483770245847,0.07127794878269478,0.0038982439867395954
PANEL_1X2,PANEL,4,-5.1567319333007516e-05,-0.016317209678504453,0.016525273253928694
PANEL_1X2,PANEL,5,-0.023712852418380833,-0.03312629710485739,0.05068984387761635
PANEL_1X2,PANEL,6,0.01718094664694159,0.013763764833422697,0.00430616849194095
PANEL_1X2,PANEL,7,-0.02889619750887585,0.00442736010631756,0.0012912933061168112
PANEL_1X2,PANEL,8,-0.006085957684984906,-0.0009014751060652488,0.0658399281170211
PANEL_1X2,PANEL,9,-0.00834356620523486,0.004038758915518534,0.028928477695060687
PANEL_1X4,PANEL,0,-0.03974672215342219,0.015442155379218555,-0.001940437671867466
PANEL_1X4,PANEL,1,0.0038449769232838686,0.04105655744902726,0.03082625381364102
PANEL_1X4,PANEL,2,-0.007909961009697961,-0.0227546631287662,0.018290734401602234
PANEL_1X4,PANEL,3,0.004357973355617938,0.036781848232099824,-0.0016321096396182098
PANEL_1X4,PANEL,4,-0.017869444420663964,-0.08973698702912764,-0.0035309772946645955
PANEL_1X4,PANEL,5,0.03003252337193809,-0.03210797208216582,0.0003113177037268501
PANEL_1X4,PANEL,6,-0.014110412264064273,0.004854467485709149,-0.01615848677646942
PANEL_1X4,PANEL,7,-0.00401874000383972,0.04521132319107092,-0.002881733543778495
PANEL_1X4,PANEL,8,0.009149845856511428,0.06673028559598372,0.018799928875818467
PANEL_1X4,PANEL,9,-0.0018988949571328417,-0.012549260183597156,-0.026097786830373816
PANEL_2X2,PANEL,0,0.004950885446084187,0.039825113733914,0.010015293462403183
PANEL_2X2,PANEL,1,0.004177532024363181,0.02085983168268424,-0.012192461581229686
PANEL_2X2,PANEL,2,0.0005092618703369854,0.003545904018228943,-0.00703748692629399
PANEL_2X2,PANEL,3,-0.004414980685432446,-0.0884876545055243,0.00876712850128189
PANEL_2X2,PANEL,4,-0.007715716777269408,0.049295049102993004,0.033500132035469685
PANEL_2X2,PANEL,5,-0.00942415638866787,0.04919837931875122,0.014761612850270224
PANEL_2X2,PANEL,6,0.011689614683667585,-0.007909530907287495,-0.010012917247431623
PANEL_2X2,PANEL,7,-0.043182876622899366,-0.041441315903260584,0.0018691577123963886
PANEL_2X2,PANEL,8,0.0009045382777230238,0.026567774347482916,0.00876837044764757
PANEL_2X2,PANEL,9,-0.008722834016163304,-0.04841770689004301,0.0027818742627913084
PANEL_2X4,PANEL,0,-0.026232445075484914,0.04708617576287062,0.004696635750661597
PANEL_2X4,PANEL,1,-0.004174933918911703,0.02066585947683118,0.04162648286665499
PANEL_2X4,PANEL,2,-0.007744765859262575,-0.02613719759965599,0.021942344533877476
PANEL_2X4,PANEL,3,-0.013456310352917522,-0.06575928262057636,0.01627488148611978
PANEL_2X4,PANEL,4,0.03930769583968653,0.020745850482738463,-0.01423835191846429
PANEL_2X4,PANEL,5,-0.0009059922750088222,-0.01871189815124117,0.008640078202945007
PANEL_2X4,PANEL,6,-0.01640428220631933,0.0250282567339649,0.012503423902851987
PANEL_2X4,PANEL,7,-0.018971804571055538,-0.02652588769557652,0.019577745596484473
PANEL_2X4,PANEL,8,-0.010797938211816268,0.004130777431326524,-0.01762363687942585
PANEL_2X4,PANEL,9,0.0023001370755148984,-0.04410174164906491,0.012778348207305406
PANEL_4X4,PANEL,0,-0.007942988744080268,0.01744889677823551,0.010599053660149491
PANEL_4X4,PANEL,1,0.021885471289768522,0.04696436723379844,0.013524731149309719
PANEL_4X4,PANEL,2,0.0011231581768209723,7.739536773224244e-05,0.017262852187844457
PANEL_4X4,PANEL,3,-0.03383504043893747,-0.05891454438135021,0.006326768103566138
PANEL_4X4,PANEL,4,0.020708417588440612,0.012213850484035903,-0.013007227721512991
PANEL_4X4,PANEL,5,0.032710451401219455,0.004028397883606703,-0.014334336127523207
PANEL_4X4,PANEL,6,-0.010612434682008376,-0.06344010690119296,-0.001982726036181787
PANEL_4X4,PANEL,7,-0.02449923598763217,0.009150455931674812,0.012389248261744278
PANEL_4X4,PANEL,8,-0.0018701091819234084,0.022999038638839255,0.027128418848119996
PANEL_4X4,PANEL,9,-0.010838622130656577,-0.027072641617296313,-0.0005868526941931367
PEBBLES_L,PEBBLES,0,0.005742550344548164,-0.07528852403378027,0.01636993474916219
PEBBLES_L,PEBBLES,1,0.014011481179453394,-0.03499315361429344,0.016558114156110294
PEBBLES_L,PEBBLES,2,0.0022344159329927772,-0.03025542982379865,-0.003947875693269428
PEBBLES_L,PEBBLES,3,-0.03344566776349854,-0.10688356604705843,-0.03967525404342475
PEBBLES_L,PEBBLES,4,-0.015097082263776913,-0.06207443764774795,0.04324501872011042
PEBBLES_L,PEBBLES,5,0.012368634408708695,0.0777525064072516,0.028529692538834167
PEBBLES_L,PEBBLES,6,-0.016703066528719196,-0.04447947386327947,0.027192808559541405
PEBBLES_L,PEBBLES,7,-0.011436104585564141,-0.029081682909301732,0.001494655056814462
PEBBLES_L,PEBBLES,8,0.012675267945014793,0.029610217975710073,-0.012385369315475299
PEBBLES_L,PEBBLES,9,-0.01934389483766895,-0.020221569712820648,0.013011039686682543
PEBBLES_M,PEBBLES,0,0.03464618251448255,0.014726642037516457,0.0250592525974801
PEBBLES_M,PEBBLES,1,0.0012275048195936524,-0.05058692975887107,0.027481548209197564
PEBBLES_M,PEBBLES,2,0.006447717513649628,0.009285102906869035,0.037415861334474186
PEBBLES_M,PEBBLES,3,0.013359701946003298,-0.08187459069003813,-0.003683070798124616
PEBBLES_M,PEBBLES,4,0.02850303055127004,-0.026305537638941005,-0.007429921265235344
PEBBLES_M,PEBBLES,5,-0.044131647510121656,-0.07356571019820016,0.0033703163430121464
PEBBLES_M,PEBBLES,6,-0.026309338073536713,0.005715106965620817,0.01910415306517081
PEBBLES_M,PEBBLES,7,0.002514083207307419,-0.04940155478414402,-0.02929814861470677
PEBBLES_M,PEBBLES,8,-0.004408939154594157,0.0163569147465434,-0.02275513668803256
PEBBLES_M,PEBBLES,9,0.027855470574851104,0.0640305267335522,0.005698876965402137
PEBBLES_S,PEBBLES,0,-0.011119127489910957,-0.024929925557148697,0.0032249254962304435
PEBBLES_S,PEBBLES,1,0.002045513084180518,0.0001951300667998751,0.01366024057703309
PEBBLES_S,PEBBLES,2,-0.006820781136985622,-0.04246367936806572,0.009257341890036179
PEBBLES_S,PEBBLES,3,0.013773973075889465,0.1088303339935681,0.034118743423507
PEBBLES_S,PEBBLES,4,-0.01349225759677468,-0.023927705155612017,-2.9529941905218367e-05
PEBBLES_S,PEBBLES,5,0.0008605301496381575,0.019606197186663024,0.009097557066810737
PEBBLES_S,PEBBLES,6,-0.014768432217921743,-0.006932308559316536,0.040005971940765245
PEBBLES_S,PEBBLES,7,0.009331591633168618,0.002505585252526062,-0.01906899826157378
PEBBLES_S,PEBBLES,8,0.007123440429351706,0.05033589218818371,0.031019335126653405
PEBBLES_S,PEBBLES,9,-0.019496257768396086,-0.029344091553462293,-0.016850306793037246
PEBBLES_XL,PEBBLES,0,0.004551948823670776,-0.1195249632674528,-0.009108158974196687
PEBBLES_XL,PEBBLES,1,0.03964581859806837,0.08523132068645144,0.01314661846742585
PEBBLES_XL,PEBBLES,2,0.02000888085660594,-0.041797161214871315,0.004606529250396908
PEBBLES_XL,PEBBLES,3,0.027334874794353623,0.010170268478407126,0.026436258767992542
PEBBLES_XL,PEBBLES,4,0.005207206524809263,0.019071400586655206,0.0016199417586820596
PEBBLES_XL,PEBBLES,5,0.010277142966900297,-0.04529144238827453,-0.0057256537761933915
PEBBLES_XL,PEBBLES,6,-0.008578536974558515,-0.042709094462453426,-0.023393050366346885
PEBBLES_XL,PEBBLES,7,-0.009274529743399706,-0.084066023093885,0.05302391161507524
PEBBLES_XL,PEBBLES,8,-0.0034032102423912996,-0.05698334995890744,0.024870843689641146
PEBBLES_XL,PEBBLES,9,-0.01649710971418549,-0.009766812230172006,0.019477961345113134
PEBBLES_XS,PEBBLES,0,0.01018212560640051,-0.02923432459919462,0.02382177531018116
PEBBLES_XS,PEBBLES,1,-0.017215275326561124,0.014892369265424917,-0.011025943625879109
PEBBLES_XS,PEBBLES,2,-0.018867540313063466,-0.15137999549921458,0.018324796337939746
PEBBLES_XS,PEBBLES,3,-0.006296450118046798,-0.003776471870003633,0.013718786432472138
PEBBLES_XS,PEBBLES,4,-0.013778314660692577,-0.016809775638728684,-0.020506267878108195
PEBBLES_XS,PEBBLES,5,0.018413076973115193,0.00461422691880779,0.009964065315111707
PEBBLES_XS,PEBBLES,6,-0.004018722795428325,-0.008454574462043698,-0.0017059118554647813
PEBBLES_XS,PEBBLES,7,0.016766606616163186,-0.06186901961867229,0.022560431609681023
PEBBLES_XS,PEBBLES,8,-0.0014101641405375243,-0.002151500129455929,-0.033164216494004244
PEBBLES_XS,PEBBLES,9,-0.00906983258502234,-0.11667158293139115,-0.004002620687536762
