product,category,signal,edge_mean,edge_t,positive_days,min_day_edge,positive_blocks,min_block_edge,concentration_ratio_best_day
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS,past5_revert,-0.3984476715072609,-1.995445933241457,0,-0.7867300951427141,2,-2.3315,-0.16635247790205687
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS,past5_momentum,0.3984476715072609,1.995445933241457,3,0.1988482724086129,8,-1.6486666666666667,0.658162624104562
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,microprice_follow,0.11906906906906907,3.182877409273399,3,0.051251251251251254,9,-0.023333333333333334,0.433235252907384
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,imbalance_follow,0.11906906906906907,3.182877409273399,3,0.051251251251251254,9,-0.023333333333333334,0.433235252907384
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,z50_revert,0.3881708579634639,1.9249924938664864,2,-0.3034265103697024,7,-1.0773333333333333,1.1967220166910435
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,past5_revert,-0.27456184276414625,-1.3711175892553333,1,-0.8896344516775163,5,-2.208,0.1668186515897623
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,past5_momentum,0.27456184276414625,1.3711175892553333,2,-0.13740610916374563,5,-0.697,1.0800656574867773
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,microprice_follow,0.14172505839172506,4.143131869926183,3,0.12252252252252252,9,-0.10066666666666667,0.3698646262507358
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,imbalance_follow,0.14172505839172506,4.143131869926183,3,0.12252252252252252,9,-0.10066666666666667,0.3698646262507358
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,z50_revert,0.12042881474802124,0.6333010067642717,1,-0.12563871355575593,5,-3.007,1.4812811980033278
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,past5_revert,-0.17240861291937906,-0.9116267770064135,1,-0.8213820731096645,5,-1.6938333333333333,0.6730564430244941
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,past5_momentum,0.17240861291937906,0.9116267770064135,2,-0.34812218327491234,5,-1.1895,1.5880530545067286
MICROCHIP_CIRCLE,MICROCHIP,microprice_follow,0.09205872539205873,1.44908131017996,3,0.027177177177177176,5,-0.14433333333333334,0.6678144255164915
MICROCHIP_CIRCLE,MICROCHIP,imbalance_follow,0.09205872539205873,1.44908131017996,3,0.027177177177177176,5,-0.14433333333333334,0.6678144255164915
MICROCHIP_CIRCLE,MICROCHIP,z50_revert,0.28515846775540193,1.6885366338626173,3,0.021490832581905622,6,-2.0561666666666665,0.8322890437430461
MICROCHIP_CIRCLE,MICROCHIP,past5_revert,0.29525955600066767,1.7611013997462954,2,-0.12919379068602904,7,-1.8753333333333333,1.1208660749618409
MICROCHIP_CIRCLE,MICROCHIP,past5_momentum,-0.29525955600066767,-1.7611013997462954,1,-0.9928392588883325,3,-1.4765993265993267,0.14585335519249254
MICROCHIP_OVAL,MICROCHIP,microprice_follow,0.1202369035702369,1.186651797730848,3,0.07162162162162163,6,-0.2931666666666667,0.589981961981407
MICROCHIP_OVAL,MICROCHIP,imbalance_follow,0.1202369035702369,1.186651797730848,3,0.07162162162162163,6,-0.2931666666666667,0.589981961981407
MICROCHIP_OVAL,MICROCHIP,z50_revert,0.39475002504759044,1.7497618416517016,2,-1.1092074942390542,5,-1.433,1.748900169204738
MICROCHIP_OVAL,MICROCHIP,past5_revert,0.3642129861458855,1.6228874617328528,1,-0.8914872308462694,4,-1.5234006734006733,2.1752978918423467
MICROCHIP_OVAL,MICROCHIP,past5_momentum,-0.3642129861458855,-1.6228874617328528,2,-2.376815222834251,6,-3.0981574539363486,0.8159028414298809
MICROCHIP_RECTANGLE,MICROCHIP,microprice_follow,0.10372038705372039,0.9306879319182343,3,0.014914914914914914,6,-0.7056666666666667,0.5417403892552678
MICROCHIP_RECTANGLE,MICROCHIP,imbalance_follow,0.10372038705372039,0.9306879319182343,3,0.014914914914914914,6,-0.7056666666666667,0.5417403892552678
MICROCHIP_RECTANGLE,MICROCHIP,z50_revert,0.4724309521424039,1.9554315360252101,2,-0.4775072638012223,6,-2.1028619528619528,1.0323059522126397
MICROCHIP_RECTANGLE,MICROCHIP,past5_revert,-0.31537305958938405,-1.3113325706877323,0,-0.7987981972959439,5,-3.06,-0.05853710172541547
MICROCHIP_RECTANGLE,MICROCHIP,past5_momentum,0.31537305958938405,1.3113325706877323,3,0.055383074611917875,5,-1.5173333333333334,0.8442891923361914
MICROCHIP_SQUARE,MICROCHIP,microprice_follow,0.031214547881214548,0.5483688464856235,2,-0.015665665665665667,7,-0.15633333333333332,0.8931052912880812
MICROCHIP_SQUARE,MICROCHIP,imbalance_follow,0.031214547881214548,0.5483688464856235,2,-0.015665665665665667,7,-0.15633333333333332,0.8931052912880812
MICROCHIP_SQUARE,MICROCHIP,z50_revert,-0.32695454697258125,-0.8784237891138602,1,-2.696874060715359,5,-5.857,1.990909090909091
MICROCHIP_SQUARE,MICROCHIP,past5_revert,-0.29198798197295944,-0.786700002312358,1,-1.8896845267901852,4,-5.153872053872054,1.4924827073686617
MICROCHIP_SQUARE,MICROCHIP,past5_momentum,0.29198798197295944,0.786700002312358,2,-1.3073610415623436,6,-3.192833333333333,2.1572629051620646
MICROCHIP_TRIANGLE,MICROCHIP,microprice_follow,0.13740407073740407,1.7105009233679624,3,0.054754754754754754,5,-0.13933333333333334,0.7007042253521126
MICROCHIP_TRIANGLE,MICROCHIP,imbalance_follow,0.13740407073740407,1.7105009233679624,3,0.054754754754754754,5,-0.13933333333333334,0.7007042253521126
MICROCHIP_TRIANGLE,MICROCHIP,z50_revert,-0.5821727949771232,-2.2407009112100846,1,-2.123133954513576,4,-3.868333333333333,0.27085245525470397
MICROCHIP_TRIANGLE,MICROCHIP,past5_revert,-0.056618260724419965,-0.2188990157356048,2,-0.7778668002003004,6,-2.555833333333333,3.5150353773584904
MICROCHIP_TRIANGLE,MICROCHIP,past5_momentum,0.056618260724419965,0.2188990157356048,1,-0.5970455683525288,4,-2.456,4.579599056603773
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,microprice_follow,0.15967634300967634,4.807000069530575,3,0.06991991991991992,10,0.029666666666666668,0.5155156201023927
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,imbalance_follow,0.15967634300967634,4.807000069530575,3,0.06991991991991992,10,0.029666666666666668,0.5155156201023927
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,z50_revert,0.4611363484534705,2.583691968369372,2,-1.0414995990376905,4,-0.8548333333333333,1.167837565592085
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,past5_revert,0.009814722083124687,0.05841572226943222,1,-0.5175763645468202,4,-1.2,24.5017006802721
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,past5_momentum,-0.009814722083124687,-0.05841572226943222,2,-0.7214321482223335,6,-1.5473333333333332,17.578231292517
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,microprice_follow,0.10146813480146813,3.180602280627002,3,0.06996996996996997,9,-0.006666666666666667,0.5231831634330812
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,imbalance_follow,0.10146813480146813,3.180602280627002,3,0.06996996996996997,9,-0.006666666666666667,0.5231831634330812
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,z50_revert,1.2184553660982949,6.985111907860786,3,0.4312193167017333,8,-1.5736666666666668,0.7170317753557275
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,past5_revert,0.7590218661325321,4.97390200033823,3,0.6449173760640962,7,-1.4976666666666667,0.37908209267037585
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,past5_momentum,-0.7590218661325321,-4.97390200033823,0,-0.8631947921882824,3,-2.4292929292929295,-0.28322301145734835
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,microprice_follow,0.14085752419085754,3.5320902884765983,3,0.1037037037037037,8,-0.03933333333333333,0.4127679734691461
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,imbalance_follow,0.14085752419085754,3.5320902884765983,3,0.1037037037037037,8,-0.03933333333333333,0.4127679734691461
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,z50_revert,0.2280499615936947,1.0338270413576083,1,-0.07834886283939485,6,-2.825933400605449,1.124990847184594
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,past5_revert,0.5233683859122016,2.384982273835524,3,0.2028542814221332,7,-1.927638190954774,0.4773082442991548
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,past5_momentum,-0.5233683859122016,-2.384982273835524,0,-0.7494241362043065,3,-3.0888333333333335,-0.1291978950725562
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,microprice_follow,0.12437437437437437,3.784834506114185,3,0.07552552552552552,9,-0.009333333333333334,0.5165660630449364
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,imbalance_follow,0.12437437437437437,3.784834506114185,3,0.07552552552552552,9,-0.009333333333333334,0.5165660630449364
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,z50_revert,-0.5996894098787696,-3.3053141885992336,0,-1.0628193567778779,3,-3.3626666666666667,-0.14390332191685462
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,past5_revert,-0.20093473543648807,-1.1143467695656704,1,-0.5540310465698548,4,-1.9281666666666666,0.1966273467353381
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,past5_momentum,0.20093473543648807,1.1143467695656704,2,-0.1185277916875313,6,-1.9198333333333333,0.9190895497590963
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,microprice_follow,0.04552886219552886,1.3728701034117823,3,0.007557557557557558,7,-0.23383333333333334,0.5426896299010626
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,imbalance_follow,0.04552886219552886,1.3728701034117823,3,0.007557557557557558,7,-0.23383333333333334,0.5426896299010626
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,z50_revert,0.9908993754800788,5.498716769682137,3,0.609608255685803,8,-1.2135,0.45359869230380345
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,past5_revert,0.8499415790352195,4.743113984573292,3,0.3599399098647972,9,-0.281,0.4545561665357423
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,past5_momentum,-0.8499415790352195,-4.743113984573292,0,-1.159038557836755,1,-2.368333333333333,-0.14116260801256875
PANEL_1X2,PANEL,microprice_follow,0.114330997664331,3.6588204292698427,3,0.05235235235235235,8,-0.008333333333333333,0.5575660294761418
PANEL_1X2,PANEL,imbalance_follow,0.114330997664331,3.6588204292698427,3,0.05235235235235235,8,-0.008333333333333333,0.5575660294761418
PANEL_1X2,PANEL,z50_revert,-0.12104665531175901,-0.7257714353568335,1,-0.8133954513575794,3,-1.6758333333333333,1.6509863429438547
PANEL_1X2,PANEL,past5_revert,-0.157519612752462,-0.9499820730225632,1,-0.5096144216324486,5,-2.7231666666666667,0.14633887888100033
PANEL_1X2,PANEL,past5_momentum,0.157519612752462,0.9499820730225632,2,-0.06915373059589384,5,-1.4098333333333333,1.078414750450355
PANEL_1X4,PANEL,microprice_follow,0.054120787454120786,0.8367934167865834,2,-0.06916916916916917,5,-0.25824915824915823,0.7244143033292233
PANEL_1X4,PANEL,imbalance_follow,0.054120787454120786,0.8367934167865834,2,-0.06916916916916917,5,-0.25824915824915823,0.7244143033292233
PANEL_1X4,PANEL,z50_revert,-0.6747987843569448,-3.927604244745006,0,-0.9323214106802925,3,-3.1431666666666667,-0.11209819108658534
PANEL_1X4,PANEL,past5_revert,-0.0214154565181105,-0.12543620457868856,1,-0.28693039559339006,4,-1.6053333333333333,5.60171473109899
PANEL_1X4,PANEL,past5_momentum,0.0214154565181105,0.12543620457868856,2,-0.3598898347521282,6,-1.1537688442211056,4.466095089633673
PANEL_2X2,PANEL,microprice_follow,0.08760427093760427,1.5318052387966885,2,-0.08663663663663664,9,-0.08483333333333333,0.8293658350790325
PANEL_2X2,PANEL,imbalance_follow,0.08760427093760427,1.5318052387966885,2,-0.08663663663663664,9,-0.08483333333333333,0.8293658350790325
PANEL_2X2,PANEL,z50_revert,-0.3141468790702334,-1.8191291870252075,1,-0.9119827672577898,4,-2.579381096535486,0.614415563705948
PANEL_2X2,PANEL,past5_revert,0.30619262226673344,1.786656045989204,3,0.0020530796194291436,5,-0.7106666666666667,0.5906018316615788
PANEL_2X2,PANEL,past5_momentum,-0.30619262226673344,-1.786656045989204,0,-0.5425137706559839,5,-1.4488333333333334,-0.002235063235935456
PANEL_2X4,PANEL,microprice_follow,0.06411411411411412,1.796847627002105,2,-0.016716716716716717,8,-0.13616666666666666,0.8735362997658079
PANEL_2X4,PANEL,imbalance_follow,0.06411411411411412,1.796847627002105,2,-0.016716716716716717,8,-0.13616666666666666,0.8735362997658079
PANEL_2X4,PANEL,z50_revert,0.10022375847443477,0.4908342223451698,1,-0.41148181544935375,6,-2.1875210225361585,3.127624125291569
PANEL_2X4,PANEL,past5_revert,0.257219162076448,1.266389394994584,2,-0.039559339008512766,6,-1.7375,0.8675535366645036
PANEL_2X4,PANEL,past5_momentum,-0.257219162076448,-1.266389394994584,1,-0.6694541812719078,4,-1.3328333333333333,0.051265412070084365
PANEL_4X4,PANEL,microprice_follow,0.020587253920587256,0.4218512098382388,1,-0.02142142142142142,7,-0.25233333333333335,1.3565640194489466
PANEL_4X4,PANEL,imbalance_follow,0.020587253920587256,0.4218512098382388,1,-0.02142142142142142,7,-0.25233333333333335,1.3565640194489466
PANEL_4X4,PANEL,z50_revert,-0.29033496977590756,-1.5991256838525996,2,-1.7164111812443643,2,-1.594853683148335,0.6862023350779318
PANEL_4X4,PANEL,past5_revert,0.23905858788182274,1.325200566682623,2,-0.25403104656985476,7,-1.641,1.1171624074849882
PANEL_4X4,PANEL,past5_momentum,-0.23905858788182274,-1.325200566682623,1,-0.801201802704056,3,-2.1181666666666668,0.354210305823209
PEBBLES_L,PEBBLES,microprice_follow,0.06848515181848515,1.434040492872551,2,-0.03548548548548548,8,-0.21016666666666667,0.6496954933008526
PEBBLES_L,PEBBLES,imbalance_follow,0.06848515181848515,1.434040492872551,2,-0.03548548548548548,8,-0.21016666666666667,0.6496954933008526
PEBBLES_L,PEBBLES,z50_revert,0.7117690278195238,2.5813759050655154,2,-0.4523594830177337,7,-3.6863333333333332,1.1427800586510264
PEBBLES_L,PEBBLES,past5_revert,0.9194458354197964,3.3514197416925953,3,0.10195292939409113,6,-1.8873333333333333,0.6305097669014595
PEBBLES_L,PEBBLES,past5_momentum,-0.9194458354197964,-3.3514197416925953,0,-1.7391587381071607,4,-3.7398333333333333,-0.03696173117420667
PEBBLES_M,PEBBLES,microprice_follow,0.06294627961294628,1.3810806994349918,2,-0.08813813813813814,7,-0.18816666666666668,0.8171216538563477
PEBBLES_M,PEBBLES,imbalance_follow,0.06294627961294628,1.3810806994349918,2,-0.08813813813813814,7,-0.18816666666666668,0.8171216538563477
PEBBLES_M,PEBBLES,z50_revert,0.1120796179407541,0.4045926902467906,1,-0.42320408776675683,5,-3.102188552188552,2.266090584028605
PEBBLES_M,PEBBLES,past5_revert,-0.03722250041729261,-0.13491193672931695,1,-0.5807711567351026,5,-2.8745791245791246,7.648430493273548
PEBBLES_M,PEBBLES,past5_momentum,0.03722250041729261,0.13491193672931695,2,-0.8540811216825238,5,-2.5961666666666665,5.20089686098655
PEBBLES_S,PEBBLES,microprice_follow,0.10704037370704038,2.1653541386650463,3,0.07692692692692693,8,-0.059333333333333335,0.38154613466334164
PEBBLES_S,PEBBLES,imbalance_follow,0.10704037370704038,2.1653541386650463,3,0.07692692692692693,8,-0.059333333333333335,0.38154613466334164
PEBBLES_S,PEBBLES,z50_revert,-0.9273285909895468,-3.397524349896309,1,-3.6133653942490733,3,-4.538833333333334,0.49686678431231324
PEBBLES_S,PEBBLES,past5_revert,0.3923051243531965,1.4421135802297753,2,-1.29949924887331,7,-1.8285,1.5189975747776883
PEBBLES_S,PEBBLES,past5_momentum,-0.3923051243531965,-1.4421135802297753,1,-1.787731597396094,3,-2.6296296296296298,1.1041569161383655
PEBBLES_XL,PEBBLES,microprice_follow,0.18455121788455123,1.884528491980287,3,0.06271271271271271,6,-0.30766666666666664,0.6073042849394323
PEBBLES_XL,PEBBLES,imbalance_follow,0.18455121788455123,1.884528491980287,3,0.06271271271271271,6,-0.30766666666666664,0.6073042849394323
PEBBLES_XL,PEBBLES,z50_revert,1.8490966169054537,3.294198697754683,3,1.0133253181043984,7,-7.3646666666666665,0.547324694089493
PEBBLES_XL,PEBBLES,past5_revert,-0.8567517943582039,-1.528458775485999,1,-3.2949424136204306,4,-3.244666666666667,0.8301122194513717
PEBBLES_XL,PEBBLES,past5_momentum,0.8567517943582039,1.528458775485999,2,-2.1336004006009013,6,-3.7861666666666665,1.2819513715710724
PEBBLES_XS,PEBBLES,microprice_follow,0.004688021354688022,0.05583452028133013,2,-0.10935935935935936,6,-0.5185,7.423487544483987
PEBBLES_XS,PEBBLES,imbalance_follow,0.004688021354688022,0.05583452028133013,2,-0.10935935935935936,6,-0.5185,7.423487544483987
PEBBLES_XS,PEBBLES,z50_revert,1.7819523761814113,6.468365927048225,3,1.0830578098386936,6,-1.445,0.4970856682347209
PEBBLES_XS,PEBBLES,past5_revert,0.23727257552996162,0.8630740216888139,1,-0.5076614922383575,4,-2.365494137353434,1.8708406612733028
PEBBLES_XS,PEBBLES,past5_momentum,-0.23727257552996162,-0.8630740216888139,2,-1.3316975463194791,6,-1.7281666666666666,0.7131902919451285
ROBOT_DISHES,ROBOT,microprice_follow,0.1767600934267601,1.893646127329072,3,0.1621121121121121,7,-0.5658333333333333,0.38225578102878716
ROBOT_DISHES,ROBOT,imbalance_follow,0.1767600934267601,1.893646127329072,3,0.1621121121121121,7,-0.5658333333333333,0.38225578102878716
ROBOT_DISHES,ROBOT,z50_revert,2.749447273214525,12.535370267915313,2,-1.258591323514678,9,-1.2436932391523714,1.1108286870223667
ROBOT_DISHES,ROBOT,past5_revert,1.6774828910031714,9.637317680085504,2,-0.11552328492739108,9,-1.43249581239531,1.0107962347509403
ROBOT_DISHES,ROBOT,past5_momentum,-1.6774828910031714,-9.637317680085504,1,-5.086780170255383,1,-3.3611666666666666,0.022955680710063882
ROBOT_IRONING,ROBOT,microprice_follow,0.013329996663329997,0.4716765792733311,1,-0.044394394394394396,6,-0.1065,2.481852315394243
ROBOT_IRONING,ROBOT,imbalance_follow,0.013329996663329997,0.4716765792733311,1,-0.044394394394394396,6,-0.1065,2.481852315394243
ROBOT_IRONING,ROBOT,z50_revert,0.5114717964131851,3.0881233628311673,3,0.1549944895301072,7,-4.0335,0.5064968984655566
ROBOT_IRONING,ROBOT,past5_revert,0.30684359873143047,2.126185531990659,2,-0.36489734601902857,6,-0.8796666666666667,0.9905891312625796
ROBOT_IRONING,ROBOT,past5_momentum,-0.30684359873143047,-2.126185531990659,1,-0.9118678017025539,4,-1.3969849246231156,0.39639884676059406
ROBOT_LAUNDRY,ROBOT,microprice_follow,0.141991991991992,1.230953644255748,2,-0.0023523523523523524,8,-0.17,0.6219010692045588
ROBOT_LAUNDRY,ROBOT,imbalance_follow,0.141991991991992,1.230953644255748,2,-0.0023523523523523524,8,-0.17,0.6219010692045588
ROBOT_LAUNDRY,ROBOT,z50_revert,-0.1680359349430585,-0.9286263900070577,1,-1.2780282536819958,5,-2.297833333333333,2.4465865050183844
ROBOT_LAUNDRY,ROBOT,past5_revert,-0.15100984810549156,-0.8387153909791991,1,-0.6535803705558337,4,-2.6921666666666666,0.7211230242069194
ROBOT_LAUNDRY,ROBOT,past5_momentum,0.15100984810549156,0.8387153909791991,2,-0.3266900350525789,6,-1.2465,1.442688183928374
ROBOT_MOPPING,ROBOT,microprice_follow,0.08600266933600267,0.9466305100506001,2,-0.029779779779779778,5,-0.5845,0.6089233753637245
ROBOT_MOPPING,ROBOT,imbalance_follow,0.08600266933600267,0.9466305100506001,2,-0.029779779779779778,5,-0.5845,0.6089233753637245
ROBOT_MOPPING,ROBOT,z50_revert,-0.035484086430885346,-0.17917839266085733,1,-0.15053601843502656,7,-3.3318333333333334,0.7745882352941175
ROBOT_MOPPING,ROBOT,past5_revert,0.4159572692371891,2.109200680027921,2,-0.40480721081622434,7,-2.3221666666666665,0.7861556982343499
ROBOT_MOPPING,ROBOT,past5_momentum,-0.4159572692371891,-2.109200680027921,1,-0.9810215322984477,3,-1.933838383838384,0.32439807383627606
ROBOT_VACUUMING,ROBOT,microprice_follow,0.23123123123123124,2.2648546475538596,2,-0.02962962962962963,7,-0.2663333333333333,0.582034632034632
ROBOT_VACUUMING,ROBOT,imbalance_follow,0.23123123123123124,2.2648546475538596,2,-0.02962962962962963,7,-0.2663333333333333,0.582034632034632
ROBOT_VACUUMING,ROBOT,z50_revert,0.40635540860969177,2.4062626397420304,3,0.02865444344254083,6,-2.1474941136898757,0.5621121840969796
ROBOT_VACUUMING,ROBOT,past5_revert,0.5121849440827908,3.0517999903323547,3,0.4723084626940411,7,-0.8926666666666667,0.3602085709630112
ROBOT_VACUUMING,ROBOT,past5_momentum,-0.5121849440827908,-3.0517999903323547,0,-0.5534802203304957,3,-2.5036666666666667,-0.3073814567378198
SLEEP_POD_COTTON,SLEEP_POD,microprice_follow,0.1461961961961962,3.770661383124105,3,0.04149149149149149,9,-0.046,0.5546045874700445
SLEEP_POD_COTTON,SLEEP_POD,imbalance_follow,0.1461961961961962,3.770661383124105,3,0.04149149149149149,9,-0.046,0.5546045874700445
SLEEP_POD_COTTON,SLEEP_POD,z50_revert,-1.3053635240289885,-6.185555215022522,0,-1.946247870954814,3,-4.413166666666666,-0.09000550062041882
SLEEP_POD_COTTON,SLEEP_POD,past5_revert,-0.1873476881989651,-0.8912733286409487,1,-0.7925388082123185,5,-1.7153333333333334,1.4076086956521738
SLEEP_POD_COTTON,SLEEP_POD,past5_momentum,0.1873476881989651,0.8912733286409487,2,-0.7911367050575864,5,-1.1513333333333333,1.410103349964362
SLEEP_POD_LAMB_WOOL,SLEEP_POD,microprice_follow,0.11978645311978646,3.209532695464037,3,0.03993993993993994,8,-0.0345,0.5097493036211699
SLEEP_POD_LAMB_WOOL,SLEEP_POD,imbalance_follow,0.11978645311978646,3.209532695464037,3,0.03993993993993994,8,-0.0345,0.5097493036211699
SLEEP_POD_LAMB_WOOL,SLEEP_POD,z50_revert,-1.2383862672410915,-6.201742389415779,0,-2.167768760645226,3,-4.484333333333334,-0.10002427119009737
SLEEP_POD_LAMB_WOOL,SLEEP_POD,past5_revert,-0.4443331664162911,-2.2365455509641112,0,-0.7176264396594892,3,-1.9445,-0.013786626596543951
SLEEP_POD_LAMB_WOOL,SLEEP_POD,past5_momentum,0.4443331664162911,2.2365455509641112,3,0.018377566349524286,7,-1.4726666666666666,0.5383546205860256
SLEEP_POD_NYLON,SLEEP_POD,microprice_follow,0.12659325992659326,2.214430630145275,3,0.1042042042042042,9,-0.15566666666666668,0.4381918819188192
SLEEP_POD_NYLON,SLEEP_POD,imbalance_follow,0.12659325992659326,2.214430630145275,3,0.1042042042042042,9,-0.15566666666666668,0.4381918819188192
SLEEP_POD_NYLON,SLEEP_POD,z50_revert,0.05335136759843703,0.3052588208897004,2,-0.39845706843001705,4,-2.160833333333333,3.405007824726135
SLEEP_POD_NYLON,SLEEP_POD,past5_revert,-0.1984476715072609,-1.1416973481650983,1,-0.5374061091637456,5,-1.9426666666666668,0.07048532256707882
SLEEP_POD_NYLON,SLEEP_POD,past5_momentum,0.1984476715072609,1.1416973481650983,2,-0.04196294441662494,5,-1.129,0.9026831524939021
SLEEP_POD_POLYESTER,SLEEP_POD,microprice_follow,0.07532532532532532,1.937600861313191,3,0.03893893893893894,5,-0.044333333333333336,0.6409745293466224
SLEEP_POD_POLYESTER,SLEEP_POD,imbalance_follow,0.07532532532532532,1.937600861313191,3,0.03893893893893894,5,-0.044333333333333336,0.6409745293466224
SLEEP_POD_POLYESTER,SLEEP_POD,z50_revert,0.4371973416157366,2.011560074552961,3,0.09397855926259893,6,-2.6195,0.8104804827744252
SLEEP_POD_POLYESTER,SLEEP_POD,past5_revert,0.23613753964279752,1.0916482159370027,3,0.019479218828242363,5,-1.1831666666666667,0.505548879621121
SLEEP_POD_POLYESTER,SLEEP_POD,past5_momentum,-0.23613753964279752,-1.0916482159370027,0,-0.35813720580871305,5,-2.5311666666666666,-0.02749699582950449
SLEEP_POD_SUEDE,SLEEP_POD,microprice_follow,0.130347013680347,3.231212285452961,3,0.07717717717717718,8,-0.024833333333333332,0.4798412901574298
SLEEP_POD_SUEDE,SLEEP_POD,imbalance_follow,0.130347013680347,3.231212285452961,3,0.07717717717717718,8,-0.024833333333333332,0.4798412901574298
SLEEP_POD_SUEDE,SLEEP_POD,z50_revert,0.11957719667368,0.5758140038118489,1,-0.622733193066827,5,-2.2683333333333335,3.9114648792068127
