product,category,model,regime,count,future10_mean,future10_std,spread_mean,abs_imbalance_mean
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,kmeans3,0,4129,0.4442964398159361,32.736291394546946,13.522160329377574,0.0
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,kmeans3,1,72,4.131944444444445,27.848937706439575,6.416666666666667,0.6388046888863964
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,kmeans3,2,77,-1.5194805194805194,33.91993684422279,7.324675324675325,0.6567862476726584
MICROCHIP_CIRCLE,MICROCHIP,kmeans3,0,332,2.9367469879518073,26.008345841946216,7.647590361445783,0.44267917390344236
MICROCHIP_CIRCLE,MICROCHIP,kmeans3,1,3932,-0.08952187182095625,29.45168807342342,8.297558494404884,0.03806475917658626
MICROCHIP_CIRCLE,MICROCHIP,kmeans3,2,14,-2.8214285714285716,28.733930052530862,8.142857142857142,0.0
MICROCHIP_CIRCLE,MICROCHIP,gaussian_hmm3,0,58,-1.4396551724137931,28.52577744473192,4.120689655172414,0.3110664099833988
MICROCHIP_CIRCLE,MICROCHIP,gaussian_hmm3,1,2072,0.04054054054054054,29.285010285532667,8.35135135135135,0.05843034156742019
MICROCHIP_CIRCLE,MICROCHIP,gaussian_hmm3,2,9,7.555555555555555,26.54647392362643,8.222222222222221,0.0
MICROCHIP_OVAL,MICROCHIP,kmeans3,0,3716,-1.5283907427341228,38.9868830990075,7.554359526372443,0.06481768419789653
MICROCHIP_OVAL,MICROCHIP,kmeans3,1,558,-2.221326164874552,35.61914328609848,6.654121863799283,0.4537266650444664
MICROCHIP_OVAL,MICROCHIP,kmeans3,2,4,15.625,26.0364328073823,6.75,0.0
MICROCHIP_RECTANGLE,MICROCHIP,kmeans3,0,510,-1.25,39.130602814431896,7.652941176470589,0.45033336883326724
MICROCHIP_RECTANGLE,MICROCHIP,kmeans3,1,3759,-0.7734769885607874,42.15193812406045,7.902633679169992,0.05478665467101281
MICROCHIP_RECTANGLE,MICROCHIP,kmeans3,2,9,8.444444444444445,28.169625091182482,8.555555555555555,0.0
MICROCHIP_SQUARE,MICROCHIP,kmeans3,0,4154,2.1373375060182958,64.05363395517605,11.869764082811749,0.0001069919221098807
MICROCHIP_SQUARE,MICROCHIP,kmeans3,1,60,-6.891666666666667,59.5404784448893,6.5,0.3130614755614756
MICROCHIP_SQUARE,MICROCHIP,kmeans3,2,64,-5.0078125,68.9997982621562,5.65625,0.27691301753801756
MICROCHIP_TRIANGLE,MICROCHIP,kmeans3,0,3754,-0.7878263185935003,45.46744736578874,8.805807139051678,0.0
MICROCHIP_TRIANGLE,MICROCHIP,kmeans3,1,260,0.7634615384615384,38.96829237168738,7.334615384615384,0.4180972428860228
MICROCHIP_TRIANGLE,MICROCHIP,kmeans3,2,264,4.651515151515151,39.647157627776366,7.170454545454546,0.4240729088018223
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,kmeans3,0,4129,0.3542019859530153,31.172200557481037,12.386292080406879,0.0
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,kmeans3,1,77,-7.805194805194805,31.486646693913617,6.5064935064935066,0.6567862476726584
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,kmeans3,2,72,2.6041666666666665,29.719929470752096,5.944444444444445,0.6388046888863964
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,kmeans3,0,4129,-0.2017437636231533,30.15716040194989,12.060062969241947,0.0
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,kmeans3,1,72,1.0625,23.868173384325527,6.013888888888889,0.6388046888863964
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,kmeans3,2,77,-2.9805194805194803,27.977368856767814,6.038961038961039,0.6567862476726584
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,kmeans3,0,4129,1.4928554129329135,38.43889883455372,15.297650762896586,0.0
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,kmeans3,1,72,4.6875,37.46194665501378,7.277777777777778,0.6388046888863964
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,kmeans3,2,77,-8.85064935064935,33.75980022771019,8.181818181818182,0.6567862476726584
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,kmeans3,0,4129,-0.0703560184063938,31.382632536124895,12.809639137805764,0.0
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,kmeans3,1,77,1.5909090909090908,31.433485254029836,6.896103896103896,0.6567862476726584
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,kmeans3,2,72,-3.8472222222222223,29.407366961560733,5.791666666666667,0.6388046888863964
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,kmeans3,0,4129,-0.0253087914749334,31.20716290807521,12.998546863647372,0.0
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,kmeans3,1,77,-6.090909090909091,32.78064328475998,7.064935064935065,0.6567862476726584
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,kmeans3,2,72,0.2777777777777778,33.465337216173026,6.069444444444445,0.6388046888863964
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,gaussian_hmm3,0,2055,0.19829683698296838,30.855976050873167,13.01265206812652,0.0
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,gaussian_hmm3,1,44,-6.5,31.427102804707825,7.068181818181818,0.6631647027312757
OXYGEN_SHAKE_MORNING_BREATH,OXYGEN_SHAKE,gaussian_hmm3,2,40,2.65,34.69116491380656,5.975,0.6246361776102869
PANEL_1X2,PANEL,kmeans3,0,4129,-0.18273189634294018,28.7534181435536,11.707193024945507,0.0
PANEL_1X2,PANEL,kmeans3,1,77,-1.0,31.315667845849607,6.48051948051948,0.6567862476726584
PANEL_1X2,PANEL,kmeans3,2,72,3.1875,32.118556513878566,5.375,0.6388046888863964
PANEL_1X2,PANEL,gaussian_hmm3,0,2055,0.3953771289537713,28.67766507644867,11.708029197080291,0.0
PANEL_1X2,PANEL,gaussian_hmm3,1,44,-2.5113636363636362,31.826106118332966,6.431818181818182,0.6631647027312757
PANEL_1X2,PANEL,gaussian_hmm3,2,40,2.1625,35.123297020492586,5.425,0.6246361776102869
PANEL_1X4,PANEL,kmeans3,0,3887,-0.5650887573964497,29.58011197290309,8.450475945459223,0.03965525032052273
PANEL_1X4,PANEL,kmeans3,1,17,2.735294117647059,36.258239428722796,8.470588235294118,0.0
PANEL_1X4,PANEL,kmeans3,2,374,1.1564171122994653,28.846947492270267,7.497326203208556,0.4680147640325113
PANEL_2X2,PANEL,kmeans3,0,291,1.0103092783505154,27.30393864932468,7.439862542955327,0.464412146188216
PANEL_2X2,PANEL,kmeans3,1,3718,-0.478214093598709,30.274842876603227,8.693383539537386,0.0
PANEL_2X2,PANEL,kmeans3,2,269,1.0408921933085502,28.29433189017668,7.115241635687732,0.46748216142615123
PANEL_2X4,PANEL,kmeans3,0,77,0.7077922077922078,35.79329827831552,5.4935064935064934,0.4775050856380518
PANEL_2X4,PANEL,kmeans3,1,4129,0.8560184063938,35.31789516973787,9.998062484863164,0.0
PANEL_2X4,PANEL,kmeans3,2,72,2.388888888888889,35.91865047950954,4.541666666666667,0.4615808583687841
PANEL_4X4,PANEL,kmeans3,0,3944,-0.6211967545638946,31.62541734194307,8.894776876267748,0.0
PANEL_4X4,PANEL,kmeans3,1,178,0.7949438202247191,29.904959195091752,7.235955056179775,0.4670388947986516
PANEL_4X4,PANEL,kmeans3,2,156,-3.1634615384615383,30.080224103786115,6.641025641025641,0.4665502858465135
PEBBLES_L,PEBBLES,kmeans3,0,4151,-0.5692604191761022,47.82938890266409,13.203806311732112,0.0
PEBBLES_L,PEBBLES,kmeans3,1,68,12.220588235294118,41.33313714823115,6.073529411764706,0.3932879415703582
PEBBLES_L,PEBBLES,kmeans3,2,59,3.788135593220339,48.141870387377864,7.1525423728813555,0.4221948128724367
PEBBLES_M,PEBBLES,kmeans3,0,4151,0.03155866056371959,47.713767217902735,13.313900264996386,0.0
PEBBLES_M,PEBBLES,kmeans3,1,68,16.875,49.32093913657193,6.117647058823529,0.3932879415703582
PEBBLES_M,PEBBLES,kmeans3,2,59,1.4406779661016949,44.371578036660715,7.169491525423729,0.4221948128724367
PEBBLES_S,PEBBLES,kmeans3,0,4151,-0.13141411708022163,46.961596880750925,11.72874006263551,0.0
PEBBLES_S,PEBBLES,kmeans3,1,68,-5.4411764705882355,54.21863763736576,5.3088235294117645,0.3932879415703582
PEBBLES_S,PEBBLES,kmeans3,2,59,-13.033898305084746,49.18226695483918,6.271186440677966,0.4221948128724367
PEBBLES_XL,PEBBLES,kmeans3,0,4151,1.760780534810889,96.9396576128131,16.87954709708504,0.0
PEBBLES_XL,PEBBLES,kmeans3,1,68,-6.367647058823529,104.80983553193747,7.897058823529412,0.3932879415703582
PEBBLES_XL,PEBBLES,kmeans3,2,59,-4.711864406779661,114.66954783915592,8.813559322033898,0.4221948128724367
PEBBLES_XS,PEBBLES,kmeans3,0,204,3.1936274509803924,45.90808452985624,7.073529411764706,0.4665059956734783
PEBBLES_XS,PEBBLES,kmeans3,1,3874,-1.3831956633970057,47.62881996877839,9.98812596799174,0.0
PEBBLES_XS,PEBBLES,kmeans3,2,200,-0.4725,50.579212900540384,7.505,0.4784937003012192
PEBBLES_XS,PEBBLES,gaussian_hmm3,0,1936,-2.375,47.594990019280395,9.991735537190083,0.0
PEBBLES_XS,PEBBLES,gaussian_hmm3,1,99,-1.1313131313131313,54.781643816870805,7.555555555555555,0.47340785442156996
PEBBLES_XS,PEBBLES,gaussian_hmm3,2,104,3.75,44.84985739930356,6.836538461538462,0.4564245742810557
ROBOT_DISHES,ROBOT,kmeans3,0,524,0.10973282442748092,32.40154790470112,7.0248091603053435,0.4381049757999411
ROBOT_DISHES,ROBOT,kmeans3,1,199,2.814070351758794,50.593903124275286,7.959798994974874,0.002233389168062535
ROBOT_DISHES,ROBOT,kmeans3,2,3555,0.25049226441631506,38.9015111635052,7.353586497890295,0.06643027578423645
ROBOT_IRONING,ROBOT,kmeans3,0,4143,-1.1459087617668355,29.228633643447154,6.485879797248371,0.00032329083741104015
ROBOT_IRONING,ROBOT,kmeans3,1,60,-1.525,20.58455587759827,3.283333333333333,0.41283192832553445
ROBOT_IRONING,ROBOT,kmeans3,2,75,-0.78,24.151861883350374,3.2,0.33455271869513353
ROBOT_LAUNDRY,ROBOT,kmeans3,0,877,1.1915621436716077,32.23738855674804,7.2383124287343215,0.452856698512926
ROBOT_LAUNDRY,ROBOT,kmeans3,1,9,5.111111111111111,41.0569556970693,7.0,0.0
ROBOT_LAUNDRY,ROBOT,kmeans3,2,3392,-0.47700471698113206,30.896821789428135,7.140625,0.1157738517055674
ROBOT_MOPPING,ROBOT,kmeans3,0,512,-0.89453125,33.64431498626928,7.70703125,0.4405073329866029
ROBOT_MOPPING,ROBOT,kmeans3,1,3750,0.7738666666666667,34.47790970149139,7.998666666666667,0.05523010756364479
ROBOT_MOPPING,ROBOT,kmeans3,2,16,-10.5,42.45585943070756,8.0625,0.0
ROBOT_VACUUMING,ROBOT,kmeans3,0,3469,-0.4963966560968579,29.52545040688772,6.737388296339002,0.10135424972223768
ROBOT_VACUUMING,ROBOT,kmeans3,1,13,-11.076923076923077,21.612926450242448,6.538461538461538,0.0
ROBOT_VACUUMING,ROBOT,kmeans3,2,796,-0.6224874371859297,28.425967123154035,6.751256281407035,0.4572978625014134
ROBOT_VACUUMING,ROBOT,gaussian_hmm3,0,1755,-0.21253561253561254,29.43602560326628,6.647863247863248,0.10524767952339235
ROBOT_VACUUMING,ROBOT,gaussian_hmm3,1,376,-1.1981382978723405,29.28066432291947,7.122340425531915,0.4631474203172808
ROBOT_VACUUMING,ROBOT,gaussian_hmm3,2,8,-4.3125,23.762120967143126,6.375,0.0
SLEEP_POD_COTTON,SLEEP_POD,kmeans3,0,4129,0.06648098813271978,36.43267757645207,10.225478324049407,0.0
SLEEP_POD_COTTON,SLEEP_POD,kmeans3,1,72,11.541666666666666,34.55101861485336,4.638888888888889,0.4615808583687841
SLEEP_POD_COTTON,SLEEP_POD,kmeans3,2,77,4.324675324675325,36.08549481091346,5.662337662337662,0.4775050856380518
SLEEP_POD_LAMB_WOOL,SLEEP_POD,kmeans3,0,4126,0.2548473097430926,34.584907473965295,9.545322346097915,0.0
SLEEP_POD_LAMB_WOOL,SLEEP_POD,kmeans3,1,79,-2.6772151898734178,33.30714079657458,5.430379746835443,0.47556447749100705
SLEEP_POD_LAMB_WOOL,SLEEP_POD,kmeans3,2,73,3.5753424657534247,33.22907353517532,4.315068493150685,0.46026952686423345
SLEEP_POD_NYLON,SLEEP_POD,kmeans3,0,4004,-0.08416583416583416,30.312644090126273,8.633116883116884,0.028401567286118923
SLEEP_POD_NYLON,SLEEP_POD,kmeans3,1,261,1.8237547892720307,28.397582015179946,7.375478927203065,0.4734716847360729
SLEEP_POD_NYLON,SLEEP_POD,kmeans3,2,13,16.692307692307693,29.322586900955763,8.615384615384615,0.0
SLEEP_POD_POLYESTER,SLEEP_POD,kmeans3,0,4125,0.850909090909091,37.38972408031207,10.475636363636363,0.0
SLEEP_POD_POLYESTER,SLEEP_POD,kmeans3,1,74,6.777027027027027,39.399789816897474,4.864864864864865,0.46324550829194794
SLEEP_POD_POLYESTER,SLEEP_POD,kmeans3,2,79,-2.518987341772152,33.885879654909616,5.784810126582278,0.4774212492519517
SLEEP_POD_SUEDE,SLEEP_POD,kmeans3,0,4109,0.5088829398880507,36.237049614914,10.132392309564372,0.0
SLEEP_POD_SUEDE,SLEEP_POD,kmeans3,1,85,-0.8529411764705882,32.79661563635614,5.952941176470588,0.47323500961378423
SLEEP_POD_SUEDE,SLEEP_POD,kmeans3,2,84,6.261904761904762,34.456142560994714,5.190476190476191,0.4639544146916497
SLEEP_POD_SUEDE,SLEEP_POD,gaussian_hmm3,0,2043,1.3259911894273129,36.19683030227047,10.130200685266765,0.0
SLEEP_POD_SUEDE,SLEEP_POD,gaussian_hmm3,1,49,7.8061224489795915,35.36179322472246,5.387755102040816,0.43477844531689364
SLEEP_POD_SUEDE,SLEEP_POD,gaussian_hmm3,2,47,-6.723404255319149,32.95975947547025,5.808510638297872,0.49049105879518895
SNACKPACK_CHOCOLATE,SNACKPACK,kmeans3,0,4129,-0.2587793654637927,19.912604254582426,16.755388713974327,0.0
SNACKPACK_CHOCOLATE,SNACKPACK,kmeans3,1,77,-7.467532467532467,22.25958363420149,8.922077922077921,0.7697216854344845
SNACKPACK_CHOCOLATE,SNACKPACK,kmeans3,2,72,6.888888888888889,19.365866265489718,7.902777777777778,0.7630580577883784
SNACKPACK_CHOCOLATE,SNACKPACK,gaussian_hmm3,0,2055,-0.429683698296837,20.272499603226205,16.761557177615572,0.0
SNACKPACK_CHOCOLATE,SNACKPACK,gaussian_hmm3,1,40,9.1625,20.100512654516027,7.975,0.7543449955328967
SNACKPACK_CHOCOLATE,SNACKPACK,gaussian_hmm3,2,44,-4.840909090909091,21.79736828772256,8.954545454545455,0.7679451622134675
SNACKPACK_PISTACHIO,SNACKPACK,kmeans3,0,4129,-0.203560184063938,16.277352186454138,16.19157180915476,0.0
SNACKPACK_PISTACHIO,SNACKPACK,kmeans3,1,77,-4.720779220779221,15.101954715431077,8.61038961038961,0.7697216854344845
SNACKPACK_PISTACHIO,SNACKPACK,kmeans3,2,72,4.430555555555555,16.316479519564353,7.625,0.7630580577883784
SNACKPACK_RASPBERRY,SNACKPACK,kmeans3,0,4129,-0.05788326471300557,25.3479667830351,17.138047953499637,0.0
SNACKPACK_RASPBERRY,SNACKPACK,kmeans3,1,77,-4.5519480519480515,22.762877271590167,9.012987012987013,0.7697216854344845
SNACKPACK_RASPBERRY,SNACKPACK,kmeans3,2,72,5.298611111111111,24.349228481027552,8.083333333333334,0.7630580577883784
SNACKPACK_STRAWBERRY,SNACKPACK,kmeans3,0,4129,0.4492613223540809,25.47963172441435,18.12932913538387,0.0
SNACKPACK_STRAWBERRY,SNACKPACK,kmeans3,1,77,-4.097402597402597,23.07425641172871,9.636363636363637,0.7697216854344845
SNACKPACK_STRAWBERRY,SNACKPACK,kmeans3,2,72,5.555555555555555,24.970483357829316,8.541666666666666,0.7630580577883784
SNACKPACK_VANILLA,SNACKPACK,kmeans3,0,4129,0.23201743763623153,19.83154119053643,17.15403245337854,0.0
SNACKPACK_VANILLA,SNACKPACK,kmeans3,1,77,-0.13636363636363635,22.34193548777082,9.064935064935066,0.7697216854344845
SNACKPACK_VANILLA,SNACKPACK,kmeans3,2,72,1.6319444444444444,18.400664611304542,8.11111111111111,0.7630580577883784
TRANSLATOR_ASTRO_BLACK,TRANSLATOR,kmeans3,0,3700,-0.7375675675675676,30.306571700131673,8.495945945945946,0.0
TRANSLATOR_ASTRO_BLACK,TRANSLATOR,kmeans3,1,297,0.5993265993265994,29.57907518388952,7.410774410774411,0.46626547875663943
TRANSLATOR_ASTRO_BLACK,TRANSLATOR,kmeans3,2,281,-0.3416370106761566,28.53939650772088,7.576512455516014,0.47449778709907325
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,kmeans3,0,4025,0.08968944099378882,30.696091450637095,8.84496894409938,0.013753144641523312
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,kmeans3,1,72,4.993055555555555,34.68362980496093,3.9583333333333335,0.49263085186994726
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,kmeans3,2,181,-1.425414364640884,30.28473607959432,7.254143646408839,0.47389966642496445
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,kmeans3,0,136,4.147058823529412,27.378764253087535,6.397058823529412,0.46024460657869143
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,kmeans3,1,4006,-0.1898402396405392,31.94432921370078,9.065651522715926,0.0
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,kmeans3,2,136,-3.3786764705882355,28.50766604653,6.779411764705882,0.47377735417727607
TRANSLATOR_SPACE_GRAY,TRANSLATOR,kmeans3,0,3683,-0.7067607928319305,30.14664638623742,8.527016019549281,0.0
TRANSLATOR_SPACE_GRAY,TRANSLATOR,kmeans3,1,293,-1.523890784982935,30.941938156242628,7.447098976109215,0.46390990304848195
TRANSLATOR_SPACE_GRAY,TRANSLATOR,kmeans3,2,302,-1.7897350993377483,27.032735057956085,7.66887417218543,0.46873000561123773
TRANSLATOR_SPACE_GRAY,TRANSLATOR,gaussian_hmm3,0,158,-3.300632911392405,26.007467072860372,7.575949367088608,0.47316623569980426
TRANSLATOR_SPACE_GRAY,TRANSLATOR,gaussian_hmm3,1,1941,-0.11591962905718702,30.06729923934265,8.536836682122617,0.026996520615925456
TRANSLATOR_SPACE_GRAY,TRANSLATOR,gaussian_hmm3,2,40,4.25,36.84531073389018,3.75,0.44097265629966864
TRANSLATOR_VOID_BLUE,TRANSLATOR,kmeans3,0,88,-0.8863636363636364,30.581314939133648,5.829545454545454,0.473132042615077
TRANSLATOR_VOID_BLUE,TRANSLATOR,kmeans3,1,4105,0.19829476248477468,34.1617065578873,9.695980511571255,0.0
TRANSLATOR_VOID_BLUE,TRANSLATOR,kmeans3,2,85,8.158823529411764,26.731826466189837,5.105882352941176,0.4644176128945839
UV_VISOR_AMBER,UV_VISOR,kmeans3,0,4126,-0.6111245758603975,25.530999811314192,10.498303441589918,8.781358230240187e-05
UV_VISOR_AMBER,UV_VISOR,kmeans3,1,79,-2.8987341772151898,22.527530130082294,5.7974683544303796,0.6528386878058342
UV_VISOR_AMBER,UV_VISOR,kmeans3,2,73,3.6027397260273974,24.717425098516248,4.821917808219178,0.6370025202278375
UV_VISOR_MAGENTA,UV_VISOR,kmeans3,0,4129,0.788326471300557,35.27150025126213,14.337369823201744,0.0
UV_VISOR_MAGENTA,UV_VISOR,kmeans3,1,77,-10.181818181818182,34.51800722762697,7.623376623376624,0.6567862476726584
UV_VISOR_MAGENTA,UV_VISOR,kmeans3,2,72,4.333333333333333,37.056960342952515,6.75,0.6388046888863964
UV_VISOR_ORANGE,UV_VISOR,kmeans3,0,4129,-0.26192782756115285,33.12080738076743,13.502785178009203,0.0
UV_VISOR_ORANGE,UV_VISOR,kmeans3,1,72,5.173611111111111,34.529142592666034,6.208333333333333,0.6388046888863964
UV_VISOR_ORANGE,UV_VISOR,kmeans3,2,77,-2.142857142857143,34.14441631385041,7.246753246753247,0.6567862476726584
UV_VISOR_RED,UV_VISOR,kmeans3,0,4129,0.23940421409542262,34.42520857172794,14.281908452409784,0.0
UV_VISOR_RED,UV_VISOR,kmeans3,1,77,-5.811688311688312,35.72068534596981,7.779220779220779,0.6567862476726584
UV_VISOR_RED,UV_VISOR,kmeans3,2,72,10.73611111111111,38.2601337236406,6.694444444444445,0.6388046888863964
UV_VISOR_YELLOW,UV_VISOR,kmeans3,0,4129,0.14083313150883991,34.84905280601272,14.15233712763381,0.0
UV_VISOR_YELLOW,UV_VISOR,kmeans3,1,72,5.5,32.99562497673947,6.541666666666667,0.6388046888863964
UV_VISOR_YELLOW,UV_VISOR,kmeans3,2,77,-3.0454545454545454,32.32566417868783,7.467532467532467,0.6567862476726584
UV_VISOR_YELLOW,UV_VISOR,gaussian_hmm3,0,2055,-0.29878345498783454,35.22960262546701,14.159124087591241,0.0
UV_VISOR_YELLOW,UV_VISOR,gaussian_hmm3,1,40,9.6125,34.98268573569004,6.5,0.6246361776102869
UV_VISOR_YELLOW,UV_VISOR,gaussian_hmm3,2,44,-1.7159090909090908,34.61455496512131,7.4772727272727275,0.6631647027312757
