product,category,signal,feature,window,horizon,threshold,cost_mult,active_rate,net_edge_mean,net_edge_t,positive_days,min_day_edge,positive_blocks,min_block_edge,count
MICROCHIP_RECTANGLE,MICROCHIP,past_momentum,past_mid_diff_100,100,5,209.0,0.0,0.10058952332828028,-2.0493971868720697,-3.838268227900443,0,-2.9765217391304346,5,-11.951923076923077,2986
MICROCHIP_RECTANGLE,MICROCHIP,past_momentum,past_mid_diff_100,100,5,209.0,0.25,0.10058952332828028,-3.04542029470864,-5.703449818710519,0,-4.050869565217392,4,-12.858173076923077,2986
MICROCHIP_RECTANGLE,MICROCHIP,past_momentum,past_mid_diff_100,100,5,209.0,0.5,0.10058952332828028,-4.041443402545211,-7.568333173740067,0,-5.125217391304348,2,-13.764423076923077,2986
MICROCHIP_RECTANGLE,MICROCHIP,past_momentum,past_mid_diff_100,100,5,209.0,1.0,0.10058952332828028,-6.033489618218352,-11.296801225737758,0,-7.273913043478261,2,-15.576923076923077,2986
MICROCHIP_RECTANGLE,MICROCHIP,past_momentum,past_mid_diff_100,100,10,39.0,0.0,0.7517357600269633,-0.09794207317073171,-0.34514728099746167,2,-0.479871912168344,10,-9.70906432748538,22304
MICROCHIP_RECTANGLE,MICROCHIP,past_momentum,past_mid_diff_100,100,10,39.0,0.25,0.7517357600269633,-1.0857245337159254,-3.8260927648018983,0,-1.5534407267023917,7,-10.702302631578947,22304
MICROCHIP_RECTANGLE,MICROCHIP,past_momentum,past_mid_diff_100,100,10,39.0,0.5,0.7517357600269633,-2.0735069942611193,-7.306988921864817,0,-2.62700954123644,5,-11.695540935672515,22304
MICROCHIP_RECTANGLE,MICROCHIP,past_momentum,past_mid_diff_100,100,10,39.0,1.0,0.7517357600269633,-4.049071915351506,-14.268288991278645,0,-4.774147170304535,2,-13.682017543859649,22304
MICROCHIP_RECTANGLE,MICROCHIP,past_momentum,past_mid_diff_100,100,10,87.0,0.0,0.5017863161442535,-0.03442369693713058,-0.09968099966897384,2,-0.3662173202614379,9,-9.84153846153846,14888
MICROCHIP_RECTANGLE,MICROCHIP,past_momentum,past_mid_diff_100,100,10,87.0,0.25,0.5017863161442535,-1.024163756045137,-2.9657683962343127,0,-1.3066789215686274,6,-10.808076923076923,14888
MICROCHIP_RECTANGLE,MICROCHIP,past_momentum,past_mid_diff_100,100,10,87.0,0.5,0.5017863161442535,-2.0139038151531437,-5.83197851615755,0,-2.247140522875817,5,-11.774615384615384,14888
MICROCHIP_RECTANGLE,MICROCHIP,past_momentum,past_mid_diff_100,100,10,87.0,1.0,0.5017863161442535,-3.9933839333691563,-11.564482204119084,0,-4.194764694764695,2,-13.707692307692307,14888
MICROCHIP_RECTANGLE,MICROCHIP,past_momentum,past_mid_diff_100,100,10,147.0,0.0,0.2518705763397371,-1.1635889201124046,-2.372170455072673,0,-2.2984566500226964,8,-10.726027397260275,7473
MICROCHIP_RECTANGLE,MICROCHIP,past_momentum,past_mid_diff_100,100,10,147.0,0.25,0.2518705763397371,-2.1578181453231635,-4.399225529093973,0,-3.2458579210167953,7,-11.659674657534246,7473
MICROCHIP_RECTANGLE,MICROCHIP,past_momentum,past_mid_diff_100,100,10,147.0,0.5,0.2518705763397371,-3.1520473705339223,-6.426367251114519,0,-4.193259192010895,5,-12.593321917808218,7473
MICROCHIP_RECTANGLE,MICROCHIP,past_momentum,past_mid_diff_100,100,10,147.0,1.0,0.2518705763397371,-5.14050582095544,-10.480706061141406,0,-6.088061733999092,4,-14.460616438356164,7473
MICROCHIP_RECTANGLE,MICROCHIP,past_momentum,past_mid_diff_100,100,10,209.0,0.0,0.10064037748567577,-4.506195579370395,-5.898936439035156,0,-5.631304347826087,5,-27.98076923076923,2986
MICROCHIP_RECTANGLE,MICROCHIP,past_momentum,past_mid_diff_100,100,10,209.0,0.25,0.10064037748567577,-5.502218687206966,-7.20266144555043,0,-6.705652173913044,4,-28.88701923076923,2986
MICROCHIP_RECTANGLE,MICROCHIP,past_momentum,past_mid_diff_100,100,10,209.0,0.5,0.10064037748567577,-6.498241795043537,-8.506260150691435,0,-7.78,4,-29.79326923076923,2986
MICROCHIP_RECTANGLE,MICROCHIP,past_momentum,past_mid_diff_100,100,10,209.0,1.0,0.10064037748567577,-8.490288010716679,-11.11294061297808,0,-9.928695652173912,2,-31.60576923076923,2986
MICROCHIP_RECTANGLE,MICROCHIP,past_momentum,past_mid_diff_100,100,25,39.0,0.0,0.7516962025316456,-0.38544613588396426,-0.8631922923080777,1,-1.7556056877221766,10,-25.308479532163744,22269
MICROCHIP_RECTANGLE,MICROCHIP,past_momentum,past_mid_diff_100,100,25,39.0,0.25,0.7516962025316456,-1.3731925546724146,-3.0752415945076783,1,-2.6953103636860813,10,-26.30171783625731,22269
MICROCHIP_RECTANGLE,MICROCHIP,past_momentum,past_mid_diff_100,100,25,39.0,0.5,0.7516962025316456,-2.360938973460865,-5.2873134151924575,0,-3.6350150396499865,10,-27.294956140350877,22269
MICROCHIP_RECTANGLE,MICROCHIP,past_momentum,past_mid_diff_100,100,25,39.0,1.0,0.7516962025316456,-4.336431811037765,-9.711436029903087,0,-5.514424391577796,9,-29.281432748538013,22269
MICROCHIP_RECTANGLE,MICROCHIP,past_momentum,past_mid_diff_100,100,25,87.0,0.0,0.5020084388185654,-0.18931549220010757,-0.3493375111317409,1,-2.5861928104575163,11,-28.981538461538463,14872
MICROCHIP_RECTANGLE,MICROCHIP,past_momentum,past_mid_diff_100,100,25,87.0,0.25,0.5020084388185654,-1.1790361081226466,-2.175706677446408,1,-3.526654411764706,10,-29.948076923076922,14872
MICROCHIP_RECTANGLE,MICROCHIP,past_momentum,past_mid_diff_100,100,25,87.0,0.5,0.5020084388185654,-2.1687567240451857,-4.002181569203163,1,-4.467116013071895,9,-30.914615384615384,14872
MICROCHIP_RECTANGLE,MICROCHIP,past_momentum,past_mid_diff_100,100,25,87.0,1.0,0.5020084388185654,-4.1481979558902635,-7.655374736766755,0,-6.348039215686274,7,-32.847692307692306,14872
MICROCHIP_RECTANGLE,MICROCHIP,past_momentum,past_mid_diff_100,100,25,147.5,0.0,0.250126582278481,-1.4839406207827261,-1.908048427401891,1,-2.961697247706422,8,-25.730650154798763,7410
MICROCHIP_RECTANGLE,MICROCHIP,past_momentum,past_mid_diff_100,100,25,147.5,0.25,0.250126582278481,-2.4782051282051283,-3.1866734309700604,0,-3.9090022935779816,8,-26.71671826625387,7410
MICROCHIP_RECTANGLE,MICROCHIP,past_momentum,past_mid_diff_100,100,25,147.5,0.5,0.250126582278481,-3.4724696356275304,-4.46544501190385,0,-4.8563073394495415,8,-27.70278637770898,7410
MICROCHIP_RECTANGLE,MICROCHIP,past_momentum,past_mid_diff_100,100,25,147.5,1.0,0.250126582278481,-5.460998650472335,-7.023376434306684,0,-6.7509174311926605,7,-29.674922600619194,7410
MICROCHIP_RECTANGLE,MICROCHIP,past_momentum,past_mid_diff_100,100,25,209.0,0.0,0.10079324894514768,-6.276456798392498,-5.336637179974388,0,-10.515760869565218,5,-42.795698924731184,2986
MICROCHIP_RECTANGLE,MICROCHIP,past_momentum,past_mid_diff_100,100,25,209.0,0.25,0.10079324894514768,-7.272479906229069,-6.183684129322545,0,-11.459510869565218,4,-43.803763440860216,2986
MICROCHIP_RECTANGLE,MICROCHIP,past_momentum,past_mid_diff_100,100,25,209.0,0.5,0.10079324894514768,-8.26850301406564,-7.030750266358216,0,-12.403260869565218,4,-44.81182795698925,2986
MICROCHIP_RECTANGLE,MICROCHIP,past_momentum,past_mid_diff_100,100,25,209.0,1.0,0.10079324894514768,-10.26054922973878,-8.72490222842586,0,-14.290760869565217,3,-46.82795698924731,2986
MICROCHIP_RECTANGLE,MICROCHIP,past_momentum,past_mid_diff_100,100,50,39.0,0.0,0.7516412859560068,-1.0677592184052946,-1.7281993679041319,2,-6.174211248285323,10,-38.41630340017437,22211
MICROCHIP_RECTANGLE,MICROCHIP,past_momentum,past_mid_diff_100,100,50,39.0,0.25,0.7516412859560068,-2.0556143352392957,-3.3271134835745078,1,-7.1142318244170095,10,-39.403007846556235,22211
MICROCHIP_RECTANGLE,MICROCHIP,past_momentum,past_mid_diff_100,100,50,39.0,0.5,0.7516412859560068,-3.043469452073297,-4.926059246073652,1,-8.054252400548696,9,-40.3897122929381,22211
MICROCHIP_RECTANGLE,MICROCHIP,past_momentum,past_mid_diff_100,100,50,39.0,1.0,0.7516412859560068,-5.0191796857413,-8.124012258396268,0,-9.934293552812072,8,-42.36312118570183,22211
MICROCHIP_RECTANGLE,MICROCHIP,past_momentum,past_mid_diff_100,100,50,87.0,0.0,0.502673434856176,-0.7626901844620978,-1.0150636274982552,2,-6.681734506033954,10,-48.35469543147208,14854
MICROCHIP_RECTANGLE,MICROCHIP,past_momentum,past_mid_diff_100,100,50,87.0,0.25,0.502673434856176,-1.7524656658139222,-2.3324273268726614,2,-7.622366537124156,9,-49.34105329949239,14854
MICROCHIP_RECTANGLE,MICROCHIP,past_momentum,past_mid_diff_100,100,50,87.0,0.5,0.502673434856176,-2.7422411471657466,-3.6498665000389803,1,-8.56299856821436,9,-50.32741116751269,14854
MICROCHIP_RECTANGLE,MICROCHIP,past_momentum,past_mid_diff_100,100,50,87.0,1.0,0.502673434856176,-4.721792109869395,-6.284943591726925,0,-10.444262630394764,8,-52.3001269035533,14854
MICROCHIP_RECTANGLE,MICROCHIP,past_momentum,past_mid_diff_100,100,50,147.5,0.0,0.25076142131979695,-3.4619433198380567,-3.3147227194591666,1,-9.646100917431193,7,-63.13312693498452,7410
MICROCHIP_RECTANGLE,MICROCHIP,past_momentum,past_mid_diff_100,100,50,147.5,0.25,0.25076142131979695,-4.456207827260459,-4.266964951467181,1,-10.593405963302752,7,-64.11919504643963,7410
MICROCHIP_RECTANGLE,MICROCHIP,past_momentum,past_mid_diff_100,100,50,147.5,0.5,0.25076142131979695,-5.450472334682861,-5.219313190768839,1,-11.540711009174313,7,-65.10526315789474,7410
MICROCHIP_RECTANGLE,MICROCHIP,past_momentum,past_mid_diff_100,100,50,147.5,1.0,0.25076142131979695,-7.439001349527666,-7.124306481490669,0,-13.435321100917431,7,-67.07739938080495,7410
MICROCHIP_RECTANGLE,MICROCHIP,past_momentum,past_mid_diff_100,100,50,209.0500000000011,0.0,0.1,-8.342808798646361,-5.552952713639511,0,-18.56670341786108,7,-49.30337078651685,2955
MICROCHIP_RECTANGLE,MICROCHIP,past_momentum,past_mid_diff_100,100,50,209.0500000000011,0.25,0.1,-9.338959390862945,-6.2161943303222404,0,-19.50992282249173,7,-50.311797752808985,2955
MICROCHIP_RECTANGLE,MICROCHIP,past_momentum,past_mid_diff_100,100,50,209.0500000000011,0.5,0.1,-10.335109983079526,-6.879464007709594,0,-20.45314222712238,6,-51.32022471910113,2955
MICROCHIP_RECTANGLE,MICROCHIP,past_momentum,past_mid_diff_100,100,50,209.0500000000011,1.0,0.1,-12.32741116751269,-8.206069083747616,0,-22.33958103638368,6,-53.337078651685395,2955
MICROCHIP_RECTANGLE,MICROCHIP,past_momentum,past_mid_diff_100,100,100,39.0,0.0,0.7515646258503401,-1.769799963794352,-2.05050500222818,1,-7.531421892189219,9,-82.41979075850044,22096
MICROCHIP_RECTANGLE,MICROCHIP,past_momentum,past_mid_diff_100,100,100,39.0,0.25,0.7515646258503401,-2.757591871832006,-3.1949915683821324,1,-8.471431518151816,9,-83.4064952048823,22096
MICROCHIP_RECTANGLE,MICROCHIP,past_momentum,past_mid_diff_100,100,100,39.0,0.5,0.7515646258503401,-3.74538377986966,-4.339490440006664,1,-9.411441144114411,9,-84.39319965126417,22096
MICROCHIP_RECTANGLE,MICROCHIP,past_momentum,past_mid_diff_100,100,100,39.0,1.0,0.7515646258503401,-5.720967595944967,-6.628512753572291,0,-11.291460396039604,8,-86.3666085440279,22096
MICROCHIP_RECTANGLE,MICROCHIP,past_momentum,past_mid_diff_100,100,100,87.0,0.0,0.502312925170068,-3.6700975081256773,-3.430166687584507,1,-11.735522815633313,10,-104.60532994923858,14768
MICROCHIP_RECTANGLE,MICROCHIP,past_momentum,past_mid_diff_100,100,100,87.0,0.25,0.502312925170068,-4.6598049837486455,-4.355279781605326,1,-12.676130550439943,9,-105.59168781725889,14768
MICROCHIP_RECTANGLE,MICROCHIP,past_momentum,past_mid_diff_100,100,100,87.0,0.5,0.502312925170068,-5.649512459371614,-5.280433853387746,0,-13.616738285246573,8,-106.57804568527919,14768
MICROCHIP_RECTANGLE,MICROCHIP,past_momentum,past_mid_diff_100,100,100,87.0,1.0,0.502312925170068,-7.6289274106175515,-7.13085528870078,0,-15.497953754859832,8,-108.55076142131979,14768
MICROCHIP_RECTANGLE,MICROCHIP,past_momentum,past_mid_diff_100,100,100,148.0,0.0,0.25054421768707485,-6.583491718707576,-4.32157245345091,0,-11.89169758812616,9,-120.1687306501548,7366
MICROCHIP_RECTANGLE,MICROCHIP,past_momentum,past_mid_diff_100,100,100,148.0,0.25,0.25054421768707485,-7.577755905511811,-4.974400242408155,0,-12.838763914656772,9,-121.15479876160991,7366
MICROCHIP_RECTANGLE,MICROCHIP,past_momentum,past_mid_diff_100,100,100,148.0,0.5,0.25054421768707485,-8.572020092316047,-5.62726698606288,0,-13.785830241187384,9,-122.14086687306502,7366
MICROCHIP_RECTANGLE,MICROCHIP,past_momentum,past_mid_diff_100,100,100,148.0,1.0,0.25054421768707485,-10.560548465924517,-6.933110432619272,0,-15.67996289424861,8,-124.11300309597523,7366
MICROCHIP_RECTANGLE,MICROCHIP,past_momentum,past_mid_diff_100,100,100,210.0,0.0,0.10006802721088436,-9.46532970768185,-4.255630839345864,1,-19.40377855887522,7,-132.99666666666667,2942
MICROCHIP_RECTANGLE,MICROCHIP,past_momentum,past_mid_diff_100,100,100,210.0,0.25,0.10006802721088436,-10.46180319510537,-4.703530653447444,1,-20.47847100175747,7,-134.015,2942
MICROCHIP_RECTANGLE,MICROCHIP,past_momentum,past_mid_diff_100,100,100,210.0,0.5,0.10006802721088436,-11.458276682528892,-5.151402813912641,1,-21.55316344463972,7,-135.03333333333333,2942
MICROCHIP_RECTANGLE,MICROCHIP,past_momentum,past_mid_diff_100,100,100,210.0,1.0,0.10006802721088436,-13.451223657375936,-6.047058505960019,1,-23.702548330404216,7,-137.07,2942
MICROCHIP_RECTANGLE,MICROCHIP,microprice_follow,microprice_edge,,1,0.0,0.0,1.0,0.05700570057005701,1.64567226600993,2,-0.006100610061006101,13,-0.117,29997
MICROCHIP_RECTANGLE,MICROCHIP,microprice_follow,microprice_edge,,1,0.0,0.25,1.0,-0.9287095376204287,-26.7877315897283,0,-1.078082808280828,0,-1.1040833333333333,29997
MICROCHIP_RECTANGLE,MICROCHIP,microprice_follow,microprice_edge,,1,0.0,0.5,1.0,-1.9144247758109145,-55.150279011280894,0,-2.15006500650065,0,-2.0911666666666666,29997
MICROCHIP_RECTANGLE,MICROCHIP,microprice_follow,microprice_edge,,1,0.0,1.0,1.0,-3.885855252191886,-111.52590759112532,0,-4.294029402940294,0,-4.070666666666667,29997
MICROCHIP_RECTANGLE,MICROCHIP,microprice_follow,microprice_edge,,1,0.0,0.0,1.0,0.05700570057005701,1.64567226600993,2,-0.006100610061006101,13,-0.117,29997
MICROCHIP_RECTANGLE,MICROCHIP,microprice_follow,microprice_edge,,1,0.0,0.25,1.0,-0.9287095376204287,-26.7877315897283,0,-1.078082808280828,0,-1.1040833333333333,29997
MICROCHIP_RECTANGLE,MICROCHIP,microprice_follow,microprice_edge,,1,0.0,0.5,1.0,-1.9144247758109145,-55.150279011280894,0,-2.15006500650065,0,-2.0911666666666666,29997
MICROCHIP_RECTANGLE,MICROCHIP,microprice_follow,microprice_edge,,1,0.0,1.0,1.0,-3.885855252191886,-111.52590759112532,0,-4.294029402940294,0,-4.070666666666667,29997
MICROCHIP_RECTANGLE,MICROCHIP,microprice_follow,microprice_edge,,1,0.0,0.0,1.0,0.05700570057005701,1.64567226600993,2,-0.006100610061006101,13,-0.117,29997
MICROCHIP_RECTANGLE,MICROCHIP,microprice_follow,microprice_edge,,1,0.0,0.25,1.0,-0.9287095376204287,-26.7877315897283,0,-1.078082808280828,0,-1.1040833333333333,29997
MICROCHIP_RECTANGLE,MICROCHIP,microprice_follow,microprice_edge,,1,0.0,0.5,1.0,-1.9144247758109145,-55.150279011280894,0,-2.15006500650065,0,-2.0911666666666666,29997
MICROCHIP_RECTANGLE,MICROCHIP,microprice_follow,microprice_edge,,1,0.0,1.0,1.0,-3.885855252191886,-111.52590759112532,0,-4.294029402940294,0,-4.070666666666667,29997
MICROCHIP_RECTANGLE,MICROCHIP,microprice_follow,microprice_edge,,1,0.0,0.0,1.0,0.05700570057005701,1.64567226600993,2,-0.006100610061006101,13,-0.117,29997
MICROCHIP_RECTANGLE,MICROCHIP,microprice_follow,microprice_edge,,1,0.0,0.25,1.0,-0.9287095376204287,-26.7877315897283,0,-1.078082808280828,0,-1.1040833333333333,29997
MICROCHIP_RECTANGLE,MICROCHIP,microprice_follow,microprice_edge,,1,0.0,0.5,1.0,-1.9144247758109145,-55.150279011280894,0,-2.15006500650065,0,-2.0911666666666666,29997
MICROCHIP_RECTANGLE,MICROCHIP,microprice_follow,microprice_edge,,1,0.0,1.0,1.0,-3.885855252191886,-111.52590759112532,0,-4.294029402940294,0,-4.070666666666667,29997
MICROCHIP_RECTANGLE,MICROCHIP,microprice_follow,microprice_edge,,5,0.0,0.0,1.0,0.11222277805569451,1.4281617986040356,3,0.019259629814907454,12,-0.52,29985
MICROCHIP_RECTANGLE,MICROCHIP,microprice_follow,microprice_edge,,5,0.0,0.25,1.0,-0.8734950808737703,-11.114090880085135,0,-1.0527263631815909,0,-1.4778333333333333,29985
MICROCHIP_RECTANGLE,MICROCHIP,microprice_follow,microprice_edge,,5,0.0,0.5,1.0,-1.8592129398032349,-23.64966378008251,0,-2.124712356178089,0,-2.453666666666667,29985
MICROCHIP_RECTANGLE,MICROCHIP,microprice_follow,microprice_edge,,5,0.0,1.0,1.0,-3.8306486576621643,-48.68878505325567,0,-4.268684342171086,0,-4.405333333333333,29985
MICROCHIP_RECTANGLE,MICROCHIP,microprice_follow,microprice_edge,,5,0.0,0.0,1.0,0.11222277805569451,1.4281617986040356,3,0.019259629814907454,12,-0.52,29985
MICROCHIP_RECTANGLE,MICROCHIP,microprice_follow,microprice_edge,,5,0.0,0.25,1.0,-0.8734950808737703,-11.114090880085135,0,-1.0527263631815909,0,-1.4778333333333333,29985
MICROCHIP_RECTANGLE,MICROCHIP,microprice_follow,microprice_edge,,5,0.0,0.5,1.0,-1.8592129398032349,-23.64966378008251,0,-2.124712356178089,0,-2.453666666666667,29985
MICROCHIP_RECTANGLE,MICROCHIP,microprice_follow,microprice_edge,,5,0.0,1.0,1.0,-3.8306486576621643,-48.68878505325567,0,-4.268684342171086,0,-4.405333333333333,29985
MICROCHIP_RECTANGLE,MICROCHIP,microprice_follow,microprice_edge,,5,0.0,0.0,1.0,0.11222277805569451,1.4281617986040356,3,0.019259629814907454,12,-0.52,29985
MICROCHIP_RECTANGLE,MICROCHIP,microprice_follow,microprice_edge,,5,0.0,0.25,1.0,-0.8734950808737703,-11.114090880085135,0,-1.0527263631815909,0,-1.4778333333333333,29985
MICROCHIP_RECTANGLE,MICROCHIP,microprice_follow,microprice_edge,,5,0.0,0.5,1.0,-1.8592129398032349,-23.64966378008251,0,-2.124712356178089,0,-2.453666666666667,29985
MICROCHIP_RECTANGLE,MICROCHIP,microprice_follow,microprice_edge,,5,0.0,1.0,1.0,-3.8306486576621643,-48.68878505325567,0,-4.268684342171086,0,-4.405333333333333,29985
MICROCHIP_RECTANGLE,MICROCHIP,microprice_follow,microprice_edge,,5,0.0,0.0,1.0,0.11222277805569451,1.4281617986040356,3,0.019259629814907454,12,-0.52,29985
MICROCHIP_RECTANGLE,MICROCHIP,microprice_follow,microprice_edge,,5,0.0,0.25,1.0,-0.8734950808737703,-11.114090880085135,0,-1.0527263631815909,0,-1.4778333333333333,29985
MICROCHIP_RECTANGLE,MICROCHIP,microprice_follow,microprice_edge,,5,0.0,0.5,1.0,-1.8592129398032349,-23.64966378008251,0,-2.124712356178089,0,-2.453666666666667,29985
MICROCHIP_RECTANGLE,MICROCHIP,microprice_follow,microprice_edge,,5,0.0,1.0,1.0,-3.8306486576621643,-48.68878505325567,0,-4.268684342171086,0,-4.405333333333333,29985
MICROCHIP_RECTANGLE,MICROCHIP,microprice_follow,microprice_edge,,10,0.0,0.0,1.0,0.10372038705372039,0.9306879319182343,3,0.014914914914914914,11,-0.737,29970
MICROCHIP_RECTANGLE,MICROCHIP,microprice_follow,microprice_edge,,10,0.0,0.25,1.0,-0.8819986653319987,-7.913299247242499,0,-1.0571071071071072,1,-1.6925,29970
MICROCHIP_RECTANGLE,MICROCHIP,microprice_follow,microprice_edge,,10,0.0,0.5,1.0,-1.8677177177177178,-16.754571660202934,0,-2.129129129129129,0,-2.648,29970
MICROCHIP_RECTANGLE,MICROCHIP,microprice_follow,microprice_edge,,10,0.0,1.0,1.0,-3.8391558224891558,-34.42476018120754,0,-4.2731731731731735,0,-4.559,29970
MICROCHIP_RECTANGLE,MICROCHIP,microprice_follow,microprice_edge,,10,0.0,0.0,1.0,0.10372038705372039,0.9306879319182343,3,0.014914914914914914,11,-0.737,29970
MICROCHIP_RECTANGLE,MICROCHIP,microprice_follow,microprice_edge,,10,0.0,0.25,1.0,-0.8819986653319987,-7.913299247242499,0,-1.0571071071071072,1,-1.6925,29970
MICROCHIP_RECTANGLE,MICROCHIP,microprice_follow,microprice_edge,,10,0.0,0.5,1.0,-1.8677177177177178,-16.754571660202934,0,-2.129129129129129,0,-2.648,29970
MICROCHIP_RECTANGLE,MICROCHIP,microprice_follow,microprice_edge,,10,0.0,1.0,1.0,-3.8391558224891558,-34.42476018120754,0,-4.2731731731731735,0,-4.559,29970
MICROCHIP_RECTANGLE,MICROCHIP,microprice_follow,microprice_edge,,10,0.0,0.0,1.0,0.10372038705372039,0.9306879319182343,3,0.014914914914914914,11,-0.737,29970
MICROCHIP_RECTANGLE,MICROCHIP,microprice_follow,microprice_edge,,10,0.0,0.25,1.0,-0.8819986653319987,-7.913299247242499,0,-1.0571071071071072,1,-1.6925,29970
MICROCHIP_RECTANGLE,MICROCHIP,microprice_follow,microprice_edge,,10,0.0,0.5,1.0,-1.8677177177177178,-16.754571660202934,0,-2.129129129129129,0,-2.648,29970
MICROCHIP_RECTANGLE,MICROCHIP,microprice_follow,microprice_edge,,10,0.0,1.0,1.0,-3.8391558224891558,-34.42476018120754,0,-4.2731731731731735,0,-4.559,29970
MICROCHIP_RECTANGLE,MICROCHIP,microprice_follow,microprice_edge,,10,0.0,0.0,1.0,0.10372038705372039,0.9306879319182343,3,0.014914914914914914,11,-0.737,29970
MICROCHIP_RECTANGLE,MICROCHIP,microprice_follow,microprice_edge,,10,0.0,0.25,1.0,-0.8819986653319987,-7.913299247242499,0,-1.0571071071071072,1,-1.6925,29970
MICROCHIP_RECTANGLE,MICROCHIP,microprice_follow,microprice_edge,,10,0.0,0.5,1.0,-1.8677177177177178,-16.754571660202934,0,-2.129129129129129,0,-2.648,29970
MICROCHIP_RECTANGLE,MICROCHIP,microprice_follow,microprice_edge,,10,0.0,1.0,1.0,-3.8391558224891558,-34.42476018120754,0,-4.2731731731731735,0,-4.559,29970
MICROCHIP_RECTANGLE,MICROCHIP,microprice_follow,microprice_edge,,25,0.0,0.0,1.0,0.24140350877192981,1.371781070326842,3,0.14541353383458647,14,-1.4523333333333333,29925
MICROCHIP_RECTANGLE,MICROCHIP,microprice_follow,microprice_edge,,25,0.0,0.25,1.0,-0.7443024227234754,-4.2295282643642125,0,-0.7984711779448621,2,-2.396916666666667,29925
MICROCHIP_RECTANGLE,MICROCHIP,microprice_follow,microprice_edge,,25,0.0,0.5,1.0,-1.7300083542188804,-9.830712997195226,0,-1.8199498746867169,0,-3.3415,29925
MICROCHIP_RECTANGLE,MICROCHIP,microprice_follow,microprice_edge,,25,0.0,1.0,1.0,-3.701420217209691,-21.031632675654752,0,-3.9640100250626564,0,-5.230666666666667,29925
MICROCHIP_RECTANGLE,MICROCHIP,microprice_follow,microprice_edge,,25,0.0,0.0,1.0,0.24140350877192981,1.371781070326842,3,0.14541353383458647,14,-1.4523333333333333,29925
MICROCHIP_RECTANGLE,MICROCHIP,microprice_follow,microprice_edge,,25,0.0,0.25,1.0,-0.7443024227234754,-4.2295282643642125,0,-0.7984711779448621,2,-2.396916666666667,29925
MICROCHIP_RECTANGLE,MICROCHIP,microprice_follow,microprice_edge,,25,0.0,0.5,1.0,-1.7300083542188804,-9.830712997195226,0,-1.8199498746867169,0,-3.3415,29925
MICROCHIP_RECTANGLE,MICROCHIP,microprice_follow,microprice_edge,,25,0.0,1.0,1.0,-3.701420217209691,-21.031632675654752,0,-3.9640100250626564,0,-5.230666666666667,29925
MICROCHIP_RECTANGLE,MICROCHIP,microprice_follow,microprice_edge,,25,0.0,0.0,1.0,0.24140350877192981,1.371781070326842,3,0.14541353383458647,14,-1.4523333333333333,29925
MICROCHIP_RECTANGLE,MICROCHIP,microprice_follow,microprice_edge,,25,0.0,0.25,1.0,-0.7443024227234754,-4.2295282643642125,0,-0.7984711779448621,2,-2.396916666666667,29925
MICROCHIP_RECTANGLE,MICROCHIP,microprice_follow,microprice_edge,,25,0.0,0.5,1.0,-1.7300083542188804,-9.830712997195226,0,-1.8199498746867169,0,-3.3415,29925
MICROCHIP_RECTANGLE,MICROCHIP,microprice_follow,microprice_edge,,25,0.0,1.0,1.0,-3.701420217209691,-21.031632675654752,0,-3.9640100250626564,0,-5.230666666666667,29925
MICROCHIP_RECTANGLE,MICROCHIP,microprice_follow,microprice_edge,,25,0.0,0.0,1.0,0.24140350877192981,1.371781070326842,3,0.14541353383458647,14,-1.4523333333333333,29925
MICROCHIP_RECTANGLE,MICROCHIP,microprice_follow,microprice_edge,,25,0.0,0.25,1.0,-0.7443024227234754,-4.2295282643642125,0,-0.7984711779448621,2,-2.396916666666667,29925
MICROCHIP_RECTANGLE,MICROCHIP,microprice_follow,microprice_edge,,25,0.0,0.5,1.0,-1.7300083542188804,-9.830712997195226,0,-1.8199498746867169,0,-3.3415,29925
MICROCHIP_RECTANGLE,MICROCHIP,microprice_follow,microprice_edge,,25,0.0,1.0,1.0,-3.701420217209691,-21.031632675654752,0,-3.9640100250626564,0,-5.230666666666667,29925
MICROCHIP_RECTANGLE,MICROCHIP,microprice_follow,microprice_edge,,50,0.0,0.0,1.0,0.3081742043551089,1.2608700693177466,3,0.17879396984924623,14,-1.6303333333333334,29850
MICROCHIP_RECTANGLE,MICROCHIP,microprice_follow,microprice_edge,,50,0.0,0.25,1.0,-0.6776214405360134,-2.77240095213865,0,-0.8934547738693467,3,-2.5749166666666667,29850
MICROCHIP_RECTANGLE,MICROCHIP,microprice_follow,microprice_edge,,50,0.0,0.5,1.0,-1.6634170854271357,-6.805519790979431,0,-1.9657035175879396,1,-3.5195,29850
MICROCHIP_RECTANGLE,MICROCHIP,microprice_follow,microprice_edge,,50,0.0,1.0,1.0,-3.63500837520938,-14.870899260607365,0,-4.110201005025125,0,-5.408666666666667,29850
MICROCHIP_RECTANGLE,MICROCHIP,microprice_follow,microprice_edge,,50,0.0,0.0,1.0,0.3081742043551089,1.2608700693177466,3,0.17879396984924623,14,-1.6303333333333334,29850
MICROCHIP_RECTANGLE,MICROCHIP,microprice_follow,microprice_edge,,50,0.0,0.25,1.0,-0.6776214405360134,-2.77240095213865,0,-0.8934547738693467,3,-2.5749166666666667,29850
MICROCHIP_RECTANGLE,MICROCHIP,microprice_follow,microprice_edge,,50,0.0,0.5,1.0,-1.6634170854271357,-6.805519790979431,0,-1.9657035175879396,1,-3.5195,29850
