strategy,tool,suite,capped,profit,returncode,duration_sec,trade_count,filled_quantity,avg_fill_quantity,json_log,stdout
probe_c42_c39_panel_galaxy_exit_passive.py,kevin,portal,False,125014.0,0,34.79,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate_39_42_fill_capacity_portal_4\probe_c42_c39_panel_galaxy_exit_passive_kevin_portal_stdout.txt
probe_c42_c39_panel_galaxy_exit_passive.py,kevin,portal,True,125014.0,0,34.88,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate_39_42_fill_capacity_portal_4\probe_c42_c39_panel_galaxy_exit_passive_50kcap_kevin_portal_stdout.txt
probe_c42_c39_panel_galaxy_exit_passive.py,xeeshan,portal,False,125014.0,0,34.53,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate_39_42_fill_capacity_portal_4\probe_c42_c39_panel_galaxy_exit_passive_xeeshan_portal_stdout.txt
probe_c42_c39_panel_galaxy_exit_passive.py,xeeshan,portal,True,125014.0,0,34.59,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate_39_42_fill_capacity_portal_4\probe_c42_c39_panel_galaxy_exit_passive_50kcap_xeeshan_portal_stdout.txt
probe_c42_c39_panel_galaxy_exit_taker.py,kevin,portal,False,80202.0,0,34.62,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate_39_42_fill_capacity_portal_4\probe_c42_c39_panel_galaxy_exit_taker_kevin_portal_stdout.txt
probe_c42_c39_panel_galaxy_exit_taker.py,kevin,portal,True,80202.0,0,34.79,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate_39_42_fill_capacity_portal_4\probe_c42_c39_panel_galaxy_exit_taker_50kcap_kevin_portal_stdout.txt
probe_c42_c39_panel_galaxy_exit_taker.py,xeeshan,portal,False,80220.0,0,34.76,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate_39_42_fill_capacity_portal_4\probe_c42_c39_panel_galaxy_exit_taker_xeeshan_portal_stdout.txt
probe_c42_c39_panel_galaxy_exit_taker.py,xeeshan,portal,True,80220.0,0,34.09,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate_39_42_fill_capacity_portal_4\probe_c42_c39_panel_galaxy_exit_taker_50kcap_xeeshan_portal_stdout.txt
probe_c42_c39_panel_galaxy_improve2.py,kevin,portal,False,123996.0,0,34.73,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate_39_42_fill_capacity_portal_4\probe_c42_c39_panel_galaxy_improve2_kevin_portal_stdout.txt
probe_c42_c39_panel_galaxy_improve2.py,kevin,portal,True,123996.0,0,34.63,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate_39_42_fill_capacity_portal_4\probe_c42_c39_panel_galaxy_improve2_50kcap_kevin_portal_stdout.txt
probe_c42_c39_panel_galaxy_improve2.py,xeeshan,portal,False,123996.0,0,16.42,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate_39_42_fill_capacity_portal_4\probe_c42_c39_panel_galaxy_improve2_xeeshan_portal_stdout.txt
probe_c42_c39_panel_galaxy_improve2.py,xeeshan,portal,True,123996.0,0,16.14,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate_39_42_fill_capacity_portal_4\probe_c42_c39_panel_galaxy_improve2_50kcap_xeeshan_portal_stdout.txt
