strategy,tool,suite,capped,profit,returncode,duration_sec,trade_count,filled_quantity,avg_fill_quantity,json_log,stdout
round5_candidate_45.py,kevin,full,False,424554.0,0,310.89,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate_45_50_full\round5_candidate_45_kevin_full_stdout.txt
round5_candidate_45.py,xeeshan,full,False,424616.0,0,313.01,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate_45_50_full\round5_candidate_45_xeeshan_full_stdout.txt
round5_candidate_46.py,kevin,full,False,422588.0,0,319.65,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate_45_50_full\round5_candidate_46_kevin_full_stdout.txt
round5_candidate_46.py,xeeshan,full,False,422650.0,0,311.46,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate_45_50_full\round5_candidate_46_xeeshan_full_stdout.txt
round5_candidate_47.py,kevin,full,False,310677.0,0,319.19,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate_45_50_full\round5_candidate_47_kevin_full_stdout.txt
round5_candidate_47.py,xeeshan,full,False,310853.0,0,313.28,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate_45_50_full\round5_candidate_47_xeeshan_full_stdout.txt
round5_candidate_48.py,kevin,full,False,306359.0,0,317.77,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate_45_50_full\round5_candidate_48_kevin_full_stdout.txt
round5_candidate_48.py,xeeshan,full,False,306535.0,0,313.41,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate_45_50_full\round5_candidate_48_xeeshan_full_stdout.txt
round5_candidate_49.py,kevin,full,False,200838.0,0,281.85,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate_45_50_full\round5_candidate_49_kevin_full_stdout.txt
round5_candidate_49.py,xeeshan,full,False,201272.0,0,278.88,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate_45_50_full\round5_candidate_49_xeeshan_full_stdout.txt
round5_candidate_50.py,kevin,full,False,-163588.0,0,297.28,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate_45_50_full\round5_candidate_50_kevin_full_stdout.txt
round5_candidate_50.py,xeeshan,full,False,-163672.0,0,286.0,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate_45_50_full\round5_candidate_50_xeeshan_full_stdout.txt
