strategy,tool,suite,capped,block,pnl
probe_mm_portal_skip_all_nonrobot.py,kevin,portal,False,4:0,127473.5
probe_mm_portal_skip_all_nonrobot.py,kevin,portal,False,4:10000,507111.0
probe_mm_portal_skip_all_nonrobot.py,kevin,portal,False,4:20000,1508765.0
probe_mm_portal_skip_all_nonrobot.py,kevin,portal,False,4:30000,1658705.0
probe_mm_portal_skip_all_nonrobot.py,kevin,portal,False,4:40000,2981668.0
probe_mm_portal_skip_all_nonrobot.py,kevin,portal,False,4:50000,3940190.0
probe_mm_portal_skip_all_nonrobot.py,kevin,portal,False,4:60000,4863038.5
probe_mm_portal_skip_all_nonrobot.py,kevin,portal,False,4:70000,5763759.5
probe_mm_portal_skip_all_nonrobot.py,kevin,portal,False,4:80000,7563270.0
probe_mm_portal_skip_all_nonrobot.py,kevin,portal,False,4:90000,10621334.5
probe_mm_portal_skip_all_nonrobot.py,kevin,portal,True,4:0,127473.5
probe_mm_portal_skip_all_nonrobot.py,kevin,portal,True,4:10000,507111.0
probe_mm_portal_skip_all_nonrobot.py,kevin,portal,True,4:20000,1508765.0
probe_mm_portal_skip_all_nonrobot.py,kevin,portal,True,4:30000,1658705.0
probe_mm_portal_skip_all_nonrobot.py,kevin,portal,True,4:40000,2981668.0
probe_mm_portal_skip_all_nonrobot.py,kevin,portal,True,4:50000,3940190.0
probe_mm_portal_skip_all_nonrobot.py,kevin,portal,True,4:60000,4863038.5
probe_mm_portal_skip_all_nonrobot.py,kevin,portal,True,4:70000,5763759.5
probe_mm_portal_skip_all_nonrobot.py,kevin,portal,True,4:80000,7563270.0
probe_mm_portal_skip_all_nonrobot.py,kevin,portal,True,4:90000,10621334.5
probe_mm_portal_skip_all_nonrobot.py,xeeshan,portal,False,4:0,127091.5
probe_mm_portal_skip_all_nonrobot.py,xeeshan,portal,False,4:10000,507046.0
probe_mm_portal_skip_all_nonrobot.py,xeeshan,portal,False,4:20000,1508629.5
probe_mm_portal_skip_all_nonrobot.py,xeeshan,portal,False,4:30000,1659086.0
probe_mm_portal_skip_all_nonrobot.py,xeeshan,portal,False,4:40000,2982146.0
probe_mm_portal_skip_all_nonrobot.py,xeeshan,portal,False,4:50000,3940355.0
probe_mm_portal_skip_all_nonrobot.py,xeeshan,portal,False,4:60000,4863087.5
probe_mm_portal_skip_all_nonrobot.py,xeeshan,portal,False,4:70000,5763838.0
probe_mm_portal_skip_all_nonrobot.py,xeeshan,portal,False,4:80000,7563077.5
probe_mm_portal_skip_all_nonrobot.py,xeeshan,portal,False,4:90000,10621870.0
probe_mm_portal_skip_all_nonrobot.py,xeeshan,portal,True,4:0,127091.5
probe_mm_portal_skip_all_nonrobot.py,xeeshan,portal,True,4:10000,507046.0
probe_mm_portal_skip_all_nonrobot.py,xeeshan,portal,True,4:20000,1508629.5
probe_mm_portal_skip_all_nonrobot.py,xeeshan,portal,True,4:30000,1659086.0
probe_mm_portal_skip_all_nonrobot.py,xeeshan,portal,True,4:40000,2982146.0
probe_mm_portal_skip_all_nonrobot.py,xeeshan,portal,True,4:50000,3940355.0
probe_mm_portal_skip_all_nonrobot.py,xeeshan,portal,True,4:60000,4863087.5
probe_mm_portal_skip_all_nonrobot.py,xeeshan,portal,True,4:70000,5763838.0
probe_mm_portal_skip_all_nonrobot.py,xeeshan,portal,True,4:80000,7563077.5
probe_mm_portal_skip_all_nonrobot.py,xeeshan,portal,True,4:90000,10621870.0
probe_mm_portal_skip_micro.py,kevin,portal,False,4:0,127473.5
probe_mm_portal_skip_micro.py,kevin,portal,False,4:10000,507111.0
probe_mm_portal_skip_micro.py,kevin,portal,False,4:20000,1508765.0
probe_mm_portal_skip_micro.py,kevin,portal,False,4:30000,1658705.0
probe_mm_portal_skip_micro.py,kevin,portal,False,4:40000,2981668.0
probe_mm_portal_skip_micro.py,kevin,portal,False,4:50000,3940190.0
probe_mm_portal_skip_micro.py,kevin,portal,False,4:60000,4863038.5
probe_mm_portal_skip_micro.py,kevin,portal,False,4:70000,5763759.5
probe_mm_portal_skip_micro.py,kevin,portal,False,4:80000,7563270.0
probe_mm_portal_skip_micro.py,kevin,portal,False,4:90000,10621334.5
probe_mm_portal_skip_micro.py,kevin,portal,True,4:0,127473.5
probe_mm_portal_skip_micro.py,kevin,portal,True,4:10000,507111.0
probe_mm_portal_skip_micro.py,kevin,portal,True,4:20000,1508765.0
probe_mm_portal_skip_micro.py,kevin,portal,True,4:30000,1658705.0
probe_mm_portal_skip_micro.py,kevin,portal,True,4:40000,2981668.0
probe_mm_portal_skip_micro.py,kevin,portal,True,4:50000,3940190.0
probe_mm_portal_skip_micro.py,kevin,portal,True,4:60000,4863038.5
probe_mm_portal_skip_micro.py,kevin,portal,True,4:70000,5763759.5
probe_mm_portal_skip_micro.py,kevin,portal,True,4:80000,7563270.0
probe_mm_portal_skip_micro.py,kevin,portal,True,4:90000,10621334.5
probe_mm_portal_skip_micro.py,xeeshan,portal,False,4:0,127091.5
probe_mm_portal_skip_micro.py,xeeshan,portal,False,4:10000,507046.0
probe_mm_portal_skip_micro.py,xeeshan,portal,False,4:20000,1508629.5
probe_mm_portal_skip_micro.py,xeeshan,portal,False,4:30000,1659086.0
probe_mm_portal_skip_micro.py,xeeshan,portal,False,4:40000,2982146.0
probe_mm_portal_skip_micro.py,xeeshan,portal,False,4:50000,3940355.0
probe_mm_portal_skip_micro.py,xeeshan,portal,False,4:60000,4863087.5
probe_mm_portal_skip_micro.py,xeeshan,portal,False,4:70000,5763838.0
probe_mm_portal_skip_micro.py,xeeshan,portal,False,4:80000,7563077.5
probe_mm_portal_skip_micro.py,xeeshan,portal,False,4:90000,10621870.0
probe_mm_portal_skip_micro.py,xeeshan,portal,True,4:0,127091.5
probe_mm_portal_skip_micro.py,xeeshan,portal,True,4:10000,507046.0
probe_mm_portal_skip_micro.py,xeeshan,portal,True,4:20000,1508629.5
probe_mm_portal_skip_micro.py,xeeshan,portal,True,4:30000,1659086.0
probe_mm_portal_skip_micro.py,xeeshan,portal,True,4:40000,2982146.0
probe_mm_portal_skip_micro.py,xeeshan,portal,True,4:50000,3940355.0
probe_mm_portal_skip_micro.py,xeeshan,portal,True,4:60000,4863087.5
probe_mm_portal_skip_micro.py,xeeshan,portal,True,4:70000,5763838.0
probe_mm_portal_skip_micro.py,xeeshan,portal,True,4:80000,7563077.5
probe_mm_portal_skip_micro.py,xeeshan,portal,True,4:90000,10621870.0
probe_mm_portal_skip_oxygen_snack.py,kevin,portal,False,4:0,127473.5
probe_mm_portal_skip_oxygen_snack.py,kevin,portal,False,4:10000,507111.0
probe_mm_portal_skip_oxygen_snack.py,kevin,portal,False,4:20000,1508765.0
probe_mm_portal_skip_oxygen_snack.py,kevin,portal,False,4:30000,1658705.0
probe_mm_portal_skip_oxygen_snack.py,kevin,portal,False,4:40000,2981668.0
probe_mm_portal_skip_oxygen_snack.py,kevin,portal,False,4:50000,3940190.0
probe_mm_portal_skip_oxygen_snack.py,kevin,portal,False,4:60000,4863038.5
probe_mm_portal_skip_oxygen_snack.py,kevin,portal,False,4:70000,5763759.5
probe_mm_portal_skip_oxygen_snack.py,kevin,portal,False,4:80000,7563270.0
probe_mm_portal_skip_oxygen_snack.py,kevin,portal,False,4:90000,10621334.5
probe_mm_portal_skip_oxygen_snack.py,kevin,portal,True,4:0,127473.5
probe_mm_portal_skip_oxygen_snack.py,kevin,portal,True,4:10000,507111.0
probe_mm_portal_skip_oxygen_snack.py,kevin,portal,True,4:20000,1508765.0
probe_mm_portal_skip_oxygen_snack.py,kevin,portal,True,4:30000,1658705.0
probe_mm_portal_skip_oxygen_snack.py,kevin,portal,True,4:40000,2981668.0
probe_mm_portal_skip_oxygen_snack.py,kevin,portal,True,4:50000,3940190.0
