strategy,tool,suite,capped,profit,returncode,duration_sec,trade_count,filled_quantity,avg_fill_quantity,json_log,stdout
probe_c42_skipxs_inv110_t39_amber.py,kevin,portal,False,120000.0,0,11.83,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate42_pareto_combos_portal\probe_c42_skipxs_inv110_t39_amber_kevin_portal_stdout.txt
probe_c42_skipxs_inv110_t39_amber.py,kevin,portal,True,120000.0,0,11.74,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate42_pareto_combos_portal\probe_c42_skipxs_inv110_t39_amber_50kcap_kevin_portal_stdout.txt
probe_c42_skipxs_inv110_t39_amber.py,xeeshan,portal,False,120000.0,0,11.19,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate42_pareto_combos_portal\probe_c42_skipxs_inv110_t39_amber_xeeshan_portal_stdout.txt
probe_c42_skipxs_inv110_t39_amber.py,xeeshan,portal,True,120000.0,0,11.01,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate42_pareto_combos_portal\probe_c42_skipxs_inv110_t39_amber_50kcap_xeeshan_portal_stdout.txt
probe_c42_skipxs_inv110_t39_triangle.py,kevin,portal,False,118998.0,0,11.8,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate42_pareto_combos_portal\probe_c42_skipxs_inv110_t39_triangle_kevin_portal_stdout.txt
probe_c42_skipxs_inv110_t39_triangle.py,kevin,portal,True,118998.0,0,11.79,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate42_pareto_combos_portal\probe_c42_skipxs_inv110_t39_triangle_50kcap_kevin_portal_stdout.txt
probe_c42_skipxs_inv110_t39_triangle.py,xeeshan,portal,False,118998.0,0,11.58,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate42_pareto_combos_portal\probe_c42_skipxs_inv110_t39_triangle_xeeshan_portal_stdout.txt
probe_c42_skipxs_inv110_t39_triangle.py,xeeshan,portal,True,118998.0,0,11.27,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate42_pareto_combos_portal\probe_c42_skipxs_inv110_t39_triangle_50kcap_xeeshan_portal_stdout.txt
probe_c42_skipxs_inv110_t39_triangle_amber.py,kevin,portal,False,123538.0,0,11.02,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate42_pareto_combos_portal\probe_c42_skipxs_inv110_t39_triangle_amber_kevin_portal_stdout.txt
probe_c42_skipxs_inv110_t39_triangle_amber.py,kevin,portal,True,123538.0,0,10.92,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate42_pareto_combos_portal\probe_c42_skipxs_inv110_t39_triangle_amber_50kcap_kevin_portal_stdout.txt
probe_c42_skipxs_inv110_t39_triangle_amber.py,xeeshan,portal,False,123538.0,0,10.87,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate42_pareto_combos_portal\probe_c42_skipxs_inv110_t39_triangle_amber_xeeshan_portal_stdout.txt
probe_c42_skipxs_inv110_t39_triangle_amber.py,xeeshan,portal,True,123538.0,0,10.88,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate42_pareto_combos_portal\probe_c42_skipxs_inv110_t39_triangle_amber_50kcap_xeeshan_portal_stdout.txt
