Strategy,Full Kevin,Full Xeeshan,Window Kevin,Window Kevin Run,Window Xeeshan,Window Xeeshan Run,Official
round4_exp_40_peak_exit_vfe71900_5000.py,skipped,skipped,"81,064",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_c6_combo_window_20260427_224526\round4_exp_40_peak_exit_vfe71900_5000_kevin_window,"81,064",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_c6_combo_window_20260427_224526\round4_exp_40_peak_exit_vfe71900_5000_xeeshan_window,pending
round4_exp_47_c6_weak_vfe71900_5000.py,skipped,skipped,"80,268",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_c6_combo_window_20260427_224526\round4_exp_47_c6_weak_vfe71900_5000_kevin_window,"80,268",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\fast_loop_c6_combo_window_20260427_224526\round4_exp_47_c6_weak_vfe71900_5000_xeeshan_window,pending
