strategy,tool,suite,capped,block,pnl
probe_c35_anchor_both_micro_uv_conservative.py,kevin,portal,True,4:10000,498121.0
probe_c35_anchor_both_micro_uv_conservative.py,kevin,portal,True,4:20000,1215239.0
probe_c35_anchor_both_micro_uv_conservative.py,kevin,portal,True,4:30000,1303640.5
probe_c35_anchor_both_micro_uv_conservative.py,kevin,portal,True,4:40000,2605104.0
probe_c35_anchor_both_micro_uv_conservative.py,kevin,portal,True,4:50000,3702311.0
probe_c35_anchor_both_micro_uv_conservative.py,kevin,portal,True,4:60000,4587372.0
probe_c35_anchor_both_micro_uv_conservative.py,kevin,portal,True,4:70000,5118075.5
probe_c35_anchor_both_micro_uv_conservative.py,kevin,portal,True,4:80000,6666275.5
probe_c35_anchor_both_micro_uv_conservative.py,kevin,portal,True,4:90000,9692461.0
probe_c35_anchor_both_micro_uv_conservative.py,xeeshan,portal,False,4:0,162911.5
probe_c35_anchor_both_micro_uv_conservative.py,xeeshan,portal,False,4:10000,498246.0
probe_c35_anchor_both_micro_uv_conservative.py,xeeshan,portal,False,4:20000,1215277.5
probe_c35_anchor_both_micro_uv_conservative.py,xeeshan,portal,False,4:30000,1304057.5
probe_c35_anchor_both_micro_uv_conservative.py,xeeshan,portal,False,4:40000,2605633.5
probe_c35_anchor_both_micro_uv_conservative.py,xeeshan,portal,False,4:50000,3702495.5
probe_c35_anchor_both_micro_uv_conservative.py,xeeshan,portal,False,4:60000,4587863.0
probe_c35_anchor_both_micro_uv_conservative.py,xeeshan,portal,False,4:70000,5118475.5
probe_c35_anchor_both_micro_uv_conservative.py,xeeshan,portal,False,4:80000,6666295.0
probe_c35_anchor_both_micro_uv_conservative.py,xeeshan,portal,False,4:90000,9692957.0
probe_c35_anchor_both_micro_uv_conservative.py,xeeshan,portal,True,4:0,162911.5
probe_c35_anchor_both_micro_uv_conservative.py,xeeshan,portal,True,4:10000,498246.0
probe_c35_anchor_both_micro_uv_conservative.py,xeeshan,portal,True,4:20000,1215277.5
probe_c35_anchor_both_micro_uv_conservative.py,xeeshan,portal,True,4:30000,1304057.5
probe_c35_anchor_both_micro_uv_conservative.py,xeeshan,portal,True,4:40000,2605633.5
probe_c35_anchor_both_micro_uv_conservative.py,xeeshan,portal,True,4:50000,3702495.5
probe_c35_anchor_both_micro_uv_conservative.py,xeeshan,portal,True,4:60000,4587863.0
probe_c35_anchor_both_micro_uv_conservative.py,xeeshan,portal,True,4:70000,5118475.5
probe_c35_anchor_both_micro_uv_conservative.py,xeeshan,portal,True,4:80000,6666295.0
probe_c35_anchor_both_micro_uv_conservative.py,xeeshan,portal,True,4:90000,9692957.0
probe_c35_anchor_both_micro_uv_medium.py,kevin,portal,False,4:0,163208.5
probe_c35_anchor_both_micro_uv_medium.py,kevin,portal,False,4:10000,488397.0
probe_c35_anchor_both_micro_uv_medium.py,kevin,portal,False,4:20000,1458570.0
probe_c35_anchor_both_micro_uv_medium.py,kevin,portal,False,4:30000,1637948.0
probe_c35_anchor_both_micro_uv_medium.py,kevin,portal,False,4:40000,3027603.0
probe_c35_anchor_both_micro_uv_medium.py,kevin,portal,False,4:50000,4095540.0
probe_c35_anchor_both_micro_uv_medium.py,kevin,portal,False,4:60000,5000624.0
probe_c35_anchor_both_micro_uv_medium.py,kevin,portal,False,4:70000,5812442.5
probe_c35_anchor_both_micro_uv_medium.py,kevin,portal,False,4:80000,7553772.0
probe_c35_anchor_both_micro_uv_medium.py,kevin,portal,False,4:90000,10550033.5
probe_c35_anchor_both_micro_uv_medium.py,kevin,portal,True,4:0,163208.5
probe_c35_anchor_both_micro_uv_medium.py,kevin,portal,True,4:10000,488397.0
probe_c35_anchor_both_micro_uv_medium.py,kevin,portal,True,4:20000,1458570.0
probe_c35_anchor_both_micro_uv_medium.py,kevin,portal,True,4:30000,1637948.0
probe_c35_anchor_both_micro_uv_medium.py,kevin,portal,True,4:40000,3027603.0
probe_c35_anchor_both_micro_uv_medium.py,kevin,portal,True,4:50000,4095540.0
probe_c35_anchor_both_micro_uv_medium.py,kevin,portal,True,4:60000,5000624.0
probe_c35_anchor_both_micro_uv_medium.py,kevin,portal,True,4:70000,5812442.5
probe_c35_anchor_both_micro_uv_medium.py,kevin,portal,True,4:80000,7553772.0
probe_c35_anchor_both_micro_uv_medium.py,kevin,portal,True,4:90000,10550033.5
probe_c35_anchor_both_micro_uv_medium.py,xeeshan,portal,False,4:0,162911.5
probe_c35_anchor_both_micro_uv_medium.py,xeeshan,portal,False,4:10000,488332.0
probe_c35_anchor_both_micro_uv_medium.py,xeeshan,portal,False,4:20000,1458434.5
probe_c35_anchor_both_micro_uv_medium.py,xeeshan,portal,False,4:30000,1638361.0
probe_c35_anchor_both_micro_uv_medium.py,xeeshan,portal,False,4:40000,3028081.0
probe_c35_anchor_both_micro_uv_medium.py,xeeshan,portal,False,4:50000,4095705.0
probe_c35_anchor_both_micro_uv_medium.py,xeeshan,portal,False,4:60000,5000762.5
probe_c35_anchor_both_micro_uv_medium.py,xeeshan,portal,False,4:70000,5812530.0
probe_c35_anchor_both_micro_uv_medium.py,xeeshan,portal,False,4:80000,7553622.0
probe_c35_anchor_both_micro_uv_medium.py,xeeshan,portal,False,4:90000,10549959.0
probe_c35_anchor_both_micro_uv_medium.py,xeeshan,portal,True,4:0,162911.5
probe_c35_anchor_both_micro_uv_medium.py,xeeshan,portal,True,4:10000,488332.0
probe_c35_anchor_both_micro_uv_medium.py,xeeshan,portal,True,4:20000,1458434.5
probe_c35_anchor_both_micro_uv_medium.py,xeeshan,portal,True,4:30000,1638361.0
probe_c35_anchor_both_micro_uv_medium.py,xeeshan,portal,True,4:40000,3028081.0
probe_c35_anchor_both_micro_uv_medium.py,xeeshan,portal,True,4:50000,4095705.0
probe_c35_anchor_both_micro_uv_medium.py,xeeshan,portal,True,4:60000,5000762.5
probe_c35_anchor_both_micro_uv_medium.py,xeeshan,portal,True,4:70000,5812530.0
probe_c35_anchor_both_micro_uv_medium.py,xeeshan,portal,True,4:80000,7553622.0
probe_c35_anchor_both_micro_uv_medium.py,xeeshan,portal,True,4:90000,10549959.0
probe_c35_anchor_both_robot_dishes_tight.py,kevin,portal,False,4:0,158895.5
probe_c35_anchor_both_robot_dishes_tight.py,kevin,portal,False,4:10000,483543.5
probe_c35_anchor_both_robot_dishes_tight.py,kevin,portal,False,4:20000,1264325.5
probe_c35_anchor_both_robot_dishes_tight.py,kevin,portal,False,4:30000,1447370.5
probe_c35_anchor_both_robot_dishes_tight.py,kevin,portal,False,4:40000,2736388.0
probe_c35_anchor_both_robot_dishes_tight.py,kevin,portal,False,4:50000,3713515.0
probe_c35_anchor_both_robot_dishes_tight.py,kevin,portal,False,4:60000,4502638.0
probe_c35_anchor_both_robot_dishes_tight.py,kevin,portal,False,4:70000,5131400.0
probe_c35_anchor_both_robot_dishes_tight.py,kevin,portal,False,4:80000,6708468.0
probe_c35_anchor_both_robot_dishes_tight.py,kevin,portal,False,4:90000,9695926.0
probe_c35_anchor_both_robot_dishes_tight.py,kevin,portal,True,4:0,158895.5
probe_c35_anchor_both_robot_dishes_tight.py,kevin,portal,True,4:10000,483543.5
probe_c35_anchor_both_robot_dishes_tight.py,kevin,portal,True,4:20000,1264325.5
probe_c35_anchor_both_robot_dishes_tight.py,kevin,portal,True,4:30000,1447370.5
probe_c35_anchor_both_robot_dishes_tight.py,kevin,portal,True,4:40000,2736388.0
probe_c35_anchor_both_robot_dishes_tight.py,kevin,portal,True,4:50000,3713515.0
probe_c35_anchor_both_robot_dishes_tight.py,kevin,portal,True,4:60000,4502638.0
probe_c35_anchor_both_robot_dishes_tight.py,kevin,portal,True,4:70000,5131400.0
probe_c35_anchor_both_robot_dishes_tight.py,kevin,portal,True,4:80000,6708468.0
probe_c35_anchor_both_robot_dishes_tight.py,kevin,portal,True,4:90000,9695926.0
probe_c35_anchor_both_robot_dishes_tight.py,xeeshan,portal,False,4:0,158613.0
probe_c35_anchor_both_robot_dishes_tight.py,xeeshan,portal,False,4:10000,483668.5
probe_c35_anchor_both_robot_dishes_tight.py,xeeshan,portal,False,4:20000,1264361.0
probe_c35_anchor_both_robot_dishes_tight.py,xeeshan,portal,False,4:30000,1447795.5
probe_c35_anchor_both_robot_dishes_tight.py,xeeshan,portal,False,4:40000,2736912.5
probe_c35_anchor_both_robot_dishes_tight.py,xeeshan,portal,False,4:50000,3713680.0
probe_c35_anchor_both_robot_dishes_tight.py,xeeshan,portal,False,4:60000,4503121.0
probe_c35_anchor_both_robot_dishes_tight.py,xeeshan,portal,False,4:70000,5131777.5
probe_c35_anchor_both_robot_dishes_tight.py,xeeshan,portal,False,4:80000,6708456.0
probe_c35_anchor_both_robot_dishes_tight.py,xeeshan,portal,False,4:90000,9696428.5
probe_c35_anchor_both_robot_dishes_tight.py,xeeshan,portal,True,4:0,158613.0
probe_c35_anchor_both_robot_dishes_tight.py,xeeshan,portal,True,4:10000,483668.5
probe_c35_anchor_both_robot_dishes_tight.py,xeeshan,portal,True,4:20000,1264361.0
probe_c35_anchor_both_robot_dishes_tight.py,xeeshan,portal,True,4:30000,1447795.5
probe_c35_anchor_both_robot_dishes_tight.py,xeeshan,portal,True,4:40000,2736912.5
probe_c35_anchor_both_robot_dishes_tight.py,xeeshan,portal,True,4:50000,3713680.0
probe_c35_anchor_both_robot_dishes_tight.py,xeeshan,portal,True,4:60000,4503121.0
probe_c35_anchor_both_robot_dishes_tight.py,xeeshan,portal,True,4:70000,5131777.5
probe_c35_anchor_both_robot_dishes_tight.py,xeeshan,portal,True,4:80000,6708456.0
probe_c35_anchor_both_robot_dishes_tight.py,xeeshan,portal,True,4:90000,9696428.5
probe_c35_anchor_both_robot_dishes_very_tight.py,kevin,portal,False,4:0,45591.5
probe_c35_anchor_both_robot_dishes_very_tight.py,kevin,portal,False,4:10000,240470.5
probe_c35_anchor_both_robot_dishes_very_tight.py,kevin,portal,False,4:20000,1017327.0
probe_c35_anchor_both_robot_dishes_very_tight.py,kevin,portal,False,4:30000,1176231.0
probe_c35_anchor_both_robot_dishes_very_tight.py,kevin,portal,False,4:40000,2342270.5
probe_c35_anchor_both_robot_dishes_very_tight.py,kevin,portal,False,4:50000,3561695.0
probe_c35_anchor_both_robot_dishes_very_tight.py,kevin,portal,False,4:60000,4538622.0
probe_c35_anchor_both_robot_dishes_very_tight.py,kevin,portal,False,4:70000,5034179.5
probe_c35_anchor_both_robot_dishes_very_tight.py,kevin,portal,False,4:80000,6688224.0
probe_c35_anchor_both_robot_dishes_very_tight.py,kevin,portal,False,4:90000,9794154.5
probe_c35_anchor_both_robot_dishes_very_tight.py,kevin,portal,True,4:0,45591.5
probe_c35_anchor_both_robot_dishes_very_tight.py,kevin,portal,True,4:10000,240470.5
probe_c35_anchor_both_robot_dishes_very_tight.py,kevin,portal,True,4:20000,1017327.0
probe_c35_anchor_both_robot_dishes_very_tight.py,kevin,portal,True,4:30000,1176231.0
probe_c35_anchor_both_robot_dishes_very_tight.py,kevin,portal,True,4:40000,2342270.5
probe_c35_anchor_both_robot_dishes_very_tight.py,kevin,portal,True,4:50000,3561695.0
probe_c35_anchor_both_robot_dishes_very_tight.py,kevin,portal,True,4:60000,4538622.0
probe_c35_anchor_both_robot_dishes_very_tight.py,kevin,portal,True,4:70000,5034179.5
probe_c35_anchor_both_robot_dishes_very_tight.py,kevin,portal,True,4:80000,6688224.0
probe_c35_anchor_both_robot_dishes_very_tight.py,kevin,portal,True,4:90000,9794154.5
probe_c35_anchor_both_robot_dishes_very_tight.py,xeeshan,portal,False,4:0,45035.0
probe_c35_anchor_both_robot_dishes_very_tight.py,xeeshan,portal,False,4:10000,240381.0
probe_c35_anchor_both_robot_dishes_very_tight.py,xeeshan,portal,False,4:20000,1017210.0
probe_c35_anchor_both_robot_dishes_very_tight.py,xeeshan,portal,False,4:30000,1176489.5
probe_c35_anchor_both_robot_dishes_very_tight.py,xeeshan,portal,False,4:40000,2342388.5
probe_c35_anchor_both_robot_dishes_very_tight.py,xeeshan,portal,False,4:50000,3561860.0
probe_c35_anchor_both_robot_dishes_very_tight.py,xeeshan,portal,False,4:60000,4539019.0
probe_c35_anchor_both_robot_dishes_very_tight.py,xeeshan,portal,False,4:70000,5034176.0
probe_c35_anchor_both_robot_dishes_very_tight.py,xeeshan,portal,False,4:80000,6688019.5
probe_c35_anchor_both_robot_dishes_very_tight.py,xeeshan,portal,False,4:90000,9794468.5
probe_c35_anchor_both_robot_dishes_very_tight.py,xeeshan,portal,True,4:0,45035.0
probe_c35_anchor_both_robot_dishes_very_tight.py,xeeshan,portal,True,4:10000,240381.0
probe_c35_anchor_both_robot_dishes_very_tight.py,xeeshan,portal,True,4:20000,1017210.0
probe_c35_anchor_both_robot_dishes_very_tight.py,xeeshan,portal,True,4:30000,1176489.5
probe_c35_anchor_both_robot_dishes_very_tight.py,xeeshan,portal,True,4:40000,2342388.5
probe_c35_anchor_both_robot_dishes_very_tight.py,xeeshan,portal,True,4:50000,3561860.0
probe_c35_anchor_both_robot_dishes_very_tight.py,xeeshan,portal,True,4:60000,4539019.0
probe_c35_anchor_both_robot_dishes_very_tight.py,xeeshan,portal,True,4:70000,5034176.0
probe_c35_anchor_both_robot_dishes_very_tight.py,xeeshan,portal,True,4:80000,6688019.5
probe_c35_anchor_both_robot_dishes_very_tight.py,xeeshan,portal,True,4:90000,9794468.5
probe_c35_anchor_pebbles_family.py,kevin,portal,False,4:0,133507.5
probe_c35_anchor_pebbles_family.py,kevin,portal,False,4:10000,432341.0
probe_c35_anchor_pebbles_family.py,kevin,portal,False,4:20000,1170774.0
probe_c35_anchor_pebbles_family.py,kevin,portal,False,4:30000,1402888.0
probe_c35_anchor_pebbles_family.py,kevin,portal,False,4:40000,2640643.0
probe_c35_anchor_pebbles_family.py,kevin,portal,False,4:50000,3651770.0
probe_c35_anchor_pebbles_family.py,kevin,portal,False,4:60000,4355560.0
probe_c35_anchor_pebbles_family.py,kevin,portal,False,4:70000,4891369.0
probe_c35_anchor_pebbles_family.py,kevin,portal,False,4:80000,6502633.0
probe_c35_anchor_pebbles_family.py,kevin,portal,False,4:90000,9443943.5
probe_c35_anchor_pebbles_family.py,kevin,portal,True,4:0,133507.5
probe_c35_anchor_pebbles_family.py,kevin,portal,True,4:10000,432341.0
probe_c35_anchor_pebbles_family.py,kevin,portal,True,4:20000,1170774.0
probe_c35_anchor_pebbles_family.py,kevin,portal,True,4:30000,1402888.0
probe_c35_anchor_pebbles_family.py,kevin,portal,True,4:40000,2640643.0
probe_c35_anchor_pebbles_family.py,kevin,portal,True,4:50000,3651770.0
probe_c35_anchor_pebbles_family.py,kevin,portal,True,4:60000,4355560.0
probe_c35_anchor_pebbles_family.py,kevin,portal,True,4:70000,4891369.0
probe_c35_anchor_pebbles_family.py,kevin,portal,True,4:80000,6502633.0
probe_c35_anchor_pebbles_family.py,kevin,portal,True,4:90000,9443943.5
probe_c35_anchor_pebbles_family.py,xeeshan,portal,False,4:0,133256.5
probe_c35_anchor_pebbles_family.py,xeeshan,portal,False,4:10000,432466.0
probe_c35_anchor_pebbles_family.py,xeeshan,portal,False,4:20000,1170803.5
probe_c35_anchor_pebbles_family.py,xeeshan,portal,False,4:30000,1403301.0
probe_c35_anchor_pebbles_family.py,xeeshan,portal,False,4:40000,2641155.0
probe_c35_anchor_pebbles_family.py,xeeshan,portal,False,4:50000,3651935.0
probe_c35_anchor_pebbles_family.py,xeeshan,portal,False,4:60000,4356037.0
probe_c35_anchor_pebbles_family.py,xeeshan,portal,False,4:70000,4891740.5
probe_c35_anchor_pebbles_family.py,xeeshan,portal,False,4:80000,6502621.0
probe_c35_anchor_pebbles_family.py,xeeshan,portal,False,4:90000,9444415.0
probe_c35_anchor_pebbles_family.py,xeeshan,portal,True,4:0,133256.5
probe_c35_anchor_pebbles_family.py,xeeshan,portal,True,4:10000,432466.0
probe_c35_anchor_pebbles_family.py,xeeshan,portal,True,4:20000,1170803.5
probe_c35_anchor_pebbles_family.py,xeeshan,portal,True,4:30000,1403301.0
probe_c35_anchor_pebbles_family.py,xeeshan,portal,True,4:40000,2641155.0
probe_c35_anchor_pebbles_family.py,xeeshan,portal,True,4:50000,3651935.0
probe_c35_anchor_pebbles_family.py,xeeshan,portal,True,4:60000,4356037.0
probe_c35_anchor_pebbles_family.py,xeeshan,portal,True,4:70000,4891740.5
probe_c35_anchor_pebbles_family.py,xeeshan,portal,True,4:80000,6502621.0
probe_c35_anchor_pebbles_family.py,xeeshan,portal,True,4:90000,9444415.0
probe_c35_anchor_translator_family.py,kevin,portal,False,4:0,-88058.5
probe_c35_anchor_translator_family.py,kevin,portal,False,4:10000,271422.5
probe_c35_anchor_translator_family.py,kevin,portal,False,4:20000,708645.5
probe_c35_anchor_translator_family.py,kevin,portal,False,4:30000,525635.5
probe_c35_anchor_translator_family.py,kevin,portal,False,4:40000,1652682.5
probe_c35_anchor_translator_family.py,kevin,portal,False,4:50000,3046389.0
probe_c35_anchor_translator_family.py,kevin,portal,False,4:60000,4054986.5
probe_c35_anchor_translator_family.py,kevin,portal,False,4:70000,4497599.5
probe_c35_anchor_translator_family.py,kevin,portal,False,4:80000,6033829.5
probe_c35_anchor_translator_family.py,kevin,portal,False,4:90000,8532787.5
probe_c35_anchor_translator_family.py,kevin,portal,True,4:0,-88058.5
probe_c35_anchor_translator_family.py,kevin,portal,True,4:10000,271422.5
probe_c35_anchor_translator_family.py,kevin,portal,True,4:20000,708645.5
probe_c35_anchor_translator_family.py,kevin,portal,True,4:30000,525635.5
probe_c35_anchor_translator_family.py,kevin,portal,True,4:40000,1652682.5
probe_c35_anchor_translator_family.py,kevin,portal,True,4:50000,3046389.0
probe_c35_anchor_translator_family.py,kevin,portal,True,4:60000,4054986.5
probe_c35_anchor_translator_family.py,kevin,portal,True,4:70000,4497599.5
probe_c35_anchor_translator_family.py,kevin,portal,True,4:80000,6033829.5
probe_c35_anchor_translator_family.py,kevin,portal,True,4:90000,8532787.5
probe_c35_anchor_translator_family.py,xeeshan,portal,False,4:0,-88503.5
probe_c35_anchor_translator_family.py,xeeshan,portal,False,4:10000,271514.0
probe_c35_anchor_translator_family.py,xeeshan,portal,False,4:20000,708663.5
probe_c35_anchor_translator_family.py,xeeshan,portal,False,4:30000,526028.5
probe_c35_anchor_translator_family.py,xeeshan,portal,False,4:40000,1653134.0
probe_c35_anchor_translator_family.py,xeeshan,portal,False,4:50000,3046550.0
probe_c35_anchor_translator_family.py,xeeshan,portal,False,4:60000,4055341.5
probe_c35_anchor_translator_family.py,xeeshan,portal,False,4:70000,4497944.0
probe_c35_anchor_translator_family.py,xeeshan,portal,False,4:80000,6033793.5
probe_c35_anchor_translator_family.py,xeeshan,portal,False,4:90000,8533220.5
probe_c35_anchor_translator_family.py,xeeshan,portal,True,4:0,-88503.5
probe_c35_anchor_translator_family.py,xeeshan,portal,True,4:10000,271514.0
probe_c35_anchor_translator_family.py,xeeshan,portal,True,4:20000,708663.5
probe_c35_anchor_translator_family.py,xeeshan,portal,True,4:30000,526028.5
probe_c35_anchor_translator_family.py,xeeshan,portal,True,4:40000,1653134.0
probe_c35_anchor_translator_family.py,xeeshan,portal,True,4:50000,3046550.0
probe_c35_anchor_translator_family.py,xeeshan,portal,True,4:60000,4055341.5
probe_c35_anchor_translator_family.py,xeeshan,portal,True,4:70000,4497944.0
probe_c35_anchor_translator_family.py,xeeshan,portal,True,4:80000,6033793.5
probe_c35_anchor_translator_family.py,xeeshan,portal,True,4:90000,8533220.5
