strategy,tool,suite,capped,block,pnl
probe_pivot_portal_resid_all_fresh.py,kevin,portal,False,4:0,139750.5
probe_pivot_portal_resid_all_fresh.py,kevin,portal,False,4:10000,625707.0
probe_pivot_portal_resid_all_fresh.py,kevin,portal,False,4:20000,1711189.0
probe_pivot_portal_resid_all_fresh.py,kevin,portal,False,4:30000,1918277.5
probe_pivot_portal_resid_all_fresh.py,kevin,portal,False,4:40000,3121365.0
probe_pivot_portal_resid_all_fresh.py,kevin,portal,False,4:50000,3803302.5
probe_pivot_portal_resid_all_fresh.py,kevin,portal,False,4:60000,4394944.0
probe_pivot_portal_resid_all_fresh.py,kevin,portal,False,4:70000,5136838.5
probe_pivot_portal_resid_all_fresh.py,kevin,portal,False,4:80000,6967401.5
probe_pivot_portal_resid_all_fresh.py,kevin,portal,False,4:90000,9856193.0
probe_pivot_portal_resid_all_fresh.py,kevin,portal,True,4:0,139750.5
probe_pivot_portal_resid_all_fresh.py,kevin,portal,True,4:10000,625707.0
probe_pivot_portal_resid_all_fresh.py,kevin,portal,True,4:20000,1711189.0
probe_pivot_portal_resid_all_fresh.py,kevin,portal,True,4:30000,1918277.5
probe_pivot_portal_resid_all_fresh.py,kevin,portal,True,4:40000,3121365.0
probe_pivot_portal_resid_all_fresh.py,kevin,portal,True,4:50000,3803302.5
probe_pivot_portal_resid_all_fresh.py,kevin,portal,True,4:60000,4394944.0
probe_pivot_portal_resid_all_fresh.py,kevin,portal,True,4:70000,5136838.5
probe_pivot_portal_resid_all_fresh.py,kevin,portal,True,4:80000,6967401.5
probe_pivot_portal_resid_all_fresh.py,kevin,portal,True,4:90000,9856193.0
probe_pivot_portal_resid_all_fresh.py,xeeshan,portal,False,4:0,139465.0
probe_pivot_portal_resid_all_fresh.py,xeeshan,portal,False,4:10000,625713.5
probe_pivot_portal_resid_all_fresh.py,xeeshan,portal,False,4:20000,1711065.0
probe_pivot_portal_resid_all_fresh.py,xeeshan,portal,False,4:30000,1918722.5
probe_pivot_portal_resid_all_fresh.py,xeeshan,portal,False,4:40000,3121877.0
probe_pivot_portal_resid_all_fresh.py,xeeshan,portal,False,4:50000,3803483.5
probe_pivot_portal_resid_all_fresh.py,xeeshan,portal,False,4:60000,4395021.0
probe_pivot_portal_resid_all_fresh.py,xeeshan,portal,False,4:70000,5136937.5
probe_pivot_portal_resid_all_fresh.py,xeeshan,portal,False,4:80000,6967197.5
probe_pivot_portal_resid_all_fresh.py,xeeshan,portal,False,4:90000,9856885.5
probe_pivot_portal_resid_all_fresh.py,xeeshan,portal,True,4:0,139465.0
probe_pivot_portal_resid_all_fresh.py,xeeshan,portal,True,4:10000,625713.5
probe_pivot_portal_resid_all_fresh.py,xeeshan,portal,True,4:20000,1711065.0
probe_pivot_portal_resid_all_fresh.py,xeeshan,portal,True,4:30000,1918722.5
probe_pivot_portal_resid_all_fresh.py,xeeshan,portal,True,4:40000,3121877.0
probe_pivot_portal_resid_all_fresh.py,xeeshan,portal,True,4:50000,3803483.5
probe_pivot_portal_resid_all_fresh.py,xeeshan,portal,True,4:60000,4395021.0
probe_pivot_portal_resid_all_fresh.py,xeeshan,portal,True,4:70000,5136937.5
probe_pivot_portal_resid_all_fresh.py,xeeshan,portal,True,4:80000,6967197.5
probe_pivot_portal_resid_all_fresh.py,xeeshan,portal,True,4:90000,9856885.5
probe_pivot_portal_resid_oxygen_snack_curve.py,kevin,portal,False,4:0,133593.5
probe_pivot_portal_resid_oxygen_snack_curve.py,kevin,portal,False,4:10000,538689.5
probe_pivot_portal_resid_oxygen_snack_curve.py,kevin,portal,False,4:20000,1581845.5
probe_pivot_portal_resid_oxygen_snack_curve.py,kevin,portal,False,4:30000,1762145.0
probe_pivot_portal_resid_oxygen_snack_curve.py,kevin,portal,False,4:40000,3093437.5
probe_pivot_portal_resid_oxygen_snack_curve.py,kevin,portal,False,4:50000,3975305.0
probe_pivot_portal_resid_oxygen_snack_curve.py,kevin,portal,False,4:60000,4860806.0
probe_pivot_portal_resid_oxygen_snack_curve.py,kevin,portal,False,4:70000,5787885.0
probe_pivot_portal_resid_oxygen_snack_curve.py,kevin,portal,False,4:80000,7592883.5
probe_pivot_portal_resid_oxygen_snack_curve.py,kevin,portal,False,4:90000,10568734.0
probe_pivot_portal_resid_oxygen_snack_curve.py,kevin,portal,True,4:0,133593.5
probe_pivot_portal_resid_oxygen_snack_curve.py,kevin,portal,True,4:10000,538689.5
probe_pivot_portal_resid_oxygen_snack_curve.py,kevin,portal,True,4:20000,1581845.5
probe_pivot_portal_resid_oxygen_snack_curve.py,kevin,portal,True,4:30000,1762145.0
probe_pivot_portal_resid_oxygen_snack_curve.py,kevin,portal,True,4:40000,3093437.5
probe_pivot_portal_resid_oxygen_snack_curve.py,kevin,portal,True,4:50000,3975305.0
probe_pivot_portal_resid_oxygen_snack_curve.py,kevin,portal,True,4:60000,4860806.0
probe_pivot_portal_resid_oxygen_snack_curve.py,kevin,portal,True,4:70000,5787885.0
probe_pivot_portal_resid_oxygen_snack_curve.py,kevin,portal,True,4:80000,7592883.5
probe_pivot_portal_resid_oxygen_snack_curve.py,kevin,portal,True,4:90000,10568734.0
probe_pivot_portal_resid_oxygen_snack_curve.py,xeeshan,portal,False,4:0,133262.0
probe_pivot_portal_resid_oxygen_snack_curve.py,xeeshan,portal,False,4:10000,538674.0
probe_pivot_portal_resid_oxygen_snack_curve.py,xeeshan,portal,False,4:20000,1581717.5
probe_pivot_portal_resid_oxygen_snack_curve.py,xeeshan,portal,False,4:30000,1762572.5
probe_pivot_portal_resid_oxygen_snack_curve.py,xeeshan,portal,False,4:40000,3093967.5
probe_pivot_portal_resid_oxygen_snack_curve.py,xeeshan,portal,False,4:50000,3975485.0
probe_pivot_portal_resid_oxygen_snack_curve.py,xeeshan,portal,False,4:60000,4860885.0
probe_pivot_portal_resid_oxygen_snack_curve.py,xeeshan,portal,False,4:70000,5787963.5
probe_pivot_portal_resid_oxygen_snack_curve.py,xeeshan,portal,False,4:80000,7592691.0
probe_pivot_portal_resid_oxygen_snack_curve.py,xeeshan,portal,False,4:90000,10569324.0
probe_pivot_portal_resid_oxygen_snack_curve.py,xeeshan,portal,True,4:0,133262.0
probe_pivot_portal_resid_oxygen_snack_curve.py,xeeshan,portal,True,4:10000,538674.0
probe_pivot_portal_resid_oxygen_snack_curve.py,xeeshan,portal,True,4:20000,1581717.5
probe_pivot_portal_resid_oxygen_snack_curve.py,xeeshan,portal,True,4:30000,1762572.5
probe_pivot_portal_resid_oxygen_snack_curve.py,xeeshan,portal,True,4:40000,3093967.5
probe_pivot_portal_resid_oxygen_snack_curve.py,xeeshan,portal,True,4:50000,3975485.0
probe_pivot_portal_resid_oxygen_snack_curve.py,xeeshan,portal,True,4:60000,4860885.0
probe_pivot_portal_resid_oxygen_snack_curve.py,xeeshan,portal,True,4:70000,5787963.5
probe_pivot_portal_resid_oxygen_snack_curve.py,xeeshan,portal,True,4:80000,7592691.0
probe_pivot_portal_resid_oxygen_snack_curve.py,xeeshan,portal,True,4:90000,10569324.0
probe_pivot_portal_resid_panel_curve.py,kevin,portal,False,4:0,127745.0
