strategy,tool,suite,capped,category,pnl
probe_c37_hybrid_panel.py,kevin,portal,False,GALAXY_SOUNDS,16553.5
probe_c37_hybrid_panel.py,kevin,portal,False,SLEEP_POD,10326.0
probe_c37_hybrid_panel.py,kevin,portal,False,TRANSLATOR,13074.0
probe_c37_hybrid_panel.py,kevin,portal,False,SNACKPACK,3495.0
probe_c37_hybrid_panel.py,kevin,portal,False,PANEL,18270.0
probe_c37_hybrid_panel.py,kevin,portal,False,MICROCHIP,15785.0
probe_c37_hybrid_panel.py,kevin,portal,False,UV_VISOR,12763.0
probe_c37_hybrid_panel.py,kevin,portal,False,ROBOT,5343.5
probe_c37_hybrid_panel.py,kevin,portal,False,OXYGEN_SHAKE,9230.5
probe_c37_hybrid_panel.py,kevin,portal,False,PEBBLES,21334.0
probe_c37_hybrid_panel.py,xeeshan,portal,False,GALAXY_SOUNDS,16553.5
probe_c37_hybrid_panel.py,xeeshan,portal,False,MICROCHIP,15785.0
probe_c37_hybrid_panel.py,xeeshan,portal,False,OXYGEN_SHAKE,9230.5
probe_c37_hybrid_panel.py,xeeshan,portal,False,PANEL,18270.0
probe_c37_hybrid_panel.py,xeeshan,portal,False,PEBBLES,21334.0
probe_c37_hybrid_panel.py,xeeshan,portal,False,ROBOT,5343.5
probe_c37_hybrid_panel.py,xeeshan,portal,False,SLEEP_POD,10326.0
probe_c37_hybrid_panel.py,xeeshan,portal,False,SNACKPACK,3505.0
probe_c37_hybrid_panel.py,xeeshan,portal,False,TRANSLATOR,13074.0
probe_c37_hybrid_panel.py,xeeshan,portal,False,UV_VISOR,12763.0
probe_c39_hybrid_panel.py,kevin,portal,False,GALAXY_SOUNDS,16553.5
probe_c39_hybrid_panel.py,kevin,portal,False,SLEEP_POD,10326.0
probe_c39_hybrid_panel.py,kevin,portal,False,TRANSLATOR,13074.0
probe_c39_hybrid_panel.py,kevin,portal,False,SNACKPACK,3495.0
probe_c39_hybrid_panel.py,kevin,portal,False,PANEL,18270.0
probe_c39_hybrid_panel.py,kevin,portal,False,MICROCHIP,15257.0
probe_c39_hybrid_panel.py,kevin,portal,False,UV_VISOR,12763.0
probe_c39_hybrid_panel.py,kevin,portal,False,ROBOT,3882.5
probe_c39_hybrid_panel.py,kevin,portal,False,OXYGEN_SHAKE,9230.5
probe_c39_hybrid_panel.py,kevin,portal,False,PEBBLES,21334.0
probe_c39_hybrid_panel.py,xeeshan,portal,False,GALAXY_SOUNDS,16553.5
probe_c39_hybrid_panel.py,xeeshan,portal,False,MICROCHIP,15257.0
probe_c39_hybrid_panel.py,xeeshan,portal,False,OXYGEN_SHAKE,9230.5
probe_c39_hybrid_panel.py,xeeshan,portal,False,PANEL,18270.0
probe_c39_hybrid_panel.py,xeeshan,portal,False,PEBBLES,21334.0
probe_c39_hybrid_panel.py,xeeshan,portal,False,ROBOT,3882.5
probe_c39_hybrid_panel.py,xeeshan,portal,False,SLEEP_POD,10326.0
probe_c39_hybrid_panel.py,xeeshan,portal,False,SNACKPACK,3505.0
probe_c39_hybrid_panel.py,xeeshan,portal,False,TRANSLATOR,13074.0
probe_c39_hybrid_panel.py,xeeshan,portal,False,UV_VISOR,12763.0
probe_c42_c39_hybrid_panel_galaxy.py,kevin,portal,False,GALAXY_SOUNDS,16956.0
probe_c42_c39_hybrid_panel_galaxy.py,kevin,portal,False,SLEEP_POD,10326.0
probe_c42_c39_hybrid_panel_galaxy.py,kevin,portal,False,TRANSLATOR,13074.0
probe_c42_c39_hybrid_panel_galaxy.py,kevin,portal,False,SNACKPACK,2909.5
probe_c42_c39_hybrid_panel_galaxy.py,kevin,portal,False,PANEL,18270.0
probe_c42_c39_hybrid_panel_galaxy.py,kevin,portal,False,MICROCHIP,15785.0
probe_c42_c39_hybrid_panel_galaxy.py,kevin,portal,False,UV_VISOR,12763.0
probe_c42_c39_hybrid_panel_galaxy.py,kevin,portal,False,ROBOT,3882.5
probe_c42_c39_hybrid_panel_galaxy.py,kevin,portal,False,OXYGEN_SHAKE,9230.5
probe_c42_c39_hybrid_panel_galaxy.py,kevin,portal,False,PEBBLES,21334.0
probe_c42_c39_hybrid_panel_galaxy.py,xeeshan,portal,False,GALAXY_SOUNDS,16956.0
probe_c42_c39_hybrid_panel_galaxy.py,xeeshan,portal,False,MICROCHIP,15785.0
probe_c42_c39_hybrid_panel_galaxy.py,xeeshan,portal,False,OXYGEN_SHAKE,9230.5
probe_c42_c39_hybrid_panel_galaxy.py,xeeshan,portal,False,PANEL,18270.0
probe_c42_c39_hybrid_panel_galaxy.py,xeeshan,portal,False,PEBBLES,21334.0
probe_c42_c39_hybrid_panel_galaxy.py,xeeshan,portal,False,ROBOT,3882.5
probe_c42_c39_hybrid_panel_galaxy.py,xeeshan,portal,False,SLEEP_POD,10326.0
probe_c42_c39_hybrid_panel_galaxy.py,xeeshan,portal,False,SNACKPACK,2909.5
probe_c42_c39_hybrid_panel_galaxy.py,xeeshan,portal,False,TRANSLATOR,13074.0
probe_c42_c39_hybrid_panel_galaxy.py,xeeshan,portal,False,UV_VISOR,12763.0
