strategy,tool,suite,capped,profit,returncode,duration_sec,trade_count,filled_quantity,avg_fill_quantity,json_log,stdout
probe_c37_hybrid_panel.py,kevin,portal,False,126174.0,0,10.3,1717,5571.0,3.244612696563774,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate_39_42_fill_capacity_finalist_logs\probe_c37_hybrid_panel_kevin_portal.log,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate_39_42_fill_capacity_finalist_logs\probe_c37_hybrid_panel_kevin_portal_stdout.txt
probe_c37_hybrid_panel.py,xeeshan,portal,False,126184.0,0,10.66,1734,5599.0,3.228950403690888,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate_39_42_fill_capacity_finalist_logs\probe_c37_hybrid_panel_xeeshan_portal.log,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate_39_42_fill_capacity_finalist_logs\probe_c37_hybrid_panel_xeeshan_portal_stdout.txt
probe_c39_hybrid_panel.py,kevin,portal,False,124186.0,0,10.2,1622,5043.0,3.1091245376078915,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate_39_42_fill_capacity_finalist_logs\probe_c39_hybrid_panel_kevin_portal.log,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate_39_42_fill_capacity_finalist_logs\probe_c39_hybrid_panel_kevin_portal_stdout.txt
probe_c39_hybrid_panel.py,xeeshan,portal,False,124196.0,0,10.02,1639,5072.0,3.0945698596705307,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate_39_42_fill_capacity_finalist_logs\probe_c39_hybrid_panel_xeeshan_portal.log,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate_39_42_fill_capacity_finalist_logs\probe_c39_hybrid_panel_xeeshan_portal_stdout.txt
probe_c42_c39_hybrid_panel_galaxy.py,kevin,portal,False,124530.0,0,10.02,1753,6115.0,3.4883057615516257,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate_39_42_fill_capacity_finalist_logs\probe_c42_c39_hybrid_panel_galaxy_kevin_portal.log,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate_39_42_fill_capacity_finalist_logs\probe_c42_c39_hybrid_panel_galaxy_kevin_portal_stdout.txt
probe_c42_c39_hybrid_panel_galaxy.py,xeeshan,portal,False,124530.0,0,10.34,1764,6136.0,3.4784580498866213,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate_39_42_fill_capacity_finalist_logs\probe_c42_c39_hybrid_panel_galaxy_xeeshan_portal.log,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\candidate_39_42_fill_capacity_finalist_logs\probe_c42_c39_hybrid_panel_galaxy_xeeshan_portal_stdout.txt
