strategy,tool,suite,capped,profit,returncode,duration_sec,trade_count,filled_quantity,avg_fill_quantity,json_log,stdout
probe_c35_stack_anchor_both_microtri_uvamber.py,kevin,portal,False,120026.0,0,16.87,1500,4207.0,2.804666666666667,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\c35_36_exec_probes_portal_remaining40k_isolation\probe_c35_stack_anchor_both_microtri_uvamber_kevin_portal.log,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\c35_36_exec_probes_portal_remaining40k_isolation\probe_c35_stack_anchor_both_microtri_uvamber_kevin_portal_stdout.txt
probe_c35_stack_anchor_both_microtri_uvamber.py,kevin,portal,True,120026.0,0,16.73,1500,4207.0,2.804666666666667,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\c35_36_exec_probes_portal_remaining40k_isolation\probe_c35_stack_anchor_both_microtri_uvamber_50kcap_kevin_portal.log,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\c35_36_exec_probes_portal_remaining40k_isolation\probe_c35_stack_anchor_both_microtri_uvamber_50kcap_kevin_portal_stdout.txt
probe_c35_stack_anchor_both_microtri_uvamber.py,xeeshan,portal,False,120026.0,0,8.36,1521,4238.0,2.786324786324786,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\c35_36_exec_probes_portal_remaining40k_isolation\probe_c35_stack_anchor_both_microtri_uvamber_xeeshan_portal.log,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\c35_36_exec_probes_portal_remaining40k_isolation\probe_c35_stack_anchor_both_microtri_uvamber_xeeshan_portal_stdout.txt
probe_c35_stack_anchor_both_microtri_uvamber.py,xeeshan,portal,True,120026.0,0,8.54,1521,4238.0,2.786324786324786,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\c35_36_exec_probes_portal_remaining40k_isolation\probe_c35_stack_anchor_both_microtri_uvamber_50kcap_xeeshan_portal.log,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\c35_36_exec_probes_portal_remaining40k_isolation\probe_c35_stack_anchor_both_microtri_uvamber_50kcap_xeeshan_portal_stdout.txt
probe_c35_stack_anchor_microtri_only.py,kevin,portal,False,113976.0,0,15.93,1482,4057.0,2.7375168690958165,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\c35_36_exec_probes_portal_remaining40k_isolation\probe_c35_stack_anchor_microtri_only_kevin_portal.log,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\c35_36_exec_probes_portal_remaining40k_isolation\probe_c35_stack_anchor_microtri_only_kevin_portal_stdout.txt
probe_c35_stack_anchor_microtri_only.py,kevin,portal,True,113976.0,0,16.22,1482,4057.0,2.7375168690958165,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\c35_36_exec_probes_portal_remaining40k_isolation\probe_c35_stack_anchor_microtri_only_50kcap_kevin_portal.log,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\c35_36_exec_probes_portal_remaining40k_isolation\probe_c35_stack_anchor_microtri_only_50kcap_kevin_portal_stdout.txt
probe_c35_stack_anchor_microtri_only.py,xeeshan,portal,False,113976.0,0,16.1,1503,4088.0,2.7198935462408516,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\c35_36_exec_probes_portal_remaining40k_isolation\probe_c35_stack_anchor_microtri_only_xeeshan_portal.log,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\c35_36_exec_probes_portal_remaining40k_isolation\probe_c35_stack_anchor_microtri_only_xeeshan_portal_stdout.txt
probe_c35_stack_anchor_microtri_only.py,xeeshan,portal,True,113976.0,0,16.1,1503,4088.0,2.7198935462408516,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\c35_36_exec_probes_portal_remaining40k_isolation\probe_c35_stack_anchor_microtri_only_50kcap_xeeshan_portal.log,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\c35_36_exec_probes_portal_remaining40k_isolation\probe_c35_stack_anchor_microtri_only_50kcap_xeeshan_portal_stdout.txt
probe_c35_stack_anchor_uvamber_only.py,kevin,portal,False,114680.0,0,16.37,1450,3951.0,2.7248275862068967,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\c35_36_exec_probes_portal_remaining40k_isolation\probe_c35_stack_anchor_uvamber_only_kevin_portal.log,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\c35_36_exec_probes_portal_remaining40k_isolation\probe_c35_stack_anchor_uvamber_only_kevin_portal_stdout.txt
probe_c35_stack_anchor_uvamber_only.py,kevin,portal,True,114680.0,0,17.05,1450,3951.0,2.7248275862068967,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\c35_36_exec_probes_portal_remaining40k_isolation\probe_c35_stack_anchor_uvamber_only_50kcap_kevin_portal.log,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\c35_36_exec_probes_portal_remaining40k_isolation\probe_c35_stack_anchor_uvamber_only_50kcap_kevin_portal_stdout.txt
probe_c35_stack_anchor_uvamber_only.py,xeeshan,portal,False,114680.0,0,16.21,1471,3982.0,2.70700203942896,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\c35_36_exec_probes_portal_remaining40k_isolation\probe_c35_stack_anchor_uvamber_only_xeeshan_portal.log,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\c35_36_exec_probes_portal_remaining40k_isolation\probe_c35_stack_anchor_uvamber_only_xeeshan_portal_stdout.txt
probe_c35_stack_anchor_uvamber_only.py,xeeshan,portal,True,114680.0,0,16.2,1471,3982.0,2.70700203942896,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\c35_36_exec_probes_portal_remaining40k_isolation\probe_c35_stack_anchor_uvamber_only_50kcap_xeeshan_portal.log,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\c35_36_exec_probes_portal_remaining40k_isolation\probe_c35_stack_anchor_uvamber_only_50kcap_xeeshan_portal_stdout.txt
