strategy,tool,suite,capped,profit,returncode,duration_sec,trade_count,filled_quantity,avg_fill_quantity,json_log,stdout
probe_c35_anchor_only.py,kevin,full,False,286952.0,0,421.91,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\c35_36_exec_probes_full_clean2\probe_c35_anchor_only_kevin_full_stdout.txt
probe_c35_anchor_only.py,xeeshan,full,False,286982.0,0,414.74,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\c35_36_exec_probes_full_clean2\probe_c35_anchor_only_xeeshan_full_stdout.txt
probe_c35_stack_clean.py,kevin,full,False,358528.0,0,470.85,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\c35_36_exec_probes_full_clean2\probe_c35_stack_clean_kevin_full_stdout.txt
probe_c35_stack_clean.py,xeeshan,full,False,358544.0,0,464.15,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\c35_36_exec_probes_full_clean2\probe_c35_stack_clean_xeeshan_full_stdout.txt
probe_c35_stack_clean_anchor.py,kevin,full,False,353308.0,0,461.96,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\c35_36_exec_probes_full_clean2\probe_c35_stack_clean_anchor_kevin_full_stdout.txt
probe_c35_stack_clean_anchor.py,xeeshan,full,False,353340.0,0,462.44,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\c35_36_exec_probes_full_clean2\probe_c35_stack_clean_anchor_xeeshan_full_stdout.txt
probe_c35_stack_clean_no_snack.py,kevin,full,False,321709.0,0,462.79,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\c35_36_exec_probes_full_clean2\probe_c35_stack_clean_no_snack_kevin_full_stdout.txt
probe_c35_stack_clean_no_snack.py,xeeshan,full,False,321725.0,0,462.11,,,,,C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND5\research\outputs\backtests\c35_36_exec_probes_full_clean2\probe_c35_stack_clean_no_snack_xeeshan_full_stdout.txt
