strategy,tool,suite,capped,block,pnl
probe_increment_near10000_micro_uv_loose.py,kevin,portal,False,4:0,77710.5
probe_increment_near10000_micro_uv_loose.py,kevin,portal,False,4:10000,481461.0
probe_increment_near10000_micro_uv_loose.py,kevin,portal,False,4:20000,1359807.5
probe_increment_near10000_micro_uv_loose.py,kevin,portal,False,4:30000,1439175.0
probe_increment_near10000_micro_uv_loose.py,kevin,portal,False,4:40000,2866086.5
probe_increment_near10000_micro_uv_loose.py,kevin,portal,False,4:50000,4001134.0
probe_increment_near10000_micro_uv_loose.py,kevin,portal,False,4:60000,4845892.0
probe_increment_near10000_micro_uv_loose.py,kevin,portal,False,4:70000,5396799.5
probe_increment_near10000_micro_uv_loose.py,kevin,portal,False,4:80000,7190246.5
probe_increment_near10000_micro_uv_loose.py,kevin,portal,False,4:90000,10112740.5
probe_increment_near10000_micro_uv_loose.py,kevin,portal,True,4:0,77710.5
probe_increment_near10000_micro_uv_loose.py,kevin,portal,True,4:10000,481461.0
probe_increment_near10000_micro_uv_loose.py,kevin,portal,True,4:20000,1359807.5
probe_increment_near10000_micro_uv_loose.py,kevin,portal,True,4:30000,1439175.0
probe_increment_near10000_micro_uv_loose.py,kevin,portal,True,4:40000,2866086.5
probe_increment_near10000_micro_uv_loose.py,kevin,portal,True,4:50000,4001134.0
probe_increment_near10000_micro_uv_loose.py,kevin,portal,True,4:60000,4845892.0
probe_increment_near10000_micro_uv_loose.py,kevin,portal,True,4:70000,5396799.5
probe_increment_near10000_micro_uv_loose.py,kevin,portal,True,4:80000,7190246.5
probe_increment_near10000_micro_uv_loose.py,kevin,portal,True,4:90000,10112740.5
probe_increment_near10000_micro_uv_loose.py,xeeshan,portal,False,4:0,77071.5
probe_increment_near10000_micro_uv_loose.py,xeeshan,portal,False,4:10000,481396.0
probe_increment_near10000_micro_uv_loose.py,xeeshan,portal,False,4:20000,1359665.5
probe_increment_near10000_micro_uv_loose.py,xeeshan,portal,False,4:30000,1439538.0
probe_increment_near10000_micro_uv_loose.py,xeeshan,portal,False,4:40000,2866488.5
probe_increment_near10000_micro_uv_loose.py,xeeshan,portal,False,4:50000,4001276.5
probe_increment_near10000_micro_uv_loose.py,xeeshan,portal,False,4:60000,4845803.5
probe_increment_near10000_micro_uv_loose.py,xeeshan,portal,False,4:70000,5396838.5
probe_increment_near10000_micro_uv_loose.py,xeeshan,portal,False,4:80000,7190054.0
probe_increment_near10000_micro_uv_loose.py,xeeshan,portal,False,4:90000,10113186.0
probe_increment_near10000_micro_uv_loose.py,xeeshan,portal,True,4:0,77071.5
probe_increment_near10000_micro_uv_loose.py,xeeshan,portal,True,4:10000,481396.0
probe_increment_near10000_micro_uv_loose.py,xeeshan,portal,True,4:20000,1359665.5
probe_increment_near10000_micro_uv_loose.py,xeeshan,portal,True,4:30000,1439538.0
probe_increment_near10000_micro_uv_loose.py,xeeshan,portal,True,4:40000,2866488.5
probe_increment_near10000_micro_uv_loose.py,xeeshan,portal,True,4:50000,4001276.5
probe_increment_near10000_micro_uv_loose.py,xeeshan,portal,True,4:60000,4845803.5
probe_increment_near10000_micro_uv_loose.py,xeeshan,portal,True,4:70000,5396838.5
probe_increment_near10000_micro_uv_loose.py,xeeshan,portal,True,4:80000,7190054.0
probe_increment_near10000_micro_uv_loose.py,xeeshan,portal,True,4:90000,10113186.0
probe_increment_snackpack_micro_uv_loose.py,kevin,portal,False,4:0,84428.5
