Strategy,Full Kevin,Full Xeeshan,Window Kevin,Window Kevin Run,Window Xeeshan,Window Xeeshan Run,Official
e404.py,skipped,skipped,"83,904",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\spw3_20260428_014033\e404_kevin_window,"83,892",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\spw3_20260428_014033\e404_xeeshan_window,pending
e405.py,skipped,skipped,"60,088",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\spw3_20260428_014033\e405_kevin_window,"60,088",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\spw3_20260428_014033\e405_xeeshan_window,pending
e406.py,skipped,skipped,"38,380",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\spw3_20260428_014033\e406_kevin_window,"38,380",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\spw3_20260428_014033\e406_xeeshan_window,pending
e407.py,skipped,skipped,"70,908",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\spw3_20260428_014033\e407_kevin_window,"70,908",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\spw3_20260428_014033\e407_xeeshan_window,pending
round4_exp_377_reentry80000_hydro075_weak86000.py,skipped,skipped,"84,080",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\spw3_20260428_014033\round4_exp_377_reentry80000_hydro075_weak86000_kevin_window,"84,080",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\spw3_20260428_014033\round4_exp_377_reentry80000_hydro075_weak86000_xeeshan_window,pending
round4_exp_378_reentry80000_hydro025_weak86000.py,skipped,skipped,"84,442",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\spw3_20260428_014033\round4_exp_378_reentry80000_hydro025_weak86000_kevin_window,"84,442",C:\Users\kushagra\OneDrive\Documents\CS Projects\IMC Trading Comp\ROUND4\research\outputs\strategy_runs\spw3_20260428_014033\round4_exp_378_reentry80000_hydro025_weak86000_xeeshan_window,pending
