strategy,scope,max_len,first_above_45k,first_above_50k
round5_candidate_45.py,portal,29372,,
round5_candidate_46.py,portal,29953,,
round5_candidate_47.py,portal,29372,,
round5_candidate_48.py,portal,29372,,
round5_candidate_49.py,portal,29372,,
round5_candidate_50.py,portal,31745,,
