strategy,tool,suite,capped,block,pnl
probe_c36_no_micro_extras.py,kevin,portal,False,4:0,269612.5
probe_c36_no_micro_extras.py,kevin,portal,False,4:10000,521740.0
probe_c36_no_micro_extras.py,kevin,portal,False,4:20000,1362443.0
probe_c36_no_micro_extras.py,kevin,portal,False,4:30000,2048627.0
probe_c36_no_micro_extras.py,kevin,portal,False,4:40000,3179497.0
probe_c36_no_micro_extras.py,kevin,portal,False,4:50000,4226957.5
probe_c36_no_micro_extras.py,kevin,portal,False,4:60000,4926163.5
probe_c36_no_micro_extras.py,kevin,portal,False,4:70000,5583602.5
probe_c36_no_micro_extras.py,kevin,portal,False,4:80000,6911109.5
probe_c36_no_micro_extras.py,kevin,portal,False,4:90000,8670661.5
probe_c36_no_micro_extras.py,kevin,portal,True,4:0,269612.5
probe_c36_no_micro_extras.py,kevin,portal,True,4:10000,521740.0
probe_c36_no_micro_extras.py,kevin,portal,True,4:20000,1362443.0
probe_c36_no_micro_extras.py,kevin,portal,True,4:30000,2048627.0
probe_c36_no_micro_extras.py,kevin,portal,True,4:40000,3179497.0
probe_c36_no_micro_extras.py,kevin,portal,True,4:50000,4226957.5
probe_c36_no_micro_extras.py,kevin,portal,True,4:60000,4926163.5
probe_c36_no_micro_extras.py,kevin,portal,True,4:70000,5583602.5
probe_c36_no_micro_extras.py,kevin,portal,True,4:80000,6911109.5
probe_c36_no_micro_extras.py,kevin,portal,True,4:90000,8670661.5
probe_c36_no_micro_extras.py,xeeshan,portal,False,4:0,269237.0
probe_c36_no_micro_extras.py,xeeshan,portal,False,4:10000,521267.5
probe_c36_no_micro_extras.py,xeeshan,portal,False,4:20000,1361808.5
probe_c36_no_micro_extras.py,xeeshan,portal,False,4:30000,2048507.0
probe_c36_no_micro_extras.py,xeeshan,portal,False,4:40000,3179085.0
probe_c36_no_micro_extras.py,xeeshan,portal,False,4:50000,4226486.0
probe_c36_no_micro_extras.py,xeeshan,portal,False,4:60000,4926084.5
probe_c36_no_micro_extras.py,xeeshan,portal,False,4:70000,5583086.0
probe_c36_no_micro_extras.py,xeeshan,portal,False,4:80000,6910723.0
probe_c36_no_micro_extras.py,xeeshan,portal,False,4:90000,8670547.0
probe_c36_no_micro_extras.py,xeeshan,portal,True,4:0,269237.0
probe_c36_no_micro_extras.py,xeeshan,portal,True,4:10000,521267.5
probe_c36_no_micro_extras.py,xeeshan,portal,True,4:20000,1361808.5
probe_c36_no_micro_extras.py,xeeshan,portal,True,4:30000,2048507.0
probe_c36_no_micro_extras.py,xeeshan,portal,True,4:40000,3179085.0
probe_c36_no_micro_extras.py,xeeshan,portal,True,4:50000,4226486.0
probe_c36_no_micro_extras.py,xeeshan,portal,True,4:60000,4926084.5
probe_c36_no_micro_extras.py,xeeshan,portal,True,4:70000,5583086.0
probe_c36_no_micro_extras.py,xeeshan,portal,True,4:80000,6910723.0
probe_c36_no_micro_extras.py,xeeshan,portal,True,4:90000,8670547.0
probe_c36_no_panel_extras.py,kevin,portal,False,4:0,269612.5
probe_c36_no_panel_extras.py,kevin,portal,False,4:10000,507952.0
probe_c36_no_panel_extras.py,kevin,portal,False,4:20000,1416973.0
probe_c36_no_panel_extras.py,kevin,portal,False,4:30000,1896488.0
probe_c36_no_panel_extras.py,kevin,portal,False,4:40000,2813821.5
probe_c36_no_panel_extras.py,kevin,portal,False,4:50000,3764469.5
probe_c36_no_panel_extras.py,kevin,portal,False,4:60000,4599859.5
probe_c36_no_panel_extras.py,kevin,portal,False,4:70000,5456741.5
probe_c36_no_panel_extras.py,kevin,portal,False,4:80000,6999702.5
probe_c36_no_panel_extras.py,kevin,portal,False,4:90000,8392827.5
probe_c36_no_panel_extras.py,kevin,portal,True,4:0,269612.5
probe_c36_no_panel_extras.py,kevin,portal,True,4:10000,507952.0
probe_c36_no_panel_extras.py,kevin,portal,True,4:20000,1416973.0
probe_c36_no_panel_extras.py,kevin,portal,True,4:30000,1896488.0
probe_c36_no_panel_extras.py,kevin,portal,True,4:40000,2813821.5
