strategy,tool,suite,capped,category,pnl
probe_c36_no_micro_extras.py,kevin,portal,False,GALAXY_SOUNDS,4543.0
probe_c36_no_micro_extras.py,kevin,portal,False,SLEEP_POD,7335.0
probe_c36_no_micro_extras.py,kevin,portal,False,TRANSLATOR,14955.0
probe_c36_no_micro_extras.py,kevin,portal,False,SNACKPACK,0.0
probe_c36_no_micro_extras.py,kevin,portal,False,PANEL,17937.0
probe_c36_no_micro_extras.py,kevin,portal,False,MICROCHIP,8720.5
probe_c36_no_micro_extras.py,kevin,portal,False,UV_VISOR,8944.0
probe_c36_no_micro_extras.py,kevin,portal,False,ROBOT,8970.0
probe_c36_no_micro_extras.py,kevin,portal,False,OXYGEN_SHAKE,-249.5
probe_c36_no_micro_extras.py,kevin,portal,False,PEBBLES,22781.0
probe_c36_no_micro_extras.py,kevin,portal,True,GALAXY_SOUNDS,4543.0
probe_c36_no_micro_extras.py,kevin,portal,True,SLEEP_POD,7335.0
probe_c36_no_micro_extras.py,kevin,portal,True,TRANSLATOR,14955.0
probe_c36_no_micro_extras.py,kevin,portal,True,SNACKPACK,0.0
probe_c36_no_micro_extras.py,kevin,portal,True,PANEL,17937.0
probe_c36_no_micro_extras.py,kevin,portal,True,MICROCHIP,8720.5
probe_c36_no_micro_extras.py,kevin,portal,True,UV_VISOR,8944.0
probe_c36_no_micro_extras.py,kevin,portal,True,ROBOT,8970.0
probe_c36_no_micro_extras.py,kevin,portal,True,OXYGEN_SHAKE,-249.5
probe_c36_no_micro_extras.py,kevin,portal,True,PEBBLES,22781.0
probe_c36_no_micro_extras.py,xeeshan,portal,False,GALAXY_SOUNDS,4543.0
probe_c36_no_micro_extras.py,xeeshan,portal,False,MICROCHIP,8720.5
probe_c36_no_micro_extras.py,xeeshan,portal,False,OXYGEN_SHAKE,-249.5
probe_c36_no_micro_extras.py,xeeshan,portal,False,PANEL,17937.0
probe_c36_no_micro_extras.py,xeeshan,portal,False,PEBBLES,22781.0
probe_c36_no_micro_extras.py,xeeshan,portal,False,ROBOT,8970.0
probe_c36_no_micro_extras.py,xeeshan,portal,False,SLEEP_POD,7335.0
probe_c36_no_micro_extras.py,xeeshan,portal,False,SNACKPACK,0.0
probe_c36_no_micro_extras.py,xeeshan,portal,False,TRANSLATOR,14955.0
probe_c36_no_micro_extras.py,xeeshan,portal,False,UV_VISOR,8944.0
probe_c36_no_micro_extras.py,xeeshan,portal,True,GALAXY_SOUNDS,4543.0
probe_c36_no_micro_extras.py,xeeshan,portal,True,MICROCHIP,8720.5
probe_c36_no_micro_extras.py,xeeshan,portal,True,OXYGEN_SHAKE,-249.5
probe_c36_no_micro_extras.py,xeeshan,portal,True,PANEL,17937.0
probe_c36_no_micro_extras.py,xeeshan,portal,True,PEBBLES,22781.0
probe_c36_no_micro_extras.py,xeeshan,portal,True,ROBOT,8970.0
probe_c36_no_micro_extras.py,xeeshan,portal,True,SLEEP_POD,7335.0
probe_c36_no_micro_extras.py,xeeshan,portal,True,SNACKPACK,0.0
probe_c36_no_micro_extras.py,xeeshan,portal,True,TRANSLATOR,14955.0
probe_c36_no_micro_extras.py,xeeshan,portal,True,UV_VISOR,8944.0
probe_c36_no_panel_extras.py,kevin,portal,False,GALAXY_SOUNDS,3956.0
probe_c36_no_panel_extras.py,kevin,portal,False,SLEEP_POD,5526.0
probe_c36_no_panel_extras.py,kevin,portal,False,TRANSLATOR,14102.0
probe_c36_no_panel_extras.py,kevin,portal,False,SNACKPACK,0.0
probe_c36_no_panel_extras.py,kevin,portal,False,PANEL,2968.0
probe_c36_no_panel_extras.py,kevin,portal,False,MICROCHIP,13380.5
probe_c36_no_panel_extras.py,kevin,portal,False,UV_VISOR,8039.0
probe_c36_no_panel_extras.py,kevin,portal,False,ROBOT,11903.0
probe_c36_no_panel_extras.py,kevin,portal,False,OXYGEN_SHAKE,5548.5
probe_c36_no_panel_extras.py,kevin,portal,False,PEBBLES,25474.0
probe_c36_no_panel_extras.py,kevin,portal,True,GALAXY_SOUNDS,3956.0
probe_c36_no_panel_extras.py,kevin,portal,True,SLEEP_POD,5526.0
probe_c36_no_panel_extras.py,kevin,portal,True,TRANSLATOR,14102.0
probe_c36_no_panel_extras.py,kevin,portal,True,SNACKPACK,0.0
probe_c36_no_panel_extras.py,kevin,portal,True,PANEL,2968.0
probe_c36_no_panel_extras.py,kevin,portal,True,MICROCHIP,13380.5
probe_c36_no_panel_extras.py,kevin,portal,True,UV_VISOR,8039.0
probe_c36_no_panel_extras.py,kevin,portal,True,ROBOT,11903.0
probe_c36_no_panel_extras.py,kevin,portal,True,OXYGEN_SHAKE,5548.5
probe_c36_no_panel_extras.py,kevin,portal,True,PEBBLES,25474.0
probe_c36_no_panel_extras.py,xeeshan,portal,False,GALAXY_SOUNDS,3956.0
probe_c36_no_panel_extras.py,xeeshan,portal,False,MICROCHIP,13429.5
probe_c36_no_panel_extras.py,xeeshan,portal,False,OXYGEN_SHAKE,5548.5
probe_c36_no_panel_extras.py,xeeshan,portal,False,PANEL,2968.0
probe_c36_no_panel_extras.py,xeeshan,portal,False,PEBBLES,25474.0
probe_c36_no_panel_extras.py,xeeshan,portal,False,ROBOT,11903.0
probe_c36_no_panel_extras.py,xeeshan,portal,False,SLEEP_POD,5526.0
probe_c36_no_panel_extras.py,xeeshan,portal,False,SNACKPACK,0.0
probe_c36_no_panel_extras.py,xeeshan,portal,False,TRANSLATOR,14102.0
